ID,knob_simd,knob_compute_units,knob_xyz_loop,knob_entryid_loop,knob_entryid_num_wi,knob_hardcode_size,knob_cache_voxels,knob_xyz_loop_flat,knob_xyz_unroll,knob_entryid_unroll,knob_voxel_unroll,knob_voxel_out_unroll,knob_depth_local,knob_branch_pos,knob_unused,estim_logic,estim_reg,estim_mem,estim_dsp,estim_throughput_0,time_fpga,logic,mem,ram,dsp,fmax,verif,error,fit
../benchmarks/depth_fusion758,1,1,0,0,64,1,2,1,1,1,2,1,1,1,0,56,28,91,31,0.00011393,65.6244,14836,2753195,-1,39,105.56,P,N,Y
../benchmarks/depth_fusion759,1,1,0,0,64,1,2,1,1,1,2,1,1,1,1,56,28,91,31,0.00011393,65.6232,14836,2753195,-1,39,105.56,P,N,Y
../benchmarks/depth_fusion760,1,1,0,0,64,1,2,1,1,1,2,2,0,0,0,56,28,43,31,0.000171216,52.61,15131,701209,-1,39,107.35,P,N,Y
../benchmarks/depth_fusion761,1,1,0,0,64,1,2,1,1,1,2,2,0,0,1,56,28,43,31,0.000171216,52.6075,15131,701209,-1,39,107.35,P,N,Y
../benchmarks/depth_fusion762,1,1,0,0,64,1,2,1,1,1,2,2,0,1,0,57,28,42,31,0.000158986,53.1816,14901,677312,-1,39,106.91,P,N,Y
../benchmarks/depth_fusion763,1,1,0,0,64,1,2,1,1,1,2,2,0,1,1,57,28,42,31,0.000158986,53.1863,14901,677312,-1,39,106.91,P,N,Y
../benchmarks/depth_fusion764,1,1,0,0,64,1,2,1,1,1,2,2,1,0,0,55,27,89,31,0.000122644,48.7591,14507,2753519,-1,39,111.3,P,N,Y
../benchmarks/depth_fusion765,1,1,0,0,64,1,2,1,1,1,2,2,1,0,1,55,27,89,31,0.000122644,48.7609,14507,2753519,-1,39,111.3,P,N,Y
../benchmarks/depth_fusion766,1,1,0,0,64,1,2,1,1,1,2,2,1,1,0,56,28,90,31,0.000113884,55.8629,14607,2753099,-1,39,97.37,P,N,Y
../benchmarks/depth_fusion767,1,1,0,0,64,1,2,1,1,1,2,2,1,1,1,56,28,90,31,0.000113884,55.8634,14607,2753099,-1,39,97.37,P,N,Y
../benchmarks/depth_fusion800,1,1,0,0,64,1,2,1,2,1,1,1,0,0,0,71,35,55,63,0.000171617,82.6606,21271,907560,-1,78,86.73,P,N,Y
../benchmarks/depth_fusion801,1,1,0,0,64,1,2,1,2,1,1,1,0,0,1,71,35,55,63,0.000171617,82.6525,21271,907560,-1,78,86.73,P,N,Y
../benchmarks/depth_fusion802,1,1,0,0,64,1,2,1,2,1,1,1,0,1,0,71,35,54,63,0.000171216,83.5475,20506,851352,-1,78,86.16,P,N,Y
../benchmarks/depth_fusion803,1,1,0,0,64,1,2,1,2,1,1,1,0,1,1,71,35,54,63,0.000171216,83.5402,20506,851352,-1,78,86.16,P,N,Y
../benchmarks/depth_fusion804,1,1,0,0,64,1,2,1,2,1,1,1,1,0,0,69,33,96,63,0.000122694,83.0129,20754,2829190,-1,78,83.16,P,N,Y
../benchmarks/depth_fusion805,1,1,0,0,64,1,2,1,2,1,1,1,1,0,1,69,33,96,63,0.000122694,82.9987,20754,2829190,-1,78,83.16,P,N,Y
../benchmarks/depth_fusion806,1,1,0,0,64,1,2,1,2,1,1,1,1,1,0,69,33,99,63,0.000122644,77.6121,20435,2828914,-1,78,89.46,P,N,Y
../benchmarks/depth_fusion807,1,1,0,0,64,1,2,1,2,1,1,1,1,1,1,69,33,99,63,0.000122644,83.0033,20454,2828914,-1,78,83.46,P,N,Y
../benchmarks/depth_fusion808,1,1,0,0,64,1,2,1,2,1,1,2,0,0,0,70,34,53,63,0.000171216,68.0919,21136,851502,-1,78,83.2,P,N,Y
../benchmarks/depth_fusion809,1,1,0,0,64,1,2,1,2,1,1,2,0,0,1,70,34,53,63,0.000171216,68.1025,21136,851502,-1,78,83.2,P,N,Y
../benchmarks/depth_fusion810,1,1,0,0,64,1,2,1,2,1,1,2,0,1,0,70,34,52,63,0.000171149,63.8137,20379,796664,-1,78,89.37,P,N,Y
../benchmarks/depth_fusion811,1,1,0,0,64,1,2,1,2,1,1,2,0,1,1,70,34,52,63,0.000171149,63.8179,20379,796664,-1,78,89.37,P,N,Y
../benchmarks/depth_fusion812,1,1,0,0,64,1,2,1,2,1,1,2,1,0,0,68,33,95,63,0.000122644,63.2807,20643,2774388,-1,78,85.68,P,N,Y
../benchmarks/depth_fusion813,1,1,0,0,64,1,2,1,2,1,1,2,1,0,1,68,33,95,63,0.000122644,63.2793,20643,2774388,-1,78,85.68,P,N,Y
../benchmarks/depth_fusion814,1,1,0,0,64,1,2,1,2,1,1,2,1,1,0,68,33,97,63,0.000122594,61.8597,20408,2774642,-1,78,88.1,P,N,Y
../benchmarks/depth_fusion815,1,1,0,0,64,1,2,1,2,1,1,2,1,1,1,68,33,97,63,0.000122594,61.2143,20363,2774642,-1,78,89.04,P,N,Y
../benchmarks/depth_fusion816,1,1,0,0,64,1,2,1,2,1,2,1,0,0,0,73,37,60,63,0.000171216,74.3374,20665,816174,-1,78,83.07,P,N,Y
../benchmarks/depth_fusion817,1,1,0,0,64,1,2,1,2,1,2,1,0,0,1,73,37,60,63,0.000171216,74.3324,20665,816174,-1,78,83.07,P,N,Y
../benchmarks/depth_fusion818,1,1,0,0,64,1,2,1,2,1,2,1,0,1,0,72,35,55,63,0.000171149,69.3075,19932,759106,-1,78,89.67,P,N,Y
../benchmarks/depth_fusion819,1,1,0,0,64,1,2,1,2,1,2,1,0,1,1,72,35,55,63,0.000171149,73.1085,19917,759106,-1,78,84.94,P,N,Y
../benchmarks/depth_fusion820,1,1,0,0,64,1,2,1,2,1,2,1,1,0,0,67,32,96,63,0.000122644,70.7427,20516,2737703,-1,78,83.73,P,N,Y
../benchmarks/depth_fusion821,1,1,0,0,64,1,2,1,2,1,2,1,1,0,1,67,32,96,63,0.000122644,70.7404,20516,2737703,-1,78,83.73,P,N,Y
../benchmarks/depth_fusion822,1,1,0,0,64,1,2,1,2,1,2,1,1,1,0,68,32,97,63,0.000122594,68.7027,20421,2736569,-1,78,86.77,P,N,Y
../benchmarks/depth_fusion823,1,1,0,0,64,1,2,1,2,1,2,1,1,1,1,68,32,97,63,0.000122594,68.7328,20383,2736569,-1,78,86.59,P,N,Y
../benchmarks/depth_fusion824,1,1,0,0,64,1,2,1,2,1,2,2,0,0,0,73,37,60,63,0.000183445,55.9227,20596,816670,-1,78,83.47,P,N,Y
../benchmarks/depth_fusion825,1,1,0,0,64,1,2,1,2,1,2,2,0,0,1,73,37,60,63,0.000183445,55.9232,20596,816670,-1,78,83.47,P,N,Y
../benchmarks/depth_fusion826,1,1,0,0,64,1,2,1,2,1,2,2,0,1,0,72,35,55,63,0.000183374,54.2255,19964,759602,-1,78,86.81,P,N,Y
../benchmarks/depth_fusion827,1,1,0,0,64,1,2,1,2,1,2,2,0,1,1,72,35,55,63,0.000183374,55.2706,19882,759602,-1,78,85.05,P,N,Y
../benchmarks/depth_fusion828,1,1,0,0,64,1,2,1,2,1,2,2,1,0,0,67,32,96,63,0.000131404,50.8527,20473,2737258,-1,78,87.57,P,N,Y
../benchmarks/depth_fusion829,1,1,0,0,64,1,2,1,2,1,2,2,1,0,1,67,32,96,63,0.000131404,50.8496,20473,2737258,-1,78,87.57,P,N,Y
../benchmarks/depth_fusion830,1,1,0,0,64,1,2,1,2,1,2,2,1,1,0,68,32,97,63,0.00013135,50.5628,20380,2736124,-1,78,88.96,P,N,Y
../benchmarks/depth_fusion831,1,1,0,0,64,1,2,1,2,1,2,2,1,1,1,68,32,97,63,0.00013135,51.521,20295,2736124,-1,78,87.48,P,N,Y
../benchmarks/depth_fusion864,1,1,0,1,64,0,0,0,1,1,1,1,0,0,0,54,25,43,33,0.195312,81.8671,15806,887240,-1,41,134.68,P,N,Y
../benchmarks/depth_fusion865,1,1,0,1,64,0,0,0,1,1,1,1,0,0,1,54,25,43,33,0.195312,81.8263,15806,887240,-1,41,134.68,P,N,Y
../benchmarks/depth_fusion866,1,1,0,1,64,0,0,0,1,1,1,1,0,1,0,54,25,45,33,0.195312,73.8087,15791,1061640,-1,41,135.47,P,N,Y
../benchmarks/depth_fusion867,1,1,0,1,64,0,0,0,1,1,1,1,0,1,1,54,25,45,33,0.195312,73.7914,15816,1061640,-1,41,128.07,P,N,Y
../benchmarks/depth_fusion868,1,1,0,1,64,0,0,0,2,1,1,1,0,0,0,72,34,63,59,0.195312,80.2628,22439,1421216,-1,74,129.5,P,N,Y
../benchmarks/depth_fusion869,1,1,0,1,64,0,0,0,2,1,1,1,0,0,1,72,34,63,59,0.195312,80.1731,22439,1421216,-1,74,129.5,P,N,Y
../benchmarks/depth_fusion870,1,1,0,1,64,0,0,0,2,1,1,1,0,1,0,74,35,69,59,0.195312,71.7807,22826,1743672,-1,74,136.87,P,N,Y
../benchmarks/depth_fusion871,1,1,0,1,64,0,0,0,2,1,1,1,0,1,1,74,35,69,59,0.195312,71.8348,22883,1743672,-1,74,131.26,P,N,Y
../benchmarks/depth_fusion872,1,1,0,1,64,0,0,1,1,1,1,1,0,0,0,57,27,46,33,0.195312,80.2401,15255,849288,-1,41,139.04,P,N,Y
../benchmarks/depth_fusion873,1,1,0,1,64,0,0,1,1,1,1,1,0,0,1,57,27,46,33,0.195312,80.4821,15255,849288,-1,41,139.04,P,N,Y
../benchmarks/depth_fusion874,1,1,0,1,64,0,0,1,1,1,1,1,0,1,0,55,26,43,33,0.195312,73.6924,15232,948168,-1,41,120.68,P,N,Y
../benchmarks/depth_fusion875,1,1,0,1,64,0,0,1,1,1,1,1,0,1,1,55,26,43,33,0.195312,73.8325,15228,948168,-1,41,132.39,P,N,Y
../benchmarks/depth_fusion876,1,1,0,1,64,0,0,1,2,1,1,1,0,0,0,72,33,57,66,0.181628,53.017,21750,999554,-1,82,133.1,P,N,Y
../benchmarks/depth_fusion877,1,1,0,1,64,0,0,1,2,1,1,1,0,0,1,72,33,57,66,0.181628,53.1891,21750,999554,-1,82,133.1,P,N,Y
../benchmarks/depth_fusion878,1,1,0,1,64,0,0,1,2,1,1,1,0,1,0,71,34,56,66,0.169829,52.2751,21858,1057777,-1,82,129.51,P,N,Y
../benchmarks/depth_fusion879,1,1,0,1,64,0,0,1,2,1,1,1,0,1,1,71,34,56,66,0.169829,52.1987,21858,1057777,-1,82,129.51,P,N,Y
../benchmarks/depth_fusion1008,1,1,0,1,64,1,0,0,1,1,1,1,0,0,0,53,25,43,31,0.195312,81.9773,15398,887159,-1,39,121.21,P,N,Y
../benchmarks/depth_fusion1009,1,1,0,1,64,1,0,0,1,1,1,1,0,0,1,53,25,43,31,0.195312,81.8072,15398,887159,-1,39,121.21,P,N,Y
../benchmarks/depth_fusion1010,1,1,0,1,64,1,0,0,1,1,1,1,0,1,0,54,25,45,31,0.195312,73.6415,15393,1060887,-1,39,140.72,P,N,Y
../benchmarks/depth_fusion1011,1,1,0,1,64,1,0,0,1,1,1,1,0,1,1,54,25,45,31,0.195312,73.6096,15398,1060887,-1,39,127.25,P,N,Y
../benchmarks/depth_fusion1016,1,1,0,1,64,1,0,0,2,1,1,1,0,0,0,72,34,65,55,0.195312,80.1373,21999,1451620,-1,70,121.65,P,N,Y
../benchmarks/depth_fusion1017,1,1,0,1,64,1,0,0,2,1,1,1,0,0,1,72,34,65,55,0.195312,80.2223,21999,1451620,-1,70,121.65,P,N,Y
../benchmarks/depth_fusion1018,1,1,0,1,64,1,0,0,2,1,1,1,0,1,0,73,34,69,55,0.195312,71.8322,22304,1740690,-1,70,137.04,P,N,Y
../benchmarks/depth_fusion1019,1,1,0,1,64,1,0,0,2,1,1,1,0,1,1,73,34,69,55,0.195312,71.6397,22289,1740690,-1,70,131.71,P,N,Y
../benchmarks/depth_fusion1024,1,1,0,1,64,1,0,1,1,1,1,1,0,0,0,57,26,47,31,0.195312,80.4197,14857,848887,-1,39,126.91,P,N,Y
../benchmarks/depth_fusion1025,1,1,0,1,64,1,0,1,1,1,1,1,0,0,1,57,26,47,31,0.195312,80.5755,14857,848887,-1,39,126.91,P,N,Y
../benchmarks/depth_fusion1026,1,1,0,1,64,1,0,1,1,1,1,1,0,1,0,54,26,43,31,0.195312,73.7609,14781,947767,-1,39,127.64,P,N,Y
../benchmarks/depth_fusion1027,1,1,0,1,64,1,0,1,1,1,1,1,0,1,1,54,26,43,31,0.195312,73.594,14778,947767,-1,39,136.18,P,N,Y
../benchmarks/depth_fusion1032,1,1,0,1,64,1,0,1,2,1,1,1,0,0,0,71,33,56,63,0.181628,53.2613,21168,986818,-1,78,126.0,P,N,Y
../benchmarks/depth_fusion1033,1,1,0,1,64,1,0,1,2,1,1,1,0,0,1,71,33,56,63,0.181628,53.3674,21168,986818,-1,78,126.0,P,N,Y
../benchmarks/depth_fusion1034,1,1,0,1,64,1,0,1,2,1,1,1,0,1,0,70,33,54,63,0.169829,52.1876,21281,1039602,-1,78,128.81,P,N,Y
../benchmarks/depth_fusion1035,1,1,0,1,64,1,0,1,2,1,1,1,0,1,1,70,33,54,63,0.169829,52.3461,21245,1039602,-1,78,117.28,P,N,Y
../benchmarks/depth_fusion1296,1,1,0,1,128,0,0,0,1,1,1,1,0,0,0,54,25,43,33,0.195312,81.905,15820,887236,-1,41,128.71,P,N,Y
../benchmarks/depth_fusion1297,1,1,0,1,128,0,0,0,1,1,1,1,0,0,1,54,25,43,33,0.195312,81.7374,15820,887236,-1,41,128.71,P,N,Y
../benchmarks/depth_fusion1298,1,1,0,1,128,0,0,0,1,1,1,1,0,1,0,54,25,45,33,0.195312,73.6809,15791,1061636,-1,41,139.78,P,N,Y
../benchmarks/depth_fusion1299,1,1,0,1,128,0,0,0,1,1,1,1,0,1,1,54,25,45,33,0.195312,73.6646,15827,1061636,-1,41,129.36,P,N,Y
../benchmarks/depth_fusion1300,1,1,0,1,128,0,0,0,2,1,1,1,0,0,0,72,34,63,59,0.195312,79.966,22385,1421212,-1,74,124.13,P,N,Y
../benchmarks/depth_fusion1301,1,1,0,1,128,0,0,0,2,1,1,1,0,0,1,72,34,63,59,0.195312,79.9446,22385,1421212,-1,74,124.13,P,N,Y
../benchmarks/depth_fusion1302,1,1,0,1,128,0,0,0,2,1,1,1,0,1,0,74,35,69,59,0.195312,71.651,22917,1743668,-1,74,135.18,P,N,Y
../benchmarks/depth_fusion1303,1,1,0,1,128,0,0,0,2,1,1,1,0,1,1,74,35,69,59,0.195312,71.4808,22892,1743668,-1,74,130.12,P,N,Y
../benchmarks/depth_fusion1304,1,1,0,1,128,0,0,1,1,1,1,1,0,0,0,57,27,46,33,0.195312,80.501,15259,849284,-1,41,129.38,P,N,Y
../benchmarks/depth_fusion1305,1,1,0,1,128,0,0,1,1,1,1,1,0,0,1,57,27,46,33,0.195312,80.5521,15259,849284,-1,41,129.38,P,N,Y
../benchmarks/depth_fusion1306,1,1,0,1,128,0,0,1,1,1,1,1,0,1,0,55,26,43,33,0.195312,73.6793,15232,948164,-1,41,131.99,P,N,Y
../benchmarks/depth_fusion1307,1,1,0,1,128,0,0,1,1,1,1,1,0,1,1,55,26,43,33,0.195312,73.6809,15226,948164,-1,41,123.28,P,N,Y
../benchmarks/depth_fusion1308,1,1,0,1,128,0,0,1,2,1,1,1,0,0,0,72,33,57,66,0.181628,53.0254,21710,999550,-1,82,129.08,P,N,Y
../benchmarks/depth_fusion1309,1,1,0,1,128,0,0,1,2,1,1,1,0,0,1,72,33,57,66,0.181628,53.2661,21710,999550,-1,82,129.08,P,N,Y
../benchmarks/depth_fusion1310,1,1,0,1,128,0,0,1,2,1,1,1,0,1,0,71,34,56,66,0.169829,52.2413,21867,1057773,-1,82,126.1,P,N,Y
../benchmarks/depth_fusion1311,1,1,0,1,128,0,0,1,2,1,1,1,0,1,1,71,34,56,66,0.169829,52.2978,21867,1057773,-1,82,126.1,P,N,Y
../benchmarks/depth_fusion1440,1,1,0,1,128,1,0,0,1,1,1,1,0,0,0,53,25,43,31,0.195312,82.0279,15390,887155,-1,39,125.62,P,N,Y
../benchmarks/depth_fusion1441,1,1,0,1,128,1,0,0,1,1,1,1,0,0,1,53,25,43,31,0.195312,81.7495,15390,887155,-1,39,125.62,P,N,Y
../benchmarks/depth_fusion1442,1,1,0,1,128,1,0,0,1,1,1,1,0,1,0,54,25,45,31,0.195312,73.6767,15339,1060883,-1,39,142.59,P,N,Y
../benchmarks/depth_fusion1443,1,1,0,1,128,1,0,0,1,1,1,1,0,1,1,54,25,45,31,0.195312,74.0052,15377,1060883,-1,39,135.08,P,N,Y
../benchmarks/depth_fusion1448,1,1,0,1,128,1,0,0,2,1,1,1,0,0,0,72,34,65,55,0.195312,80.0923,21990,1451616,-1,70,134.04,P,N,Y
../benchmarks/depth_fusion1449,1,1,0,1,128,1,0,0,2,1,1,1,0,0,1,72,34,65,55,0.195312,80.0915,21990,1451616,-1,70,134.04,P,N,Y
../benchmarks/depth_fusion1450,1,1,0,1,128,1,0,0,2,1,1,1,0,1,0,73,34,69,55,0.195312,71.6655,22272,1740686,-1,70,126.13,P,N,Y
../benchmarks/depth_fusion1451,1,1,0,1,128,1,0,0,2,1,1,1,0,1,1,73,34,69,55,0.195312,71.5718,22301,1740686,-1,70,135.86,P,N,Y
../benchmarks/depth_fusion1456,1,1,0,1,128,1,0,1,1,1,1,1,0,0,0,57,26,47,31,0.195312,80.6843,14832,848883,-1,39,130.32,P,N,Y
../benchmarks/depth_fusion1457,1,1,0,1,128,1,0,1,1,1,1,1,0,0,1,57,26,47,31,0.195312,80.4621,14832,848883,-1,39,130.32,P,N,Y
../benchmarks/depth_fusion1458,1,1,0,1,128,1,0,1,1,1,1,1,0,1,0,54,26,43,31,0.195312,73.5914,14790,947763,-1,39,122.6,P,N,Y
../benchmarks/depth_fusion1459,1,1,0,1,128,1,0,1,1,1,1,1,0,1,1,54,26,43,31,0.195312,73.6565,14772,947763,-1,39,126.42,P,N,Y
../benchmarks/depth_fusion1464,1,1,0,1,128,1,0,1,2,1,1,1,0,0,0,71,33,56,63,0.181628,53.6855,21146,986814,-1,78,120.06,P,N,Y
../benchmarks/depth_fusion1465,1,1,0,1,128,1,0,1,2,1,1,1,0,0,1,71,33,56,63,0.181628,53.7951,21146,986814,-1,78,120.06,P,N,Y
../benchmarks/depth_fusion1466,1,1,0,1,128,1,0,1,2,1,1,1,0,1,0,70,33,54,63,0.169829,52.1784,21311,1039598,-1,78,126.07,P,N,Y
../benchmarks/depth_fusion1467,1,1,0,1,128,1,0,1,2,1,1,1,0,1,1,70,33,54,63,0.169829,52.1081,21271,1039598,-1,78,132.44,P,N,Y
../benchmarks/depth_fusion1728,1,1,0,2,64,0,0,0,1,1,1,1,0,0,0,53,25,40,33,0.195312,81.2726,15247,927472,-1,41,138.9,P,N,Y
../benchmarks/depth_fusion1729,1,1,0,2,64,0,0,0,1,1,1,1,0,0,1,53,25,40,33,0.195312,81.4026,15247,927472,-1,41,138.9,P,N,Y
../benchmarks/depth_fusion1730,1,1,0,2,64,0,0,0,1,1,1,1,0,1,0,54,26,42,33,0.195312,73.5668,15237,1026768,-1,41,132.48,P,N,Y
../benchmarks/depth_fusion1731,1,1,0,2,64,0,0,0,1,1,1,1,0,1,1,54,26,42,33,0.195312,73.5555,15270,1026768,-1,41,133.91,P,N,Y
../benchmarks/depth_fusion1732,1,1,0,2,64,0,0,0,2,1,1,1,0,0,0,72,34,59,59,0.195312,80.1406,21735,1451148,-1,74,130.0,P,N,Y
../benchmarks/depth_fusion1733,1,1,0,2,64,0,0,0,2,1,1,1,0,0,1,72,34,59,59,0.195312,80.1042,21735,1451148,-1,74,130.0,P,N,Y
../benchmarks/depth_fusion1734,1,1,0,2,64,0,0,0,2,1,1,1,0,1,0,74,35,64,59,0.195312,71.5875,22479,1657820,-1,74,127.06,P,N,Y
../benchmarks/depth_fusion1735,1,1,0,2,64,0,0,0,2,1,1,1,0,1,1,74,35,64,59,0.195312,71.4273,22450,1657820,-1,74,131.99,P,N,Y
../benchmarks/depth_fusion1736,1,1,0,2,64,0,0,1,1,1,1,1,0,0,0,56,26,45,33,0.390625,80.1495,14904,848112,-1,41,125.72,P,N,Y
../benchmarks/depth_fusion1737,1,1,0,2,64,0,0,1,1,1,1,1,0,0,1,56,26,45,33,0.390625,80.2905,14904,848112,-1,41,125.72,P,N,Y
../benchmarks/depth_fusion1738,1,1,0,2,64,0,0,1,1,1,1,1,0,1,0,54,25,41,33,0.390625,73.625,14911,946608,-1,41,125.42,P,N,Y
../benchmarks/depth_fusion1739,1,1,0,2,64,0,0,1,1,1,1,1,0,1,1,54,25,41,33,0.390625,73.8416,14911,946608,-1,41,128.16,P,N,Y
../benchmarks/depth_fusion1740,1,1,0,2,64,0,0,1,2,1,1,1,0,0,0,71,33,55,66,0.725242,54.6125,21451,998480,-1,82,132.41,P,N,Y
../benchmarks/depth_fusion1741,1,1,0,2,64,0,0,1,2,1,1,1,0,0,1,71,33,55,66,0.725242,54.4978,21451,998480,-1,82,132.41,P,N,Y
../benchmarks/depth_fusion1742,1,1,0,2,64,0,0,1,2,1,1,1,0,1,0,70,33,53,66,0.678204,52.1129,21609,1040184,-1,82,126.13,P,N,Y
../benchmarks/depth_fusion1743,1,1,0,2,64,0,0,1,2,1,1,1,0,1,1,70,33,53,66,0.678204,52.1489,21549,1040160,-1,82,126.91,P,N,Y
../benchmarks/depth_fusion1872,1,1,0,2,64,1,0,0,1,1,1,1,0,0,0,53,25,40,31,0.195312,81.3602,14800,927359,-1,39,139.68,P,N,Y
../benchmarks/depth_fusion1873,1,1,0,2,64,1,0,0,1,1,1,1,0,0,1,53,25,40,31,0.195312,81.4818,14800,927359,-1,39,139.68,P,N,Y
../benchmarks/depth_fusion1874,1,1,0,2,64,1,0,0,1,1,1,1,0,1,0,54,25,42,31,0.195312,73.4837,14898,1026719,-1,39,137.36,P,N,Y
../benchmarks/depth_fusion1875,1,1,0,2,64,1,0,0,1,1,1,1,0,1,1,54,25,42,31,0.195312,73.603,14919,1026719,-1,39,124.1,P,N,Y
../benchmarks/depth_fusion1880,1,1,0,2,64,1,0,0,2,1,1,1,0,0,0,71,34,61,55,0.195312,80.1072,21180,1481772,-1,70,132.78,P,N,Y
../benchmarks/depth_fusion1881,1,1,0,2,64,1,0,0,2,1,1,1,0,0,1,71,34,61,55,0.195312,80.219,21180,1481772,-1,70,132.78,P,N,Y
../benchmarks/depth_fusion1882,1,1,0,2,64,1,0,0,2,1,1,1,0,1,0,73,35,63,55,0.195312,71.5765,21667,1642210,-1,70,126.77,P,N,Y
../benchmarks/depth_fusion1883,1,1,0,2,64,1,0,0,2,1,1,1,0,1,1,73,35,63,55,0.195312,71.3049,21660,1642210,-1,70,128.22,P,N,Y
../benchmarks/depth_fusion1888,1,1,0,2,64,1,0,1,1,1,1,1,0,0,0,56,26,45,31,0.390625,80.1193,14470,847743,-1,39,134.93,P,N,Y
../benchmarks/depth_fusion1889,1,1,0,2,64,1,0,1,1,1,1,1,0,0,1,56,26,45,31,0.390625,79.9471,14470,847743,-1,39,134.93,P,N,Y
../benchmarks/depth_fusion1890,1,1,0,2,64,1,0,1,1,1,1,1,0,1,0,53,25,41,31,0.390625,73.7045,14451,946239,-1,39,130.34,P,N,Y
../benchmarks/depth_fusion1891,1,1,0,2,64,1,0,1,1,1,1,1,0,1,1,53,25,41,31,0.390625,73.5893,14474,946239,-1,39,136.53,P,N,Y
../benchmarks/depth_fusion1896,1,1,0,2,64,1,0,1,2,1,1,1,0,0,0,70,32,54,63,0.725242,54.7203,20792,985650,-1,78,124.47,P,N,Y
../benchmarks/depth_fusion1897,1,1,0,2,64,1,0,1,2,1,1,1,0,0,1,70,32,54,63,0.725242,54.6524,20792,985650,-1,78,124.47,P,N,Y
../benchmarks/depth_fusion1898,1,1,0,2,64,1,0,1,2,1,1,1,0,1,0,69,33,52,63,0.678204,52.2103,20974,1038306,-1,78,124.85,P,N,Y
../benchmarks/depth_fusion1899,1,1,0,2,64,1,0,1,2,1,1,1,0,1,1,69,33,52,63,0.678204,52.0847,20889,1038330,-1,78,128.33,P,N,Y
../benchmarks/depth_fusion2160,1,1,1,0,64,0,0,1,1,1,1,1,0,0,0,55,26,45,33,0.136483,15.6844,14499,848256,-1,41,140.94,P,N,Y
../benchmarks/depth_fusion2161,1,1,1,0,64,0,0,1,1,1,1,1,0,0,1,55,26,45,33,0.136483,15.6654,14499,848256,-1,41,140.94,P,N,Y
../benchmarks/depth_fusion2162,1,1,1,0,64,0,0,1,1,1,1,1,0,1,0,57,26,47,33,0.139997,20.1305,14812,959872,-1,41,140.78,P,N,Y
../benchmarks/depth_fusion2163,1,1,1,0,64,0,0,1,1,1,1,1,0,1,1,57,26,47,33,0.139997,21.5481,14811,959872,-1,41,132.5,P,N,Y
../benchmarks/depth_fusion2164,1,1,1,0,64,0,0,1,1,2,1,1,0,0,0,82,38,73,66,0.082687,12.578,22783,1352312,-1,82,130.63,P,N,Y
../benchmarks/depth_fusion2165,1,1,1,0,64,0,0,1,1,2,1,1,0,0,1,82,38,73,66,0.082687,12.5959,22783,1352312,-1,82,130.63,P,N,Y
../benchmarks/depth_fusion2166,1,1,1,0,64,0,0,1,1,2,1,1,0,1,0,83,39,76,66,0.0852807,13.655,23538,1466444,-1,82,137.6,P,N,Y
../benchmarks/depth_fusion2167,1,1,1,0,64,0,0,1,1,2,1,1,0,1,1,83,39,76,66,0.0852807,14.0247,23450,1466444,-1,82,130.36,P,N,Y
../benchmarks/depth_fusion2168,1,1,1,0,64,0,1,1,1,1,1,1,0,0,0,58,27,48,33,0.136483,15.723,15132,918592,-1,41,140.78,P,N,Y
../benchmarks/depth_fusion2169,1,1,1,0,64,0,1,1,1,1,1,1,0,0,1,58,27,48,33,0.136483,15.7256,15132,918592,-1,41,140.78,P,N,Y
../benchmarks/depth_fusion2170,1,1,1,0,64,0,1,1,1,1,1,1,0,1,0,57,27,47,33,0.136483,21.3025,14742,863088,-1,41,138.75,P,N,Y
../benchmarks/depth_fusion2171,1,1,1,0,64,0,1,1,1,1,1,1,0,1,1,57,27,47,33,0.136483,21.7568,14742,863088,-1,41,138.75,P,N,Y
../benchmarks/depth_fusion2172,1,1,1,0,64,0,1,1,1,2,1,1,0,0,0,88,41,89,66,0.082687,12.7863,25218,1719710,-1,82,136.35,P,N,Y
../benchmarks/depth_fusion2173,1,1,1,0,64,0,1,1,1,2,1,1,0,0,1,88,41,89,66,0.082687,12.9492,25233,1719698,-1,82,133.77,P,N,Y
../benchmarks/depth_fusion2174,1,1,1,0,64,0,1,1,1,2,1,1,0,1,0,86,40,81,66,0.082687,11.9374,24078,1371582,-1,82,133.68,P,N,Y
../benchmarks/depth_fusion2175,1,1,1,0,64,0,1,1,1,2,1,1,0,1,1,86,40,81,66,0.082687,12.1148,23901,1388022,-1,82,126.03,P,N,Y
../benchmarks/depth_fusion2176,1,1,1,0,64,0,2,1,1,1,1,1,0,0,0,58,27,48,33,0.136483,15.6648,15142,918592,-1,41,141.13,P,N,Y
../benchmarks/depth_fusion2177,1,1,1,0,64,0,2,1,1,1,1,1,0,0,1,58,27,48,33,0.136483,15.6869,15142,918592,-1,41,141.13,P,N,Y
../benchmarks/depth_fusion2178,1,1,1,0,64,0,2,1,1,1,1,1,0,1,0,57,27,47,33,0.136483,20.7122,14742,863088,-1,41,143.08,P,N,Y
../benchmarks/depth_fusion2179,1,1,1,0,64,0,2,1,1,1,1,1,0,1,1,57,27,47,33,0.136483,21.07,14742,863088,-1,41,143.08,P,N,Y
../benchmarks/depth_fusion2180,1,1,1,0,64,0,2,1,1,2,1,1,0,0,0,88,41,89,66,0.082687,13.3912,25267,1719710,-1,82,126.19,P,N,Y
