ID,knob_simd,knob_compute_units,knob_xyz_loop,knob_entryid_loop,knob_entryid_num_wi,knob_hardcode_size,knob_cache_voxels,knob_xyz_loop_flat,knob_xyz_unroll,knob_entryid_unroll,knob_voxel_unroll,knob_voxel_out_unroll,knob_depth_local,knob_branch_pos,knob_unused,,time_cpu,verif,error,fit
../benchmarks/depth_fusion1343,1,1,0,1,128,0,1,0,2,1,2,2,0,1,1,,14.2318,P,N,Y
../benchmarks/depth_fusion1344,1,1,0,1,128,0,1,1,1,1,1,1,0,0,0,,8.60616,P,N,Y
../benchmarks/depth_fusion1345,1,1,0,1,128,0,1,1,1,1,1,1,0,0,1,,9.05488,P,N,Y
../benchmarks/depth_fusion1346,1,1,0,1,128,0,1,1,1,1,1,1,0,1,0,,8.40819,P,N,Y
../benchmarks/depth_fusion1347,1,1,0,1,128,0,1,1,1,1,1,1,0,1,1,,20.4747,P,N,Y
../benchmarks/depth_fusion1348,1,1,0,1,128,0,1,1,1,1,1,2,0,0,0,,7.67439,P,N,Y
../benchmarks/depth_fusion1349,1,1,0,1,128,0,1,1,1,1,1,2,0,0,1,,8.74436,P,N,Y
../benchmarks/depth_fusion1350,1,1,0,1,128,0,1,1,1,1,1,2,0,1,0,,7.77262,P,N,Y
../benchmarks/depth_fusion1351,1,1,0,1,128,0,1,1,1,1,1,2,0,1,1,,7.68214,P,N,Y
../benchmarks/depth_fusion1352,1,1,0,1,128,0,1,1,1,1,2,1,0,0,0,,22.2744,P,N,Y
../benchmarks/depth_fusion1353,1,1,0,1,128,0,1,1,1,1,2,1,0,0,1,,10.3304,P,N,Y
../benchmarks/depth_fusion1354,1,1,0,1,128,0,1,1,1,1,2,1,0,1,0,,7.77072,P,N,Y
../benchmarks/depth_fusion1355,1,1,0,1,128,0,1,1,1,1,2,1,0,1,1,,7.79205,P,N,Y
../benchmarks/depth_fusion1356,1,1,0,1,128,0,1,1,1,1,2,2,0,0,0,,7.61876,P,N,Y
../benchmarks/depth_fusion1357,1,1,0,1,128,0,1,1,1,1,2,2,0,0,1,,10.1854,P,N,Y
../benchmarks/depth_fusion1358,1,1,0,1,128,0,1,1,1,1,2,2,0,1,0,,6.59811,P,N,Y
../benchmarks/depth_fusion1359,1,1,0,1,128,0,1,1,1,1,2,2,0,1,1,,7.72579,P,N,Y
../benchmarks/depth_fusion1360,1,1,0,1,128,0,1,1,2,1,1,1,0,0,0,,7.60268,P,N,Y
../benchmarks/depth_fusion1361,1,1,0,1,128,0,1,1,2,1,1,1,0,0,1,,11.3929,P,N,Y
../benchmarks/depth_fusion1362,1,1,0,1,128,0,1,1,2,1,1,1,0,1,0,,10.4955,P,N,Y
../benchmarks/depth_fusion1363,1,1,0,1,128,0,1,1,2,1,1,1,0,1,1,,11.9271,P,N,Y
../benchmarks/depth_fusion1364,1,1,0,1,128,0,1,1,2,1,1,2,0,0,0,,7.14959,P,N,Y
../benchmarks/depth_fusion1365,1,1,0,1,128,0,1,1,2,1,1,2,0,0,1,,7.6796,P,N,Y
../benchmarks/depth_fusion1366,1,1,0,1,128,0,1,1,2,1,1,2,0,1,0,,10.2378,P,N,Y
../benchmarks/depth_fusion1367,1,1,0,1,128,0,1,1,2,1,1,2,0,1,1,,8.22945,P,N,Y
../benchmarks/depth_fusion1368,1,1,0,1,128,0,1,1,2,1,2,1,0,0,0,,11.4105,P,N,Y
../benchmarks/depth_fusion1369,1,1,0,1,128,0,1,1,2,1,2,1,0,0,1,,12.28,P,N,Y
../benchmarks/depth_fusion1370,1,1,0,1,128,0,1,1,2,1,2,1,0,1,0,,7.56605,P,N,Y
../benchmarks/depth_fusion1371,1,1,0,1,128,0,1,1,2,1,2,1,0,1,1,,7.64474,P,N,Y
../benchmarks/depth_fusion1372,1,1,0,1,128,0,1,1,2,1,2,2,0,0,0,,7.15454,P,N,Y
../benchmarks/depth_fusion1373,1,1,0,1,128,0,1,1,2,1,2,2,0,0,1,,7.50858,P,N,Y
../benchmarks/depth_fusion1374,1,1,0,1,128,0,1,1,2,1,2,2,0,1,0,,7.60738,P,N,Y
../benchmarks/depth_fusion1375,1,1,0,1,128,0,1,1,2,1,2,2,0,1,1,,11.7422,P,N,Y
../benchmarks/depth_fusion1376,1,1,0,1,128,0,2,0,1,1,1,1,0,0,0,,10.1662,P,N,Y
../benchmarks/depth_fusion1377,1,1,0,1,128,0,2,0,1,1,1,1,0,0,1,,6.06226,P,N,Y
../benchmarks/depth_fusion1378,1,1,0,1,128,0,2,0,1,1,1,1,0,1,0,,10.9124,P,N,Y
../benchmarks/depth_fusion1379,1,1,0,1,128,0,2,0,1,1,1,1,0,1,1,,9.87518,P,N,Y
../benchmarks/depth_fusion1380,1,1,0,1,128,0,2,0,1,1,1,2,0,0,0,,6.46388,P,N,Y
../benchmarks/depth_fusion1381,1,1,0,1,128,0,2,0,1,1,1,2,0,0,1,,8.29324,P,N,Y
../benchmarks/depth_fusion1382,1,1,0,1,128,0,2,0,1,1,1,2,0,1,0,,8.40268,P,N,Y
../benchmarks/depth_fusion1383,1,1,0,1,128,0,2,0,1,1,1,2,0,1,1,,9.79437,P,N,Y
../benchmarks/depth_fusion1384,1,1,0,1,128,0,2,0,1,1,2,1,0,0,0,,19.5692,P,N,Y
../benchmarks/depth_fusion1385,1,1,0,1,128,0,2,0,1,1,2,1,0,0,1,,7.53029,P,N,Y
../benchmarks/depth_fusion1386,1,1,0,1,128,0,2,0,1,1,2,1,0,1,0,,11.8971,P,N,Y
../benchmarks/depth_fusion1387,1,1,0,1,128,0,2,0,1,1,2,1,0,1,1,,9.78134,P,N,Y
../benchmarks/depth_fusion1388,1,1,0,1,128,0,2,0,1,1,2,2,0,0,0,,8.18455,P,N,Y
../benchmarks/depth_fusion1389,1,1,0,1,128,0,2,0,1,1,2,2,0,0,1,,6.16696,P,N,Y
../benchmarks/depth_fusion1390,1,1,0,1,128,0,2,0,1,1,2,2,0,1,0,,10.7225,P,N,Y
../benchmarks/depth_fusion1391,1,1,0,1,128,0,2,0,1,1,2,2,0,1,1,,11.0628,P,N,Y
../benchmarks/depth_fusion1392,1,1,0,1,128,0,2,0,2,1,1,1,0,0,0,,5.75573,P,N,Y
../benchmarks/depth_fusion1393,1,1,0,1,128,0,2,0,2,1,1,1,0,0,1,,10.0617,P,N,Y
../benchmarks/depth_fusion1394,1,1,0,1,128,0,2,0,2,1,1,1,0,1,0,,9.82077,P,N,Y
../benchmarks/depth_fusion1395,1,1,0,1,128,0,2,0,2,1,1,1,0,1,1,,8.9003,P,N,Y
../benchmarks/depth_fusion1396,1,1,0,1,128,0,2,0,2,1,1,2,0,0,0,,5.74075,P,N,Y
../benchmarks/depth_fusion1397,1,1,0,1,128,0,2,0,2,1,1,2,0,0,1,,7.95963,P,N,Y
../benchmarks/depth_fusion1398,1,1,0,1,128,0,2,0,2,1,1,2,0,1,0,,8.23825,P,N,Y
../benchmarks/depth_fusion1399,1,1,0,1,128,0,2,0,2,1,1,2,0,1,1,,10.8983,P,N,Y
../benchmarks/depth_fusion1400,1,1,0,1,128,0,2,0,2,1,2,1,0,0,0,,5.74152,P,N,Y
../benchmarks/depth_fusion1401,1,1,0,1,128,0,2,0,2,1,2,1,0,0,1,,8.26439,P,N,Y
../benchmarks/depth_fusion1402,1,1,0,1,128,0,2,0,2,1,2,1,0,1,0,,12.5505,P,N,Y
../benchmarks/depth_fusion1403,1,1,0,1,128,0,2,0,2,1,2,1,0,1,1,,10.3775,P,N,Y
../benchmarks/depth_fusion1404,1,1,0,1,128,0,2,0,2,1,2,2,0,0,0,,8.35305,P,N,Y
../benchmarks/depth_fusion1405,1,1,0,1,128,0,2,0,2,1,2,2,0,0,1,,8.22749,P,N,Y
../benchmarks/depth_fusion1406,1,1,0,1,128,0,2,0,2,1,2,2,0,1,0,,7.10528,P,N,Y
../benchmarks/depth_fusion1407,1,1,0,1,128,0,2,0,2,1,2,2,0,1,1,,10.5524,P,N,Y
../benchmarks/depth_fusion1408,1,1,0,1,128,0,2,1,1,1,1,1,0,0,0,,7.80967,P,N,Y
../benchmarks/depth_fusion1409,1,1,0,1,128,0,2,1,1,1,1,1,0,0,1,,6.9136,P,N,Y
../benchmarks/depth_fusion1410,1,1,0,1,128,0,2,1,1,1,1,1,0,1,0,,7.4894,P,N,Y
../benchmarks/depth_fusion1411,1,1,0,1,128,0,2,1,1,1,1,1,0,1,1,,14.406,P,N,Y
../benchmarks/depth_fusion1412,1,1,0,1,128,0,2,1,1,1,1,2,0,0,0,,7.83206,P,N,Y
../benchmarks/depth_fusion1413,1,1,0,1,128,0,2,1,1,1,1,2,0,0,1,,7.82195,P,N,Y
../benchmarks/depth_fusion1414,1,1,0,1,128,0,2,1,1,1,1,2,0,1,0,,8.85043,P,N,Y
../benchmarks/depth_fusion1415,1,1,0,1,128,0,2,1,1,1,1,2,0,1,1,,9.29526,P,N,Y
../benchmarks/depth_fusion1416,1,1,0,1,128,0,2,1,1,1,2,1,0,0,0,,21.5714,P,N,Y
../benchmarks/depth_fusion1417,1,1,0,1,128,0,2,1,1,1,2,1,0,0,1,,7.796,P,N,Y
../benchmarks/depth_fusion1418,1,1,0,1,128,0,2,1,1,1,2,1,0,1,0,,8.47529,P,N,Y
../benchmarks/depth_fusion1419,1,1,0,1,128,0,2,1,1,1,2,1,0,1,1,,7.87472,P,N,Y
../benchmarks/depth_fusion1420,1,1,0,1,128,0,2,1,1,1,2,2,0,0,0,,7.88233,P,N,Y
../benchmarks/depth_fusion1421,1,1,0,1,128,0,2,1,1,1,2,2,0,0,1,,8.05207,P,N,Y
../benchmarks/depth_fusion1422,1,1,0,1,128,0,2,1,1,1,2,2,0,1,0,,7.1527,P,N,Y
../benchmarks/depth_fusion1423,1,1,0,1,128,0,2,1,1,1,2,2,0,1,1,,10.9762,P,N,Y
../benchmarks/depth_fusion1424,1,1,0,1,128,0,2,1,2,1,1,1,0,0,0,,7.25105,P,N,Y
../benchmarks/depth_fusion1425,1,1,0,1,128,0,2,1,2,1,1,1,0,0,1,,7.83496,P,N,Y
../benchmarks/depth_fusion1426,1,1,0,1,128,0,2,1,2,1,1,1,0,1,0,,7.8057,P,N,Y
../benchmarks/depth_fusion1427,1,1,0,1,128,0,2,1,2,1,1,1,0,1,1,,7.79416,P,N,Y
../benchmarks/depth_fusion1428,1,1,0,1,128,0,2,1,2,1,1,2,0,0,0,,7.05437,P,N,Y
../benchmarks/depth_fusion1429,1,1,0,1,128,0,2,1,2,1,1,2,0,0,1,,7.17759,P,N,Y
../benchmarks/depth_fusion1430,1,1,0,1,128,0,2,1,2,1,1,2,0,1,0,,10.7107,P,N,Y
../benchmarks/depth_fusion1431,1,1,0,1,128,0,2,1,2,1,1,2,0,1,1,,7.7906,P,N,Y
../benchmarks/depth_fusion1432,1,1,0,1,128,0,2,1,2,1,2,1,0,0,0,,7.13067,P,N,Y
../benchmarks/depth_fusion1433,1,1,0,1,128,0,2,1,2,1,2,1,0,0,1,,11.3834,P,N,Y
../benchmarks/depth_fusion1434,1,1,0,1,128,0,2,1,2,1,2,1,0,1,0,,7.77701,P,N,Y
../benchmarks/depth_fusion1435,1,1,0,1,128,0,2,1,2,1,2,1,0,1,1,,10.5983,P,N,Y
../benchmarks/depth_fusion1436,1,1,0,1,128,0,2,1,2,1,2,2,0,0,0,,11.6635,P,N,Y
../benchmarks/depth_fusion1437,1,1,0,1,128,0,2,1,2,1,2,2,0,0,1,,8.22269,P,N,Y
../benchmarks/depth_fusion1438,1,1,0,1,128,0,2,1,2,1,2,2,0,1,0,,11.4335,P,N,Y
../benchmarks/depth_fusion1439,1,1,0,1,128,0,2,1,2,1,2,2,0,1,1,,11.4286,P,N,Y
../benchmarks/depth_fusion1440,1,1,0,1,128,1,0,0,1,1,1,1,0,0,0,,4.86011,P,N,Y
../benchmarks/depth_fusion1441,1,1,0,1,128,1,0,0,1,1,1,1,0,0,1,,6.3232,P,N,Y
../benchmarks/depth_fusion1442,1,1,0,1,128,1,0,0,1,1,1,1,0,1,0,,7.26606,P,N,Y
../benchmarks/depth_fusion1443,1,1,0,1,128,1,0,0,1,1,1,1,0,1,1,,5.24381,P,N,Y
../benchmarks/depth_fusion1444,1,1,0,1,128,1,0,0,1,1,1,1,1,0,0,,999,F,Y,Y
../benchmarks/depth_fusion1445,1,1,0,1,128,1,0,0,1,1,1,1,1,0,1,,999,F,Y,Y
../benchmarks/depth_fusion1446,1,1,0,1,128,1,0,0,1,1,1,1,1,1,0,,999,F,Y,Y
../benchmarks/depth_fusion1447,1,1,0,1,128,1,0,0,1,1,1,1,1,1,1,,999,F,Y,Y
../benchmarks/depth_fusion1448,1,1,0,1,128,1,0,0,2,1,1,1,0,0,0,,6.25354,P,N,Y
../benchmarks/depth_fusion1449,1,1,0,1,128,1,0,0,2,1,1,1,0,0,1,,5.94063,P,N,Y
../benchmarks/depth_fusion1450,1,1,0,1,128,1,0,0,2,1,1,1,0,1,0,,9.06037,P,N,Y
../benchmarks/depth_fusion1451,1,1,0,1,128,1,0,0,2,1,1,1,0,1,1,,8.84438,P,N,Y
../benchmarks/depth_fusion1452,1,1,0,1,128,1,0,0,2,1,1,1,1,0,0,,999,F,Y,Y
../benchmarks/depth_fusion1453,1,1,0,1,128,1,0,0,2,1,1,1,1,0,1,,999,F,Y,Y
../benchmarks/depth_fusion1454,1,1,0,1,128,1,0,0,2,1,1,1,1,1,0,,999,F,Y,Y
../benchmarks/depth_fusion1455,1,1,0,1,128,1,0,0,2,1,1,1,1,1,1,,999,F,Y,Y
../benchmarks/depth_fusion1456,1,1,0,1,128,1,0,1,1,1,1,1,0,0,0,,6.17127,P,N,Y
../benchmarks/depth_fusion1457,1,1,0,1,128,1,0,1,1,1,1,1,0,0,1,,5.72178,P,N,Y
../benchmarks/depth_fusion1458,1,1,0,1,128,1,0,1,1,1,1,1,0,1,0,,10.4023,P,N,Y
../benchmarks/depth_fusion1459,1,1,0,1,128,1,0,1,1,1,1,1,0,1,1,,8.45991,P,N,Y
../benchmarks/depth_fusion1460,1,1,0,1,128,1,0,1,1,1,1,1,1,0,0,,999,F,Y,Y
../benchmarks/depth_fusion1461,1,1,0,1,128,1,0,1,1,1,1,1,1,0,1,,999,F,Y,Y
../benchmarks/depth_fusion1462,1,1,0,1,128,1,0,1,1,1,1,1,1,1,0,,999,F,Y,Y
../benchmarks/depth_fusion1463,1,1,0,1,128,1,0,1,1,1,1,1,1,1,1,,999,F,Y,Y
../benchmarks/depth_fusion1464,1,1,0,1,128,1,0,1,2,1,1,1,0,0,0,,9.96083,P,N,Y
../benchmarks/depth_fusion1465,1,1,0,1,128,1,0,1,2,1,1,1,0,0,1,,11.5949,P,N,Y
../benchmarks/depth_fusion1466,1,1,0,1,128,1,0,1,2,1,1,1,0,1,0,,9.17925,P,N,Y
../benchmarks/depth_fusion1467,1,1,0,1,128,1,0,1,2,1,1,1,0,1,1,,8.91381,P,N,Y
../benchmarks/depth_fusion1468,1,1,0,1,128,1,0,1,2,1,1,1,1,0,0,,999,F,Y,Y
../benchmarks/depth_fusion1469,1,1,0,1,128,1,0,1,2,1,1,1,1,0,1,,999,F,Y,Y
../benchmarks/depth_fusion1470,1,1,0,1,128,1,0,1,2,1,1,1,1,1,0,,999,F,Y,Y
../benchmarks/depth_fusion1471,1,1,0,1,128,1,0,1,2,1,1,1,1,1,1,,999,F,Y,Y
../benchmarks/depth_fusion1472,1,1,0,1,128,1,1,0,1,1,1,1,0,0,0,,10.6528,P,N,Y
../benchmarks/depth_fusion1473,1,1,0,1,128,1,1,0,1,1,1,1,0,0,1,,7.22409,P,N,Y
../benchmarks/depth_fusion1474,1,1,0,1,128,1,1,0,1,1,1,1,0,1,0,,5.58273,P,N,Y
../benchmarks/depth_fusion1475,1,1,0,1,128,1,1,0,1,1,1,1,0,1,1,,7.23683,P,N,Y
../benchmarks/depth_fusion1476,1,1,0,1,128,1,1,0,1,1,1,1,1,0,0,,999,F,Y,Y
../benchmarks/depth_fusion1477,1,1,0,1,128,1,1,0,1,1,1,1,1,0,1,,999,F,Y,Y
../benchmarks/depth_fusion1478,1,1,0,1,128,1,1,0,1,1,1,1,1,1,0,,999,F,Y,Y
../benchmarks/depth_fusion1479,1,1,0,1,128,1,1,0,1,1,1,1,1,1,1,,999,F,Y,Y
../benchmarks/depth_fusion1480,1,1,0,1,128,1,1,0,1,1,1,2,0,0,0,,7.24381,P,N,Y
../benchmarks/depth_fusion1481,1,1,0,1,128,1,1,0,1,1,1,2,0,0,1,,7.46753,P,N,Y
../benchmarks/depth_fusion1482,1,1,0,1,128,1,1,0,1,1,1,2,0,1,0,,9.13987,P,N,Y
../benchmarks/depth_fusion1483,1,1,0,1,128,1,1,0,1,1,1,2,0,1,1,,5.96666,P,N,Y
../benchmarks/depth_fusion1484,1,1,0,1,128,1,1,0,1,1,1,2,1,0,0,,999,F,Y,Y
../benchmarks/depth_fusion1485,1,1,0,1,128,1,1,0,1,1,1,2,1,0,1,,999,F,Y,Y
../benchmarks/depth_fusion1486,1,1,0,1,128,1,1,0,1,1,1,2,1,1,0,,999,F,Y,Y
../benchmarks/depth_fusion1487,1,1,0,1,128,1,1,0,1,1,1,2,1,1,1,,999,F,Y,Y
../benchmarks/depth_fusion1488,1,1,0,1,128,1,1,0,1,1,2,1,0,0,0,,11.2567,P,N,Y
../benchmarks/depth_fusion1489,1,1,0,1,128,1,1,0,1,1,2,1,0,0,1,,8.51385,P,N,Y
../benchmarks/depth_fusion1490,1,1,0,1,128,1,1,0,1,1,2,1,0,1,0,,5.41853,P,N,Y
../benchmarks/depth_fusion1491,1,1,0,1,128,1,1,0,1,1,2,1,0,1,1,,6.74636,P,N,Y
../benchmarks/depth_fusion1492,1,1,0,1,128,1,1,0,1,1,2,1,1,0,0,,999,F,Y,Y
../benchmarks/depth_fusion1493,1,1,0,1,128,1,1,0,1,1,2,1,1,0,1,,999,F,Y,Y
../benchmarks/depth_fusion1494,1,1,0,1,128,1,1,0,1,1,2,1,1,1,0,,999,F,Y,Y
../benchmarks/depth_fusion1495,1,1,0,1,128,1,1,0,1,1,2,1,1,1,1,,999,F,Y,Y
../benchmarks/depth_fusion1496,1,1,0,1,128,1,1,0,1,1,2,2,0,0,0,,7.18247,P,N,Y
../benchmarks/depth_fusion1497,1,1,0,1,128,1,1,0,1,1,2,2,0,0,1,,7.16482,P,N,Y
../benchmarks/depth_fusion1498,1,1,0,1,128,1,1,0,1,1,2,2,0,1,0,,8.43474,P,N,Y
../benchmarks/depth_fusion1499,1,1,0,1,128,1,1,0,1,1,2,2,0,1,1,,6.61644,P,N,Y
../benchmarks/depth_fusion1500,1,1,0,1,128,1,1,0,1,1,2,2,1,0,0,,999,F,Y,Y
../benchmarks/depth_fusion1501,1,1,0,1,128,1,1,0,1,1,2,2,1,0,1,,999,F,Y,Y
../benchmarks/depth_fusion1502,1,1,0,1,128,1,1,0,1,1,2,2,1,1,0,,999,F,Y,Y
../benchmarks/depth_fusion1503,1,1,0,1,128,1,1,0,1,1,2,2,1,1,1,,999,F,Y,Y
../benchmarks/depth_fusion1504,1,1,0,1,128,1,1,0,2,1,1,1,0,0,0,,10.658,P,N,Y
../benchmarks/depth_fusion1505,1,1,0,1,128,1,1,0,2,1,1,1,0,0,1,,11.7451,P,N,Y
../benchmarks/depth_fusion1506,1,1,0,1,128,1,1,0,2,1,1,1,0,1,0,,7.33,P,N,Y
../benchmarks/depth_fusion1507,1,1,0,1,128,1,1,0,2,1,1,1,0,1,1,,6.9514,P,N,Y
../benchmarks/depth_fusion1508,1,1,0,1,128,1,1,0,2,1,1,1,1,0,0,,999,F,Y,Y
../benchmarks/depth_fusion1509,1,1,0,1,128,1,1,0,2,1,1,1,1,0,1,,999,F,Y,Y
../benchmarks/depth_fusion1510,1,1,0,1,128,1,1,0,2,1,1,1,1,1,0,,999,F,Y,Y
../benchmarks/depth_fusion1511,1,1,0,1,128,1,1,0,2,1,1,1,1,1,1,,999,F,Y,Y
../benchmarks/depth_fusion1512,1,1,0,1,128,1,1,0,2,1,1,2,0,0,0,,10.1884,P,N,Y
../benchmarks/depth_fusion1513,1,1,0,1,128,1,1,0,2,1,1,2,0,0,1,,8.26623,P,N,Y
../benchmarks/depth_fusion1514,1,1,0,1,128,1,1,0,2,1,1,2,0,1,0,,7.17436,P,N,Y
../benchmarks/depth_fusion1515,1,1,0,1,128,1,1,0,2,1,1,2,0,1,1,,7.11177,P,N,Y
../benchmarks/depth_fusion1516,1,1,0,1,128,1,1,0,2,1,1,2,1,0,0,,999,F,Y,Y
../benchmarks/depth_fusion1517,1,1,0,1,128,1,1,0,2,1,1,2,1,0,1,,999,F,Y,Y
../benchmarks/depth_fusion1518,1,1,0,1,128,1,1,0,2,1,1,2,1,1,0,,999,F,Y,Y
../benchmarks/depth_fusion1519,1,1,0,1,128,1,1,0,2,1,1,2,1,1,1,,999,F,Y,Y
../benchmarks/depth_fusion1520,1,1,0,1,128,1,1,0,2,1,2,1,0,0,0,,18.4408,P,N,Y
../benchmarks/depth_fusion1521,1,1,0,1,128,1,1,0,2,1,2,1,0,0,1,,7.15518,P,N,Y
../benchmarks/depth_fusion1522,1,1,0,1,128,1,1,0,2,1,2,1,0,1,0,,5.76047,P,N,Y
../benchmarks/depth_fusion1523,1,1,0,1,128,1,1,0,2,1,2,1,0,1,1,,7.79241,P,N,Y
../benchmarks/depth_fusion1524,1,1,0,1,128,1,1,0,2,1,2,1,1,0,0,,999,F,Y,Y
../benchmarks/depth_fusion1525,1,1,0,1,128,1,1,0,2,1,2,1,1,0,1,,999,F,Y,Y
../benchmarks/depth_fusion1526,1,1,0,1,128,1,1,0,2,1,2,1,1,1,0,,999,F,Y,Y
../benchmarks/depth_fusion1527,1,1,0,1,128,1,1,0,2,1,2,1,1,1,1,,999,F,Y,Y
../benchmarks/depth_fusion1528,1,1,0,1,128,1,1,0,2,1,2,2,0,0,0,,10.0918,P,N,Y
../benchmarks/depth_fusion1529,1,1,0,1,128,1,1,0,2,1,2,2,0,0,1,,8.53757,P,N,Y
../benchmarks/depth_fusion1530,1,1,0,1,128,1,1,0,2,1,2,2,0,1,0,,6.97962,P,N,Y
../benchmarks/depth_fusion1531,1,1,0,1,128,1,1,0,2,1,2,2,0,1,1,,11.5228,P,N,Y
../benchmarks/depth_fusion1532,1,1,0,1,128,1,1,0,2,1,2,2,1,0,0,,999,F,Y,Y
../benchmarks/depth_fusion1533,1,1,0,1,128,1,1,0,2,1,2,2,1,0,1,,999,F,Y,Y
../benchmarks/depth_fusion1534,1,1,0,1,128,1,1,0,2,1,2,2,1,1,0,,999,F,Y,Y
../benchmarks/depth_fusion1535,1,1,0,1,128,1,1,0,2,1,2,2,1,1,1,,999,F,Y,Y
../benchmarks/depth_fusion1536,1,1,0,1,128,1,1,1,1,1,1,1,0,0,0,,6.29568,P,N,Y
../benchmarks/depth_fusion1537,1,1,0,1,128,1,1,1,1,1,1,1,0,0,1,,6.41336,P,N,Y
../benchmarks/depth_fusion1538,1,1,0,1,128,1,1,1,1,1,1,1,0,1,0,,6.55805,P,N,Y
../benchmarks/depth_fusion1539,1,1,0,1,128,1,1,1,1,1,1,1,0,1,1,,10.9204,P,N,Y
../benchmarks/depth_fusion1540,1,1,0,1,128,1,1,1,1,1,1,1,1,0,0,,999,F,Y,Y
../benchmarks/depth_fusion1541,1,1,0,1,128,1,1,1,1,1,1,1,1,0,1,,999,F,Y,Y
../benchmarks/depth_fusion1542,1,1,0,1,128,1,1,1,1,1,1,1,1,1,0,,999,F,Y,Y
../benchmarks/depth_fusion1543,1,1,0,1,128,1,1,1,1,1,1,1,1,1,1,,999,F,Y,Y
../benchmarks/depth_fusion1544,1,1,0,1,128,1,1,1,1,1,1,2,0,0,0,,7.62514,P,N,Y
../benchmarks/depth_fusion1545,1,1,0,1,128,1,1,1,1,1,1,2,0,0,1,,9.04136,P,N,Y
../benchmarks/depth_fusion1546,1,1,0,1,128,1,1,1,1,1,1,2,0,1,0,,10.1861,P,N,Y
../benchmarks/depth_fusion1547,1,1,0,1,128,1,1,1,1,1,1,2,0,1,1,,6.10775,P,N,Y
../benchmarks/depth_fusion1548,1,1,0,1,128,1,1,1,1,1,1,2,1,0,0,,999,F,Y,Y
../benchmarks/depth_fusion1549,1,1,0,1,128,1,1,1,1,1,1,2,1,0,1,,999,F,Y,Y
../benchmarks/depth_fusion1550,1,1,0,1,128,1,1,1,1,1,1,2,1,1,0,,999,F,Y,Y
../benchmarks/depth_fusion1551,1,1,0,1,128,1,1,1,1,1,1,2,1,1,1,,999,F,Y,Y
../benchmarks/depth_fusion1552,1,1,0,1,128,1,1,1,1,1,2,1,0,0,0,,10.7365,P,N,Y
../benchmarks/depth_fusion1553,1,1,0,1,128,1,1,1,1,1,2,1,0,0,1,,6.68893,P,N,Y
../benchmarks/depth_fusion1554,1,1,0,1,128,1,1,1,1,1,2,1,0,1,0,,7.51367,P,N,Y
../benchmarks/depth_fusion1555,1,1,0,1,128,1,1,1,1,1,2,1,0,1,1,,18.4811,P,N,Y
../benchmarks/depth_fusion1556,1,1,0,1,128,1,1,1,1,1,2,1,1,0,0,,999,F,Y,Y
../benchmarks/depth_fusion1557,1,1,0,1,128,1,1,1,1,1,2,1,1,0,1,,999,F,Y,Y
../benchmarks/depth_fusion1558,1,1,0,1,128,1,1,1,1,1,2,1,1,1,0,,999,F,Y,Y
../benchmarks/depth_fusion1559,1,1,0,1,128,1,1,1,1,1,2,1,1,1,1,,999,F,Y,Y
../benchmarks/depth_fusion1560,1,1,0,1,128,1,1,1,1,1,2,2,0,0,0,,9.22894,P,N,Y
../benchmarks/depth_fusion1561,1,1,0,1,128,1,1,1,1,1,2,2,0,0,1,,7.99103,P,N,Y
../benchmarks/depth_fusion1562,1,1,0,1,128,1,1,1,1,1,2,2,0,1,0,,7.69019,P,N,Y
../benchmarks/depth_fusion1563,1,1,0,1,128,1,1,1,1,1,2,2,0,1,1,,7.59078,P,N,Y
../benchmarks/depth_fusion1564,1,1,0,1,128,1,1,1,1,1,2,2,1,0,0,,999,F,Y,Y
../benchmarks/depth_fusion1565,1,1,0,1,128,1,1,1,1,1,2,2,1,0,1,,999,F,Y,Y
../benchmarks/depth_fusion1566,1,1,0,1,128,1,1,1,1,1,2,2,1,1,0,,999,F,Y,Y
../benchmarks/depth_fusion1567,1,1,0,1,128,1,1,1,1,1,2,2,1,1,1,,999,F,Y,Y
../benchmarks/depth_fusion1568,1,1,0,1,128,1,1,1,2,1,1,1,0,0,0,,7.61339,P,N,Y
../benchmarks/depth_fusion1569,1,1,0,1,128,1,1,1,2,1,1,1,0,0,1,,7.48557,P,N,Y
../benchmarks/depth_fusion1570,1,1,0,1,128,1,1,1,2,1,1,1,0,1,0,,7.59259,P,N,Y
../benchmarks/depth_fusion1571,1,1,0,1,128,1,1,1,2,1,1,1,0,1,1,,10.5269,P,N,Y
../benchmarks/depth_fusion1572,1,1,0,1,128,1,1,1,2,1,1,1,1,0,0,,999,F,Y,Y
../benchmarks/depth_fusion1573,1,1,0,1,128,1,1,1,2,1,1,1,1,0,1,,999,F,Y,Y
../benchmarks/depth_fusion1574,1,1,0,1,128,1,1,1,2,1,1,1,1,1,0,,999,F,Y,Y
../benchmarks/depth_fusion1575,1,1,0,1,128,1,1,1,2,1,1,1,1,1,1,,999,F,Y,Y
../benchmarks/depth_fusion1576,1,1,0,1,128,1,1,1,2,1,1,2,0,0,0,,8.11146,P,N,Y
../benchmarks/depth_fusion1577,1,1,0,1,128,1,1,1,2,1,1,2,0,0,1,,6.9992,P,N,Y
../benchmarks/depth_fusion1578,1,1,0,1,128,1,1,1,2,1,1,2,0,1,0,,10.8378,P,N,Y
