ID,param_0,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,param_10,param_11,param_12,param_13,param_14,estim_throughput_0,logic,mem,ram,dsp,fmax,fit
../benchmarks/combined50,0,0,0,0,0,2,1,1,1,2,1,32,15,28,22,0.000205712,62617,4202083,509,56,266.38,Y
../benchmarks/combined51,0,0,0,0,0,2,1,1,1,2,2,32,15,28,22,0.000205696,62525,4199779,511,56,285.79,Y
../benchmarks/combined52,0,0,0,0,0,2,1,1,2,1,1,39,19,35,44,0.0002056,78347,5614556,620,112,276.47,Y
../benchmarks/combined53,0,0,0,0,0,2,1,1,2,1,2,39,19,35,44,0.000205696,78077,5351755,612,112,288.6,Y
../benchmarks/combined54,0,0,0,0,0,2,1,1,2,2,1,39,19,34,44,0.000205696,78275,5351243,610,112,280.58,Y
../benchmarks/combined55,0,0,0,0,0,2,1,1,2,2,2,39,19,35,44,0.000220389,78117,5351243,610,112,295.5,Y
../benchmarks/combined56,0,0,0,0,0,2,2,0,1,1,1,47,23,47,44,2.49645e-05,84559,6246583,697,112,289.68,Y
../benchmarks/combined57,0,0,0,0,0,2,2,0,1,1,2,47,23,47,44,2.45106e-05,84541,6246583,697,112,284.89,Y
../benchmarks/combined58,0,0,0,0,0,2,2,0,1,2,1,47,23,47,44,2.28725e-05,84758,6250167,698,112,278.39,Y
../benchmarks/combined59,0,0,0,0,0,2,2,0,1,2,2,47,23,47,44,2.2452e-05,84730,6250167,698,112,267.08,Y
../benchmarks/combined60,0,0,0,0,0,2,2,0,2,1,1,66,34,70,80,2.28725e-05,114929,8759330,916,204,266.8,Y
../benchmarks/combined61,0,0,0,0,0,2,2,0,2,1,2,66,34,70,80,2.24489e-05,114734,8759330,916,204,251.88,Y
../benchmarks/combined62,0,0,0,0,0,2,2,0,2,2,1,66,35,70,80,2.40524e-05,114950,8762914,916,204,264.76,Y
../benchmarks/combined63,0,0,0,0,0,2,2,0,2,2,2,66,34,70,80,2.49518e-05,114359,8760502,918,204,263.36,Y
../benchmarks/combined64,0,0,0,0,0,2,2,1,1,1,1,43,20,37,44,5.82505e-05,80967,5919536,651,112,271.0,Y
../benchmarks/combined65,0,0,0,0,0,2,2,1,1,1,2,43,20,37,44,4.28936e-05,80987,5919536,651,112,251.63,Y
../benchmarks/combined66,0,0,0,0,0,2,2,1,1,2,1,43,20,37,44,4.00324e-05,81150,5923120,652,112,274.19,Y
../benchmarks/combined67,0,0,0,0,0,2,2,1,1,2,2,43,20,37,44,3.14329e-05,81063,5923120,652,112,271.37,Y
../benchmarks/combined68,0,0,0,0,0,2,2,1,2,1,1,58,28,48,88,4.00324e-05,111931,7954944,834,224,257.52,Y
../benchmarks/combined69,0,0,0,0,0,2,2,1,2,1,2,58,28,48,88,3.14329e-05,111956,7954944,834,224,257.06,Y
../benchmarks/combined70,0,0,0,0,0,2,2,1,2,2,1,58,28,48,88,3.36781e-05,112114,7958528,834,224,266.59,Y
../benchmarks/combined71,0,0,0,0,0,2,2,1,2,2,2,58,28,48,88,5.82209e-05,111853,7961756,837,224,272.77,Y
../benchmarks/combined72,0,0,0,0,1,0,1,0,1,1,1,31,14,27,22,0.234375,60182,4270190,496,56,277.93,Y
../benchmarks/combined73,0,0,0,0,1,0,2,0,1,1,1,40,19,35,44,0.205654,77775,5601771,625,112,282.48,Y
../benchmarks/combined74,0,0,0,0,1,1,1,0,1,1,1,31,14,27,22,0.211401,60603,4332654,506,56,302.48,Y
../benchmarks/combined75,0,0,0,0,1,1,2,0,1,1,1,41,20,37,44,0.162129,79604,5805035,641,112,286.2,Y
../benchmarks/combined76,0,0,0,0,1,2,1,0,1,1,1,31,14,27,22,0.211401,60692,4332654,506,56,302.48,Y
../benchmarks/combined77,0,0,0,0,1,2,2,0,1,1,1,41,20,37,44,0.162129,79913,5818891,646,112,263.7,Y
../benchmarks/combined78,0,1,0,0,0,0,1,0,1,1,1,32,16,27,21,5.72205e-05,71226,3766776,491,54,270.05,Y
../benchmarks/combined79,0,1,0,0,0,0,1,0,2,1,1,45,24,48,38,5.72205e-05,80837,5468188,654,98,277.62,Y
../benchmarks/combined80,0,1,0,0,0,0,1,1,1,1,1,31,15,30,21,0.000228882,60732,3909495,488,54,275.4,Y
../benchmarks/combined81,0,1,0,0,0,0,1,1,2,1,1,41,21,40,42,0.000228882,76490,5048804,589,108,287.19,Y
../benchmarks/combined82,0,1,0,0,0,0,2,0,1,1,1,46,23,39,42,5.72205e-05,98834,5753248,662,108,245.03,Y
../benchmarks/combined83,0,1,0,0,0,0,2,0,2,1,1,69,37,74,77,4.1851e-05,116999,8867475,965,196,262.32,Y
../benchmarks/combined84,0,1,0,0,0,0,2,1,1,1,1,42,20,36,42,0.000228882,79759,5919034,637,108,270.33,Y
../benchmarks/combined85,0,1,0,0,0,0,2,1,2,1,1,57,27,48,84,0.000143618,110597,8040106,823,216,278.39,Y
../benchmarks/combined86,0,1,0,0,0,1,1,0,1,1,1,34,16,33,21,5.52872e-05,64825,4092993,515,54,264.69,Y
../benchmarks/combined87,0,1,0,0,0,1,1,0,1,1,2,34,17,33,21,5.15772e-05,64743,4098186,518,54,281.61,Y
../benchmarks/combined88,0,1,0,0,0,1,1,0,1,2,1,34,17,33,21,5.15772e-05,64918,4097674,518,54,279.95,Y
../benchmarks/combined89,0,1,0,0,0,1,1,0,1,2,2,34,17,33,21,5.15772e-05,64818,4097674,518,54,276.39,Y
../benchmarks/combined90,0,1,0,0,0,1,1,0,2,1,1,44,22,45,38,5.15772e-05,79688,5446235,638,98,269.68,Y
../benchmarks/combined91,0,1,0,0,0,1,1,0,2,1,2,44,22,45,38,5.15772e-05,79551,5453675,639,98,277.39,Y
../benchmarks/combined92,0,1,0,0,0,1,1,0,2,2,1,44,22,45,38,5.15772e-05,79656,5453163,639,98,254.77,Y
../benchmarks/combined93,0,1,0,0,0,1,1,0,2,2,2,44,22,45,38,5.52613e-05,79585,5453163,639,98,284.25,Y
../benchmarks/combined94,0,1,0,0,0,1,1,1,1,1,1,31,15,28,21,0.000220423,61826,4249403,512,54,271.81,Y
../benchmarks/combined95,0,1,0,0,0,1,1,1,1,1,2,33,16,30,21,0.000206309,61624,3978203,495,54,269.32,Y
../benchmarks/combined96,0,1,0,0,0,1,1,1,1,2,1,33,16,30,21,0.000206309,61734,3977760,495,54,258.19,Y
../benchmarks/combined97,0,1,0,0,0,1,1,1,1,2,2,33,16,30,21,0.000206309,61620,3977760,495,54,271.51,Y
../benchmarks/combined98,0,1,0,0,0,1,1,1,2,1,1,43,22,42,42,0.000206309,78205,5162584,600,108,288.93,Y
../benchmarks/combined99,0,1,0,0,0,1,1,1,2,1,2,43,22,42,42,0.000206309,78057,5162840,601,108,275.55,Y
../benchmarks/combined100,0,1,0,0,0,1,1,1,2,2,1,43,22,42,42,0.000206309,78192,5162328,601,108,279.4,Y
../benchmarks/combined101,0,1,0,0,0,1,1,1,2,2,2,43,22,42,42,0.000221045,78074,5162328,601,108,287.76,Y
../benchmarks/combined102,0,1,0,0,0,1,2,0,1,1,1,47,23,47,42,2.36004e-05,84066,6226674,696,108,285.14,Y
../benchmarks/combined103,0,1,0,0,0,1,2,0,1,1,2,47,23,47,42,2.26927e-05,83997,6226674,696,108,268.38,Y
../benchmarks/combined104,0,1,0,0,0,1,2,0,1,2,1,47,23,47,42,2.26927e-05,84265,6230258,698,108,276.01,Y
../benchmarks/combined105,0,1,0,0,0,1,2,0,1,2,2,47,23,47,42,2.1785e-05,84190,6230258,698,108,267.73,Y
../benchmarks/combined106,0,1,0,0,0,1,2,0,2,1,1,66,34,69,77,2.20167e-05,113534,8735857,912,196,264.97,Y
../benchmarks/combined107,0,1,0,0,0,1,2,0,2,1,2,66,34,69,77,2.20167e-05,113442,8735857,912,196,245.63,Y
../benchmarks/combined108,0,1,0,0,0,1,2,0,2,2,1,66,34,69,77,2.20167e-05,113628,8734833,912,196,251.19,Y
../benchmarks/combined109,0,1,0,0,0,1,2,0,2,2,2,66,34,69,77,2.35893e-05,113458,8734833,912,196,259.87,Y
../benchmarks/combined110,0,1,0,0,0,1,2,1,1,1,1,42,20,37,42,4.13065e-05,80297,5905388,647,108,280.66,Y
../benchmarks/combined111,0,1,0,0,0,1,2,1,1,1,2,42,20,37,42,3.17742e-05,80118,5905388,647,108,243.42,Y
../benchmarks/combined112,0,1,0,0,0,1,2,1,1,2,1,43,20,37,42,3.17742e-05,80333,5908972,649,108,280.89,Y
../benchmarks/combined113,0,1,0,0,0,1,2,1,1,2,2,43,20,37,42,2.54194e-05,80377,5908972,649,108,271.29,Y
../benchmarks/combined114,0,1,0,0,0,1,2,1,2,1,1,58,28,48,84,3.85347e-05,110738,7933554,829,216,239.06,Y
../benchmarks/combined115,0,1,0,0,0,1,2,1,2,1,2,58,28,48,84,3.85347e-05,110732,7933554,829,216,271.88,Y
../benchmarks/combined116,0,1,0,0,0,1,2,1,2,2,1,58,28,48,84,3.85347e-05,111004,7932530,829,216,275.25,Y
../benchmarks/combined117,0,1,0,0,0,1,2,1,2,2,2,58,28,48,84,4.12872e-05,110800,7932530,829,216,259.26,Y
../benchmarks/combined118,0,1,0,0,0,2,1,0,1,1,1,35,17,35,21,5.50713e-05,65600,4592653,545,54,283.28,Y
../benchmarks/combined119,0,1,0,0,0,2,1,0,1,1,2,34,17,34,21,5.51015e-05,65218,4324237,528,54,290.19,Y
../benchmarks/combined120,0,1,0,0,0,2,1,0,1,2,1,35,17,34,21,5.14281e-05,65266,4326029,526,54,277.0,Y
../benchmarks/combined121,0,1,0,0,0,2,1,0,1,2,2,34,17,34,21,5.1424e-05,65023,4323725,528,54,278.94,Y
../benchmarks/combined122,0,1,0,0,0,2,1,0,2,1,1,44,23,48,38,5.13999e-05,80436,5979223,667,98,280.26,Y
../benchmarks/combined123,0,1,0,0,0,2,1,0,2,1,2,44,23,47,38,5.1424e-05,79813,5699823,654,98,269.97,Y
../benchmarks/combined124,0,1,0,0,0,2,1,0,2,2,1,44,23,46,38,5.1424e-05,80035,5699311,652,98,271.44,Y
../benchmarks/combined125,0,1,0,0,0,2,1,0,2,2,2,44,23,47,38,5.50972e-05,79918,5699311,652,98,276.39,Y
../benchmarks/combined126,0,1,0,0,0,2,1,1,1,1,1,32,15,29,21,0.000220285,62144,4468043,524,54,270.63,Y
../benchmarks/combined127,0,1,0,0,0,2,1,1,1,1,2,31,15,28,21,0.000220406,61720,4200369,508,54,287.43,Y
../benchmarks/combined128,0,1,0,0,0,2,1,1,1,2,1,32,15,28,21,0.000205712,62165,4201361,507,54,297.35,Y
../benchmarks/combined129,0,1,0,0,0,2,1,1,1,2,2,31,15,28,21,0.000205696,61990,4199057,509,54,282.08,Y
../benchmarks/combined130,0,1,0,0,0,2,1,1,2,1,1,39,19,35,42,0.0002056,77739,5611883,617,108,284.73,Y
../benchmarks/combined131,0,1,0,0,0,2,1,1,2,1,2,39,19,35,42,0.000205696,77451,5349428,611,108,291.63,Y
../benchmarks/combined132,0,1,0,0,0,2,1,1,2,2,1,39,19,34,42,0.000205696,77667,5348916,609,108,284.57,Y
../benchmarks/combined133,0,1,0,0,0,2,1,1,2,2,2,39,19,35,42,0.000220389,77538,5348916,609,108,279.01,Y
../benchmarks/combined134,0,1,0,0,0,2,2,0,1,1,1,47,23,46,42,2.49645e-05,84074,6245329,695,108,290.19,Y
../benchmarks/combined135,0,1,0,0,0,2,2,0,1,1,2,47,23,46,42,2.45106e-05,84021,6245329,695,108,276.77,Y
../benchmarks/combined136,0,1,0,0,0,2,2,0,1,2,1,47,23,46,42,2.28725e-05,84237,6248913,696,108,263.7,Y
../benchmarks/combined137,0,1,0,0,0,2,2,0,1,2,2,47,23,46,42,2.2452e-05,84148,6248913,696,108,283.12,Y
../benchmarks/combined138,0,1,0,0,0,2,2,0,2,1,1,66,34,69,77,2.28725e-05,113893,8754945,912,196,257.86,Y
../benchmarks/combined139,0,1,0,0,0,2,2,0,2,1,2,66,34,69,77,2.24489e-05,113933,8754945,912,196,275.4,Y
../benchmarks/combined140,0,1,0,0,0,2,2,0,2,2,1,66,34,69,77,2.40524e-05,114054,8758529,912,196,257.2,Y
../benchmarks/combined141,0,1,0,0,0,2,2,0,2,2,2,66,34,69,77,2.49518e-05,113804,8748545,914,196,279.72,Y
../benchmarks/combined142,0,1,0,0,0,2,2,1,1,1,1,43,20,37,42,5.82505e-05,80305,5917676,648,108,281.05,Y
../benchmarks/combined143,0,1,0,0,0,2,2,1,1,1,2,42,20,37,42,4.28936e-05,80285,5917676,648,108,286.2,Y
../benchmarks/combined144,0,1,0,0,0,2,2,1,1,2,1,43,20,37,42,4.00324e-05,80466,5921260,649,108,279.09,Y
../benchmarks/combined145,0,1,0,0,0,2,2,1,1,2,2,43,20,37,42,3.14329e-05,80320,5921260,649,108,279.79,Y
../benchmarks/combined146,0,1,0,0,0,2,2,1,2,1,1,58,28,48,84,4.00324e-05,110996,7949170,829,216,263.99,Y
