ID,knob_compute_units,knob_xyz_loop,knob_entryid_loop,knob_entryid_num_wi,knob_hardcode_size,knob_cache_voxels,knob_xyz_loop_flat,knob_xyz_unroll,knob_entryid_unroll,knob_voxel_unroll,knob_voxel_out_unroll,knob_depth_local,knob_branch_pos,estim_logic,estim_reg,estim_mem,estim_dsp,estim_throughput_0,time_fpga,logic,mem,ram,dsp,fmax,ID_int,time_gpu,time_cpu
../../benchmarks_de5_16.1/depth_fusion141,1,0,0,64,0,2,1,2,2,2,1,0,1,42,20,33,58,3.30271E-005,33.138,75552,5320576,584,148,197.16,141,3460.42,50.0119
../../benchmarks_de5_16.1/depth_fusion142,1,0,0,64,0,2,1,2,2,2,2,0,0,51,26,40,58,5.82209E-005,1235.34,109814,5949176,717,148,257.79,142,3727.95,35.9422
../../benchmarks_de5_16.1/depth_fusion143,1,0,0,64,0,2,1,2,2,2,2,0,1,42,19,33,58,5.71579E-005,28.5864,75190,5315968,586,148,198.53,143,3095.47,49.9278
../../benchmarks_de5_16.1/depth_fusion144,1,0,0,64,1,0,0,1,1,1,1,0,0,28,13,27,14,5.72205E-005,3951.69,54565,3936587,473,35,287.02,144,2591.72,45.7334
../../benchmarks_de5_16.1/depth_fusion145,1,0,0,64,1,0,0,1,1,1,1,0,1,28,13,28,14,5.72205E-005,4034.64,54893,3977335,479,35,278.24,145,2039.32,38.3659
../../benchmarks_de5_16.1/depth_fusion146,1,0,0,64,1,0,0,1,1,1,1,1,0,28,13,29,14,5.36606E-005,1155.8,60974,5435704,578,35,272.02,146,nan,nan
../../benchmarks_de5_16.1/depth_fusion147,1,0,0,64,1,0,0,1,1,1,1,1,1,27,13,32,14,5.36606E-005,3839.22,54569,5865584,602,35,286.69,147,nan,nan
../../benchmarks_de5_16.1/depth_fusion148,1,0,0,64,1,0,0,1,2,1,1,0,0,37,18,37,27,5.72205E-005,4024.04,66778,6012641,617,70,282.08,148,2641.44,45.7618
../../benchmarks_de5_16.1/depth_fusion149,1,0,0,64,1,0,0,1,2,1,1,0,1,38,18,39,27,5.72205E-005,3990.15,67497,6094509,631,70,282.48,149,2069.72,39.2505
../../benchmarks_de5_16.1/depth_fusion150,1,0,0,64,1,0,0,1,2,1,1,1,0,37,18,37,27,5.27354E-005,1159.52,79575,6985760,699,70,279.17,150,nan,nan
../../benchmarks_de5_16.1/depth_fusion151,1,0,0,64,1,0,0,1,2,1,1,1,1,37,18,43,27,5.27354E-005,3922.47,67186,8008939,757,70,285.38,151,nan,nan
../../benchmarks_de5_16.1/depth_fusion152,1,0,0,64,1,0,0,2,1,1,1,0,0,31,15,29,24,5.72205E-005,2038.27,60032,4282829,509,62,281.92,152,2547.25,46.6361
../../benchmarks_de5_16.1/depth_fusion153,1,0,0,64,1,0,0,2,1,1,1,0,1,32,15,31,24,5.72205E-005,1933.47,60057,4228177,505,62,296.29,153,1983.22,43.4371
../../benchmarks_de5_16.1/depth_fusion154,1,0,0,64,1,0,0,2,1,1,1,1,0,31,15,31,24,4.39355E-005,597.427,72776,5465888,605,62,266.02,154,nan,nan
../../benchmarks_de5_16.1/depth_fusion155,1,0,0,64,1,0,0,2,1,1,1,1,1,31,14,35,24,4.39355E-005,1938.25,59868,6170112,630,62,291.45,155,nan,nan
../../benchmarks_de5_16.1/depth_fusion156,1,0,0,64,1,0,0,2,2,1,1,0,0,44,22,42,48,5.72205E-005,2124.9,77960,6701736,682,124,273.29,156,2630.71,46.6342
../../benchmarks_de5_16.1/depth_fusion157,1,0,0,64,1,0,0,2,2,1,1,0,1,45,22,45,48,5.72205E-005,2139.81,78275,6605111,683,124,280.42,157,1970.32,42.5404
../../benchmarks_de5_16.1/depth_fusion158,1,0,0,64,1,0,0,2,2,1,1,1,0,45,22,40,48,2.42276E-005,642.376,102135,7046128,753,124,243.78,158,nan,nan
../../benchmarks_de5_16.1/depth_fusion159,1,0,0,64,1,0,0,2,2,1,1,1,1,44,21,48,48,2.42276E-005,2118.77,77266,8343517,778,124,268.81,159,nan,nan
../../benchmarks_de5_16.1/depth_fusion160,1,0,0,64,1,0,1,1,1,1,1,0,0,27,13,23,14,0.000228882,1751.4,58467,3422458,452,35,272.55,160,2753.92,25.6692
../../benchmarks_de5_16.1/depth_fusion161,1,0,0,64,1,0,1,1,1,1,1,0,1,27,12,26,14,0.000228882,3652.94,52814,3849834,469,35,290.69,161,2185.61,46.3558
../../benchmarks_de5_16.1/depth_fusion162,1,0,0,64,1,0,1,1,1,1,1,1,0,26,12,29,14,0.000214643,598.436,51772,5342406,562,35,273.74,162,nan,nan
../../benchmarks_de5_16.1/depth_fusion163,1,0,0,64,1,0,1,1,1,1,1,1,1,26,12,30,14,0.000214643,3545.99,53151,5738950,593,35,299.94,163,nan,nan
../../benchmarks_de5_16.1/depth_fusion164,1,0,0,64,1,0,1,1,2,1,1,0,0,37,18,31,27,0.000228882,1159.93,75233,5055908,569,70,263.64,164,2712.28,25.8522
../../benchmarks_de5_16.1/depth_fusion165,1,0,0,64,1,0,1,1,2,1,1,0,1,35,16,31,27,0.000228882,3829.68,63793,5693168,593,70,277.39,165,2174.48,45.4807
../../benchmarks_de5_16.1/depth_fusion166,1,0,0,64,1,0,1,1,2,1,1,1,0,33,15,34,27,0.000175613,635.46,60713,6763468,656,70,258.33,166,nan,nan
../../benchmarks_de5_16.1/depth_fusion167,1,0,0,64,1,0,1,1,2,1,1,1,1,34,15,35,27,0.000175613,3743.57,63319,7375270,694,70,283.68,167,nan,nan
../../benchmarks_de5_16.1/depth_fusion168,1,0,0,64,1,0,1,2,1,1,1,0,0,33,17,28,27,0.000228882,1706.99,75575,3908772,549,70,277.16,168,2698.08,35.1173
../../benchmarks_de5_16.1/depth_fusion169,1,0,0,64,1,0,1,2,1,1,1,0,1,31,15,28,27,0.000228882,14.8913,58285,3574192,458,70,200.08,169,2063.49,48.956
../../benchmarks_de5_16.1/depth_fusion170,1,0,0,64,1,0,1,2,1,1,1,1,0,30,14,32,27,0.000175613,622.029,59501,5480999,602,70,259.6,170,nan,nan
../../benchmarks_de5_16.1/depth_fusion171,1,0,0,64,1,0,1,2,1,1,1,1,1,30,14,30,27,0.000175613,13.3045,57606,5357811,563,70,201.65,171,nan,nan
../../benchmarks_de5_16.1/depth_fusion172,1,0,0,64,1,0,1,2,2,1,1,0,0,50,26,40,55,0.000228882,1195.43,107716,5932280,707,140,264.83,172,2714.71,34.9806
../../benchmarks_de5_16.1/depth_fusion173,1,0,0,64,1,0,1,2,2,1,1,0,1,42,20,33,55,0.000228882,17.385,74690,5445692,601,140,197.74,173,2077.54,49.5298
../../benchmarks_de5_16.1/depth_fusion174,1,0,0,64,1,0,1,2,2,1,1,1,0,41,19,39,55,8.47671E-005,665.081,75340,6964473,720,140,242.89,174,nan,nan
../../benchmarks_de5_16.1/depth_fusion175,1,0,0,64,1,0,1,2,2,1,1,1,1,41,18,37,55,8.47671E-005,15.7871,73273,6881624,668,140,195.73,175,nan,nan
../../benchmarks_de5_16.1/depth_fusion176,1,0,0,64,1,1,0,1,1,1,1,0,0,29,14,25,14,5.52872E-005,1086.87,61751,3461944,465,35,284.25,176,4080.12,26.2899
../../benchmarks_de5_16.1/depth_fusion177,1,0,0,64,1,1,0,1,1,1,1,0,1,29,13,26,14,4.78931E-005,656.836,54364,3432011,441,35,283.52,177,3580.99,48.812
../../benchmarks_de5_16.1/depth_fusion178,1,0,0,64,1,1,0,1,1,1,1,1,0,28,13,31,14,5.36564E-005,609.092,54449,5363468,561,35,261.64,178,nan,nan
../../benchmarks_de5_16.1/depth_fusion179,1,0,0,64,1,1,0,1,1,1,1,1,1,28,13,31,14,4.64986E-005,576.844,54580,5376808,566,35,278,179,nan,nan
../../benchmarks_de5_16.1/depth_fusion180,1,0,0,64,1,1,0,1,1,1,2,0,0,29,14,26,14,5.15772E-005,1103.06,61831,3461688,467,35,276.39,180,3758.93,25.7481
../../benchmarks_de5_16.1/depth_fusion181,1,0,0,64,1,1,0,1,1,1,2,0,1,29,13,27,14,4.78931E-005,646.91,54292,3434571,442,35,287.6,181,3273.14,48.6418
../../benchmarks_de5_16.1/depth_fusion182,1,0,0,64,1,1,0,1,1,1,2,1,0,28,13,31,14,5.00754E-005,613.379,54515,5363468,563,35,258.39,182,nan,nan
../../benchmarks_de5_16.1/depth_fusion183,1,0,0,64,1,1,0,1,1,1,2,1,1,28,13,31,14,4.64986E-005,551.354,54546,5376808,566,35,289.26,183,nan,nan
../../benchmarks_de5_16.1/depth_fusion184,1,0,0,64,1,1,0,1,1,2,1,0,0,29,14,25,14,5.15772E-005,1158.45,61963,3461176,466,35,258.79,184,3760.31,25.7595
../../benchmarks_de5_16.1/depth_fusion185,1,0,0,64,1,1,0,1,1,2,1,0,1,29,14,26,14,4.41675E-005,655.24,54489,3434059,444,35,282.8,185,3294.36,48.633
../../benchmarks_de5_16.1/depth_fusion186,1,0,0,64,1,1,0,1,1,2,1,1,0,28,13,31,14,5.00754E-005,592.129,54542,5362956,562,35,267.52,186,nan,nan
../../benchmarks_de5_16.1/depth_fusion187,1,0,0,64,1,1,0,1,1,2,1,1,1,28,13,31,14,0.000042915,580.834,54678,5376296,568,35,274.95,187,nan,nan
../../benchmarks_de5_16.1/depth_fusion188,1,0,0,64,1,1,0,1,1,2,2,0,0,29,14,26,14,5.15772E-005,1097.47,61954,3461176,466,35,276.54,188,3429.43,26.2547
../../benchmarks_de5_16.1/depth_fusion189,1,0,0,64,1,1,0,1,1,2,2,0,1,29,14,27,14,4.41675E-005,665.411,54403,3434059,444,35,277.54,189,2972.98,48.6511
../../benchmarks_de5_16.1/depth_fusion190,1,0,0,64,1,1,0,1,1,2,2,1,0,28,13,31,14,5.00754E-005,586.243,54548,5362956,562,35,268.67,190,nan,nan
../../benchmarks_de5_16.1/depth_fusion191,1,0,0,64,1,1,0,1,1,2,2,1,1,28,13,31,14,0.000042915,568.008,54540,5376296,568,35,279.01,191,nan,nan
../../benchmarks_de5_16.1/depth_fusion192,1,0,0,64,1,1,0,1,2,1,1,0,0,38,19,34,27,2.36004E-005,1156.07,79993,5083680,604,70,260.55,192,4160.34,26.2966
../../benchmarks_de5_16.1/depth_fusion193,1,0,0,64,1,1,0,1,2,1,1,0,1,36,17,33,27,2.16367E-005,662.103,64741,5016653,550,70,294.63,193,3622.07,48.7925
../../benchmarks_de5_16.1/depth_fusion194,1,0,0,64,1,1,0,1,2,1,1,1,0,35,16,37,27,2.40055E-005,712.826,63625,6803324,653,70,210.97,194,nan,nan
../../benchmarks_de5_16.1/depth_fusion195,1,0,0,64,1,1,0,1,2,1,1,1,1,35,16,37,27,2.12531E-005,608.048,64125,6805072,661,70,273.44,195,nan,nan
../../benchmarks_de5_16.1/depth_fusion196,1,0,0,64,1,1,0,1,2,1,2,0,0,38,19,34,27,2.26927E-005,1134.61,80005,5083680,604,70,274.34,196,3826.28,25.8555
../../benchmarks_de5_16.1/depth_fusion197,1,0,0,64,1,1,0,1,2,1,2,0,1,37,17,33,27,2.12433E-005,697.271,64693,5016653,550,70,278,197,3291.86,48.7024
../../benchmarks_de5_16.1/depth_fusion198,1,0,0,64,1,1,0,1,2,1,2,1,0,35,16,37,27,0.000023565,671.259,63554,6803324,653,70,222.76,198,nan,nan
../../benchmarks_de5_16.1/depth_fusion199,1,0,0,64,1,1,0,1,2,1,2,1,1,35,16,37,27,2.09985E-005,545.112,64107,6805072,661,70,303.49,199,nan,nan
../../benchmarks_de5_16.1/depth_fusion200,1,0,0,64,1,1,0,1,2,2,1,0,0,39,19,34,27,2.26927E-005,1134.91,80155,5087264,606,70,267.58,200,3853.52,25.869
../../benchmarks_de5_16.1/depth_fusion201,1,0,0,64,1,1,0,1,2,2,1,0,1,37,17,34,27,2.12404E-005,678.342,64860,5020237,552,70,285.79,201,3303.4,48.871
../../benchmarks_de5_16.1/depth_fusion202,1,0,0,64,1,1,0,1,2,2,1,1,0,35,16,37,27,0.000023565,688.206,63827,6806908,655,70,217.1,202,nan,nan
../../benchmarks_de5_16.1/depth_fusion203,1,0,0,64,1,1,0,1,2,2,1,1,1,35,16,37,27,2.09956E-005,608.404,64250,6808656,663,70,271.66,203,nan,nan
../../benchmarks_de5_16.1/depth_fusion204,1,0,0,64,1,1,0,1,2,2,2,0,0,39,19,34,27,0.000021785,1155.05,80173,5087264,606,70,258.86,204,3532,26.0431
../../benchmarks_de5_16.1/depth_fusion205,1,0,0,64,1,1,0,1,2,2,2,0,1,37,17,34,27,2.08499E-005,652.855,64871,5020237,552,70,296.2,205,2992.13,48.5792
../../benchmarks_de5_16.1/depth_fusion206,1,0,0,64,1,1,0,1,2,2,2,1,0,35,16,37,27,2.31245E-005,751.34,63710,6806908,655,70,197.66,206,nan,nan
../../benchmarks_de5_16.1/depth_fusion207,1,0,0,64,1,1,0,1,2,2,2,1,1,35,16,37,27,0.000020744,613.062,64313,6808656,663,70,268.16,207,nan,nan
../../benchmarks_de5_16.1/depth_fusion208,1,0,0,64,1,1,0,2,1,1,1,0,0,33,16,27,24,5.15772E-005,601.083,74340,3637792,511,62,276.93,208,4124.19,26.3913
../../benchmarks_de5_16.1/depth_fusion209,1,0,0,64,1,1,0,2,1,1,1,0,1,32,15,28,24,4.78482E-005,426.258,59561,3610310,465,62,285.95,209,3508.58,48.7521
../../benchmarks_de5_16.1/depth_fusion210,1,0,0,64,1,1,0,2,1,1,1,1,0,31,14,32,24,4.14795E-005,339.782,59199,5382818,566,62,270.33,210,nan,nan
../../benchmarks_de5_16.1/depth_fusion211,1,0,0,64,1,1,0,2,1,1,1,1,1,31,14,32,24,3.85849E-005,347.05,59394,5396332,572,62,276.62,211,nan,nan
../../benchmarks_de5_16.1/depth_fusion212,1,0,0,64,1,1,0,2,1,1,2,0,0,33,16,27,24,5.15772E-005,625.201,74133,3637536,511,62,260.62,212,3798.33,26.686
../../benchmarks_de5_16.1/depth_fusion213,1,0,0,64,1,1,0,2,1,1,2,0,1,32,15,29,24,4.78482E-005,448.963,59437,3612614,466,62,269.32,213,3187.07,48.6824
../../benchmarks_de5_16.1/depth_fusion214,1,0,0,64,1,1,0,2,1,1,2,1,0,31,14,32,24,4.14795E-005,337.545,59071,5382818,566,62,269.46,214,nan,nan
../../benchmarks_de5_16.1/depth_fusion215,1,0,0,64,1,1,0,2,1,1,2,1,1,31,14,32,24,3.85849E-005,339.219,59281,5396332,572,62,280.42,215,nan,nan
../../benchmarks_de5_16.1/depth_fusion216,1,0,0,64,1,1,0,2,1,2,1,0,0,33,16,27,24,5.15772E-005,606.84,74232,3637024,510,62,271.88,216,3799.39,26.3503
../../benchmarks_de5_16.1/depth_fusion217,1,0,0,64,1,1,0,2,1,2,1,0,1,32,15,28,24,5.15288E-005,458.414,59648,3612102,465,62,263.64,217,3206.27,48.7153
../../benchmarks_de5_16.1/depth_fusion218,1,0,0,64,1,1,0,2,1,2,1,1,0,31,14,32,24,4.14795E-005,360.939,59228,5382306,565,62,251.69,218,nan,nan
../../benchmarks_de5_16.1/depth_fusion219,1,0,0,64,1,1,0,2,1,2,1,1,1,31,14,32,24,4.15529E-005,343.486,59407,5395820,571,62,276.7,219,nan,nan
../../benchmarks_de5_16.1/depth_fusion220,1,0,0,64,1,1,0,2,1,2,2,0,0,33,16,27,24,5.52613E-005,608.712,74191,3637024,510,62,267.8,220,3484.69,26.1113
../../benchmarks_de5_16.1/depth_fusion221,1,0,0,64,1,1,0,2,1,2,2,0,1,32,15,29,24,5.15288E-005,441.818,59455,3612102,465,62,271.37,221,2885.99,48.6014
../../benchmarks_de5_16.1/depth_fusion222,1,0,0,64,1,1,0,2,1,2,2,1,0,31,14,32,24,4.44424E-005,344.232,59101,5382306,565,62,261.36,222,nan,nan
../../benchmarks_de5_16.1/depth_fusion223,1,0,0,64,1,1,0,2,1,2,2,1,1,31,14,32,24,4.15529E-005,332.258,59305,5395820,571,62,283.36,223,nan,nan
../../benchmarks_de5_16.1/depth_fusion224,1,0,0,64,1,1,0,2,2,1,1,0,0,47,24,38,48,2.20167E-005,639.014,104070,5435376,694,124,270.12,224,4098.72,26.1609
../../benchmarks_de5_16.1/depth_fusion225,1,0,0,64,1,1,0,2,2,1,1,0,1,43,20,38,48,2.32902E-005,477.619,75761,5375542,594,124,268.52,225,3505.84,48.7335
../../benchmarks_de5_16.1/depth_fusion226,1,0,0,64,1,1,0,2,2,1,1,1,0,40,18,39,48,2.19923E-005,504.009,73946,6842280,661,124,174,226,nan,nan
../../benchmarks_de5_16.1/depth_fusion227,1,0,0,64,1,1,0,2,2,1,1,1,1,41,18,40,48,2.26089E-005,349.205,74309,6844027,669,124,283.12,227,nan,nan
../../benchmarks_de5_16.1/depth_fusion228,1,0,0,64,1,1,0,2,2,1,2,0,0,47,24,38,48,2.20167E-005,636.157,104024,5435376,694,124,269.83,228,3783.81,26.4203
../../benchmarks_de5_16.1/depth_fusion229,1,0,0,64,1,1,0,2,2,1,2,0,1,43,20,38,48,2.32902E-005,437.597,75739,5375542,594,124,292.31,229,3173.78,48.6451
../../benchmarks_de5_16.1/depth_fusion230,1,0,0,64,1,1,0,2,2,1,2,1,0,40,18,39,48,2.19923E-005,480.432,73595,6842280,661,124,180.73,230,nan,nan
../../benchmarks_de5_16.1/depth_fusion231,1,0,0,64,1,1,0,2,2,1,2,1,1,41,18,40,48,2.26089E-005,338.428,73953,6844027,669,124,289.6,231,nan,nan
../../benchmarks_de5_16.1/depth_fusion232,1,0,0,64,1,1,0,2,2,2,1,0,0,47,24,38,48,2.20167E-005,657.874,104063,5434352,694,124,259.33,232,3798.96,26.8761
../../benchmarks_de5_16.1/depth_fusion233,1,0,0,64,1,1,0,2,2,2,1,0,1,43,20,38,48,2.32902E-005,458.285,75957,5374518,594,124,278.39,233,3204.71,48.6157
../../benchmarks_de5_16.1/depth_fusion234,1,0,0,64,1,1,0,2,2,2,1,1,0,40,18,40,48,2.19923E-005,451.268,73959,6841256,661,124,192.23,234,nan,nan
../../benchmarks_de5_16.1/depth_fusion235,1,0,0,64,1,1,0,2,2,2,1,1,1,41,18,40,48,2.26089E-005,353.694,74336,6843003,669,124,276.77,235,nan,nan
../../benchmarks_de5_16.1/depth_fusion236,1,0,0,64,1,1,0,2,2,2,2,0,0,47,24,38,48,2.35893E-005,639.816,103980,5434352,694,124,266.24,236,3415.37,25.918
../../benchmarks_de5_16.1/depth_fusion237,1,0,0,64,1,1,0,2,2,2,2,0,1,43,20,38,48,2.49538E-005,437.476,75758,5374518,594,124,290.1,237,2869.37,48.5677
../../benchmarks_de5_16.1/depth_fusion238,1,0,0,64,1,1,0,2,2,2,2,1,0,40,18,40,48,2.35631E-005,477.904,73621,6841256,661,124,179.66,238,nan,nan
../../benchmarks_de5_16.1/depth_fusion239,1,0,0,64,1,1,0,2,2,2,2,1,1,41,18,40,48,2.42238E-005,336.199,73973,6843003,669,124,288.6,239,nan,nan
../../benchmarks_de5_16.1/depth_fusion240,1,0,0,64,1,1,1,1,1,1,1,0,0,29,14,25,14,0.000220423,1844.45,59712,3727994,470,35,260.41,240,4263.58,48.7725
../../benchmarks_de5_16.1/depth_fusion241,1,0,0,64,1,1,1,1,1,1,1,0,1,27,13,24,14,0.000191572,468.398,52041,3412457,438,35,293.16,241,3755.43,29.5112
../../benchmarks_de5_16.1/depth_fusion242,1,0,0,64,1,1,1,1,1,1,1,1,0,27,12,30,14,0.000214508,624.151,52380,5614956,578,35,269.02,242,nan,nan
../../benchmarks_de5_16.1/depth_fusion243,1,0,0,64,1,1,1,1,1,1,1,1,1,27,12,29,14,0.000185994,483.722,52114,5360359,560,35,282.64,243,nan,nan
../../benchmarks_de5_16.1/depth_fusion244,1,0,0,64,1,1,1,1,1,1,2,0,0,29,14,24,14,0.000206309,1750.61,59510,3478266,459,35,274.42,244,3965.02,48.5292
../../benchmarks_de5_16.1/depth_fusion245,1,0,0,64,1,1,1,1,1,1,2,0,1,27,13,24,14,0.000191572,478.588,52059,3412457,438,35,284.89,245,3430.46,49.5911
../../benchmarks_de5_16.1/depth_fusion246,1,0,0,64,1,1,1,1,1,1,2,1,0,27,12,29,14,0.000200302,618.845,52244,5361712,564,35,269.9,246,nan,nan
../../benchmarks_de5_16.1/depth_fusion247,1,0,0,64,1,1,1,1,1,1,2,1,1,27,12,29,14,0.000185994,472.033,52047,5360651,562,35,287.76,247,nan,nan
../../benchmarks_de5_16.1/depth_fusion248,1,0,0,64,1,1,1,1,1,2,1,0,0,29,14,24,14,0.000206309,1815.11,59673,3477754,458,35,264.62,248,3946.37,49.1047
../../benchmarks_de5_16.1/depth_fusion249,1,0,0,64,1,1,1,1,1,2,1,0,1,27,13,24,14,0.00017667,456.161,52135,3411945,440,35,298.77,249,3383.07,49.9155
../../benchmarks_de5_16.1/depth_fusion250,1,0,0,64,1,1,1,1,1,2,1,1,0,27,12,29,14,0.000200302,619.524,52371,5361200,563,35,269.46,250,nan,nan
../../benchmarks_de5_16.1/depth_fusion251,1,0,0,64,1,1,1,1,1,2,1,1,1,27,12,29,14,0.00017166,489.705,52213,5359847,562,35,277.16,251,nan,nan
../../benchmarks_de5_16.1/depth_fusion252,1,0,0,64,1,1,1,1,1,2,2,0,0,29,14,24,14,0.000206309,1724.41,59543,3477754,458,35,278,252,3611.18,48.9041
../../benchmarks_de5_16.1/depth_fusion253,1,0,0,64,1,1,1,1,1,2,2,0,1,27,13,24,14,0.00017667,453.542,52063,3411945,440,35,298.77,253,3057.78,29.6518
../../benchmarks_de5_16.1/depth_fusion254,1,0,0,64,1,1,1,1,1,2,2,1,0,27,12,29,14,0.000200302,644.698,52277,5361200,563,35,257.52,254,nan,nan
../../benchmarks_de5_16.1/depth_fusion255,1,0,0,64,1,1,1,1,1,2,2,1,1,27,12,29,14,0.00017166,497.659,52131,5359847,562,35,270.92,255,nan,nan
../../benchmarks_de5_16.1/depth_fusion256,1,0,0,64,1,1,1,1,2,1,1,0,0,38,18,32,27,4.13065E-005,1180.52,76044,5100964,579,70,264.83,256,4280.86,49.1393
../../benchmarks_de5_16.1/depth_fusion257,1,0,0,64,1,1,1,1,2,1,1,0,1,34,16,30,27,5.04857E-005,515.785,61486,4973638,544,70,278.24,257,3706.15,29.7524
../../benchmarks_de5_16.1/depth_fusion258,1,0,0,64,1,1,1,1,2,1,1,1,0,34,15,35,27,4.20154E-005,628.565,61265,6790160,656,70,267.73,258,nan,nan
../../benchmarks_de5_16.1/depth_fusion259,1,0,0,64,1,1,1,1,2,1,1,1,1,34,15,34,27,4.95905E-005,493.922,60879,6763878,648,70,289.51,259,nan,nan
../../benchmarks_de5_16.1/depth_fusion260,1,0,0,64,1,1,1,1,2,1,2,0,0,38,19,32,27,3.17742E-005,1203.44,75937,5100964,579,70,254.45,260,3885.59,48.8982
../../benchmarks_de5_16.1/depth_fusion261,1,0,0,64,1,1,1,1,2,1,2,0,1,34,16,30,27,4.95678E-005,504.862,61516,4973638,544,70,282.64,261,3429.57,49.9388
../../benchmarks_de5_16.1/depth_fusion262,1,0,0,64,1,1,1,1,2,1,2,1,0,34,15,35,27,3.29956E-005,660.867,60954,6790160,656,70,253.29,262,nan,nan
../../benchmarks_de5_16.1/depth_fusion263,1,0,0,64,1,1,1,1,2,1,2,1,1,34,15,34,27,4.89966E-005,504.49,60638,6763878,648,70,281.69,263,nan,nan
../../benchmarks_de5_16.1/depth_fusion264,1,0,0,64,1,1,1,1,2,2,1,0,0,38,19,32,27,3.17742E-005,1186.96,76266,5104548,581,70,264.62,264,3971.97,49.0684
../../benchmarks_de5_16.1/depth_fusion265,1,0,0,64,1,1,1,1,2,2,1,0,1,34,16,30,27,3.71759E-005,516.693,61637,4977222,546,70,276.01,265,3411.59,49.9789
../../benchmarks_de5_16.1/depth_fusion266,1,0,0,64,1,1,1,1,2,2,1,1,0,34,15,35,27,3.29956E-005,644.051,61399,6793744,658,70,259.74,266,nan,nan
../../benchmarks_de5_16.1/depth_fusion267,1,0,0,64,1,1,1,1,2,2,1,1,1,34,15,35,27,3.67474E-005,487.787,61050,6767462,650,70,291.12,267,nan,nan
../../benchmarks_de5_16.1/depth_fusion268,1,0,0,64,1,1,1,1,2,2,2,0,0,38,19,32,27,2.54194E-005,1169.27,76171,5104548,581,70,269.02,268,3655.97,48.3472
../../benchmarks_de5_16.1/depth_fusion269,1,0,0,64,1,1,1,1,2,2,2,0,1,34,16,30,27,3.64874E-005,485.636,61663,4977222,546,70,291.88,269,3093.95,29.2006
../../benchmarks_de5_16.1/depth_fusion270,1,0,0,64,1,1,1,1,2,2,2,1,0,34,15,35,27,2.69824E-005,653.795,61109,6793744,658,70,254.51,270,nan,nan
../../benchmarks_de5_16.1/depth_fusion271,1,0,0,64,1,1,1,1,2,2,2,1,1,34,15,35,27,0.000036302,513.12,60771,6767462,650,70,275.33,271,nan,nan
../../benchmarks_de5_16.1/depth_fusion272,1,0,0,64,1,1,1,2,1,1,1,0,0,35,18,29,27,0.000206309,1820.37,77114,3968932,555,70,262.19,272,4319.73,29.8209
../../benchmarks_de5_16.1/depth_fusion273,1,0,0,64,1,1,1,2,1,1,1,0,1,31,15,26,27,0.000191393,33.7525,58172,3566910,455,70,208.68,273,3590.61,28.0603
../../benchmarks_de5_16.1/depth_fusion274,1,0,0,64,1,1,1,2,1,1,1,1,0,31,14,32,27,0.000165797,648.756,60227,5467368,601,70,254.25,274,nan,nan
../../benchmarks_de5_16.1/depth_fusion275,1,0,0,64,1,1,1,2,1,1,1,1,1,30,14,29,27,0.000154227,33.0198,57745,5353621,562,70,204.49,275,nan,nan
../../benchmarks_de5_16.1/depth_fusion276,1,0,0,64,1,1,1,2,1,1,2,0,0,35,18,29,27,0.000206309,1795.71,77166,3968932,555,70,265.67,276,4010.21,30.2662
../../benchmarks_de5_16.1/depth_fusion277,1,0,0,64,1,1,1,2,1,1,2,0,1,31,15,26,27,0.000191393,29.6965,57960,3566910,455,70,209.16,277,3255.85,48.7238
../../benchmarks_de5_16.1/depth_fusion278,1,0,0,64,1,1,1,2,1,1,2,1,0,31,14,33,27,0.000165797,636.253,60047,5467368,601,70,257.86,278,nan,nan
../../benchmarks_de5_16.1/depth_fusion279,1,0,0,64,1,1,1,2,1,1,2,1,1,30,14,30,27,0.000154227,28.8207,57530,5353621,562,70,203.54,279,nan,nan
../../benchmarks_de5_16.1/depth_fusion280,1,0,0,64,1,1,1,2,1,2,1,0,0,35,18,29,27,0.000206309,1861.13,77175,3968420,554,70,256.33,280,3969.81,30.7509
../../benchmarks_de5_16.1/depth_fusion281,1,0,0,64,1,1,1,2,1,2,1,0,1,31,15,26,27,0.000206115,29.9427,58175,3566398,454,70,202.02,281,3313.55,49.2029
../../benchmarks_de5_16.1/depth_fusion282,1,0,0,64,1,1,1,2,1,2,1,1,0,31,14,32,27,0.000165797,624.726,60239,5466856,600,70,262.46,282,nan,nan
../../benchmarks_de5_16.1/depth_fusion283,1,0,0,64,1,1,1,2,1,2,1,1,1,30,14,29,27,0.00016609,30.9876,57753,5353109,561,70,185.66,283,nan,nan
../../benchmarks_de5_16.1/depth_fusion284,1,0,0,64,1,1,1,2,1,2,2,0,0,35,18,29,27,0.000221045,1928.91,77061,3968420,554,70,246.48,284,3649.6,29.5703
../../benchmarks_de5_16.1/depth_fusion285,1,0,0,64,1,1,1,2,1,2,2,0,1,31,15,26,27,0.000206115,25.0012,57967,3566398,454,70,207.16,285,2980.38,28.2838
../../benchmarks_de5_16.1/depth_fusion286,1,0,0,64,1,1,1,2,1,2,2,1,0,31,14,33,27,0.000177639,630.305,60021,5466856,600,70,258.73,286,nan,nan
../../benchmarks_de5_16.1/depth_fusion287,1,0,0,64,1,1,1,2,1,2,2,1,1,30,14,30,27,0.00016609,23.8088,57541,5353109,561,70,205,287,nan,nan
