ID_x,knob_point_interpolation,knob_normal_interpolation,knob_nabla_unroll,knob_hessian_unroll,knob_branch,knob_nabla_sumtype,knob_hessian_sumtype,knob_shift_register,knob_flatten_loop,knob_use_wi,knob_pipe_depth,knob_compute_units,estim_logic,estim_reg,estim_mem,estim_dsp,estim_throughput_0,logic,mem,ram,dsp,fmax,fit,ID_int,ID_y,Tracking1,Tracking2,Raycast,Raycast_CreateDepths,Raycast_CreatePointCloud,Raycast_CreateICPMaps,Raycast_ForwardRender,Fusion,Fusion_allocate,Fusion_integrate,Total_time,Unnamed: 12,ID,ate
../benchmarks/icp219,0,0,1,0,0,2,0,4,1,0,2,1,79,40,52,56,2.54235e-05,28748,629829,231,65,114.01,Y,219,icp219_timing.csv,513.389212121,0.0,676.965454545,33.8697373737,0.0,642.973939394,0.0,318.980616162,83.3189292929,235.590434343,1540.77383838,,219,0.057792
../benchmarks/icp240,0,0,1,0,1,0,0,2,0,0,2,1,73,38,51,52,3.19268e-05,23844,586593,220,60,116.83,Y,240,icp240_timing.csv,563.252878788,0.0,682.992131313,33.7695555556,0.0,649.10520202,0.0,319.439535354,82.5961313131,236.771777778,1598.42707071,,240,0.057814
../benchmarks/icp241,0,0,1,0,1,0,0,2,1,0,2,1,73,38,50,52,3.19268e-05,24168,612469,229,60,117.3,Y,241,icp241_timing.csv,557.364484848,0.0,674.671888889,34.1258989899,0.0,640.427535354,0.0,320.236191919,84.122,236.040151515,1584.72424242,,241,0.057819
../benchmarks/icp252,0,0,1,0,1,1,0,2,0,0,2,1,71,36,52,52,3.19268e-05,24158,586127,219,60,117.75,Y,252,icp252_timing.csv,518.921636364,0.0,677.97620202,33.6375757576,0.0,644.218585859,0.0,318.986474747,82.4344141414,236.48059596,1546.93,,252,0.057704
../benchmarks/icp253,0,0,1,0,1,1,0,2,1,0,2,1,70,36,51,52,3.19268e-05,24206,611395,226,60,118.52,Y,253,icp253_timing.csv,516.83759596,0.0,677.976969697,33.7579393939,0.0,644.100545455,0.0,319.042494949,82.5346767677,236.434939394,1546.37171717,,253,0.057716
../benchmarks/icp264,0,0,1,0,1,2,0,2,0,0,2,1,80,41,58,52,3.19268e-05,26257,606251,243,60,116.21,Y,264,icp264_timing.csv,526.498838384,0.0,680.159333333,33.8044040404,0.0,646.234939394,0.0,319.879393939,82.7681111111,237.038252525,1558.75434343,,264,0.05784
../benchmarks/icp265,0,0,1,0,1,2,0,2,1,0,2,1,79,40,57,52,3.19268e-05,26226,631519,250,60,114.82,Y,265,icp265_timing.csv,524.269030303,0.0,680.300727273,33.5976363636,0.0,646.585141414,0.0,319.755020202,83.8059494949,235.876414141,1556.08929293,,265,0.057826
../benchmarks/icp266,0,0,1,0,1,2,0,4,0,0,2,1,85,44,59,52,3.19268e-05,30161,613167,243,60,117.34,Y,266,icp266_timing.csv,519.40930303,0.0,680.57569697,33.5349292929,0.0,646.922020202,0.0,319.085060606,82.3112121212,236.701393939,1549.8889899,,266,0.057821
../benchmarks/icp267,0,0,1,0,1,2,0,4,1,0,2,1,83,42,58,52,3.19268e-05,29515,638435,250,60,112.85,Y,267,icp267_timing.csv,532.717454545,0.0,669.508414141,34.8002323232,0.0,634.585676768,0.0,318.531373737,82.6856767677,235.76969697,1552.66757576,,267,0.057806
../benchmarks/icp288,0,0,1,1,0,0,0,2,0,0,2,1,70,35,56,70,2.40687e-05,24280,597251,252,80,139.68,Y,288,icp288_timing.csv,362.219464646,0.0,678.165646465,33.7748484848,0.0,644.272030303,0.0,350.164121212,107.042838384,243.038191919,1421.44666667,,288,0.057816
../benchmarks/icp289,0,0,1,1,0,0,0,2,1,0,2,1,69,35,55,70,9.61809e-05,24030,620675,256,80,141.4,Y,289,icp289_timing.csv,357.75,0.0,677.512939394,34.9782424242,0.0,642.414181818,0.0,347.130424242,105.924434343,241.122909091,1413.73222222,,289,0.05783
../benchmarks/icp300,0,0,1,1,0,1,0,2,0,0,2,1,71,36,57,70,2.40687e-05,24249,596979,251,80,142.3,Y,300,icp300_timing.csv,357.945,0.0,678.202383838,33.7985151515,0.0,644.283686869,0.0,347.941070707,107.299363636,240.557818182,1415.26343434,,300,0.057816
../benchmarks/icp301,0,0,1,1,0,1,0,2,1,0,2,1,70,35,56,70,9.61809e-05,23974,621080,256,80,137.34,Y,301,icp301_timing.csv,369.531292929,0.0,674.557222222,34.0944444444,0.0,640.343767677,0.0,343.299060606,104.06710101,239.145666667,1418.90232323,,301,0.057815
../benchmarks/icp312,0,0,1,1,0,2,0,2,0,0,2,1,73,37,55,70,2.40687e-05,26455,597536,259,80,137.06,Y,312,icp312_timing.csv,357.269333333,0.0,679.658080808,33.7982929293,0.0,645.739616162,0.0,354.325515152,108.690818182,245.550929293,1422.03626263,,312,0.057792
../benchmarks/icp313,0,0,1,1,0,2,0,2,1,0,2,1,72,36,55,70,9.61809e-05,25981,620484,263,80,141.12,Y,313,icp313_timing.csv,355.263666667,0.0,676.315535354,34.6595252525,0.0,641.537636364,0.0,351.198787879,108.521050505,242.594848485,1414.20212121,,313,0.05782
../benchmarks/icp314,0,0,1,1,0,2,0,4,0,0,2,1,78,40,56,70,2.40687e-05,30262,605476,259,80,133.77,Y,314,icp314_timing.csv,365.036858586,0.0,681.563757576,34.2618282828,0.0,647.180808081,0.0,347.722707071,108.010535354,239.632646465,1425.30666667,,314,0.057832
../benchmarks/icp315,0,0,1,1,0,2,0,4,1,0,2,1,76,38,55,70,9.61809e-05,29189,628424,263,80,141.5,Y,315,icp315_timing.csv,353.858323232,0.0,680.132838384,34.4083838384,0.0,645.603111111,0.0,348.227343434,107.082838384,241.059555556,1413.33262626,,315,0.057819
../benchmarks/icp336,0,0,1,1,1,0,0,2,0,0,2,1,73,38,55,70,2.88825e-05,24619,588418,256,80,136.87,Y,336,icp336_timing.csv,390.388040404,0.0,681.108989899,33.9791010101,0.0,647.00940404,0.0,338.322191919,97.2565454545,240.983919192,1440.70151515,,336,0.057832
../benchmarks/icp337,0,0,1,1,1,0,0,2,1,0,2,1,73,38,55,70,9.61809e-05,24449,612176,260,80,136.98,Y,337,icp337_timing.csv,387.998939394,0.0,680.142686869,33.6592727273,0.0,646.364575758,0.0,339.960555556,100.772727273,239.103222222,1439.18363636,,337,0.057797
../benchmarks/icp348,0,0,1,1,1,1,0,2,0,0,2,1,70,36,55,70,2.40687e-05,24960,588803,257,80,143.24,Y,348,icp348_timing.csv,342.882030303,0.0,675.181020202,34.4324949495,0.0,640.628030303,0.0,355.512616162,108.945070707,246.480646465,1404.78161616,,348,0.057816
../benchmarks/icp349,0,0,1,1,1,1,0,2,1,0,2,1,69,35,55,70,9.61809e-05,24581,611806,262,80,143.88,Y,349,icp349_timing.csv,342.915,0.0,680.866848485,35.0553333333,0.0,645.69120202,0.0,351.70110101,106.34559596,245.270222222,1407.51888889,,349,0.057783
../benchmarks/icp360,0,0,1,1,1,2,0,2,0,0,2,1,80,41,63,70,2.40687e-05,27396,608483,278,80,143.78,Y,360,icp360_timing.csv,343.203393939,0.0,681.880131313,34.0916969697,0.0,647.666959596,0.0,355.290565657,110.857626263,244.346717172,1411.26484848,,360,0.057832
../benchmarks/icp361,0,0,1,1,1,2,0,2,1,0,2,1,78,39,62,70,9.61809e-05,26993,631486,283,80,141.24,Y,361,icp361_timing.csv,352.25,0.0,679.45910101,33.8899494949,0.0,645.449727273,0.0,357.703323232,110.541575758,247.078444444,1420.06373737,,361,0.057812
../benchmarks/icp363,0,0,1,1,1,2,0,4,1,0,2,1,82,41,63,70,9.61809e-05,30096,638402,283,80,143.53,Y,363,icp363_timing.csv,342.700606061,0.0,676.857545455,34.9446969697,0.0,641.792585859,0.0,353.619010101,108.319292929,245.210686869,1404.13737374,,363,0.057794
../benchmarks/icp384,0,1,0,0,0,0,0,2,0,0,2,1,78,40,56,56,1.12993e-05,23717,595410,224,65,113.17,Y,384,icp384_timing.csv,560.773090909,0.0,675.497757576,34.1446464646,0.0,641.234464646,0.0,317.438424242,81.684040404,235.679828283,1585.17141414,,384,0.057817
../benchmarks/icp385,0,1,0,0,0,0,0,2,1,0,2,1,79,40,56,56,2.54235e-05,24376,622487,229,65,115.51,Y,385,icp385_timing.csv,545.856454545,0.0,677.737666667,33.9707575758,0.0,643.647878788,0.0,319.756878788,83.1683737374,236.515717172,1574.50292929,,385,0.057801
../benchmarks/icp396,0,1,0,0,0,1,0,2,0,0,2,1,79,40,55,56,1.12993e-05,23576,595410,224,65,117.66,Y,396,icp396_timing.csv,550.90569697,0.0,679.521050505,33.8895252525,0.0,645.513494949,0.0,318.925070707,82.8410606061,236.011181818,1580.75282828,,396,0.057831
../benchmarks/icp397,0,1,0,0,0,1,0,2,1,0,2,1,80,41,55,56,2.54235e-05,24262,622999,229,65,114.81,Y,397,icp397_timing.csv,561.168,0.0,676.100050505,34.0354848485,0.0,641.947353535,0.0,319.437191919,82.3509191919,237.013858586,1588.26545455,,397,0.057801
../benchmarks/icp408,0,1,0,0,0,2,0,2,0,0,2,1,79,40,55,56,1.12993e-05,25704,595662,231,65,112.46,Y,408,icp408_timing.csv,557.462444444,0.0,676.625454545,33.9685656566,0.0,642.539121212,0.0,318.118616162,82.5902323232,235.45520202,1583.17414141,,408,0.057803
../benchmarks/icp409,0,1,0,0,0,2,0,2,1,0,2,1,80,41,55,56,2.54235e-05,26135,622739,235,65,116.21,Y,409,icp409_timing.csv,542.344747475,0.0,676.360212121,33.7434040404,0.0,642.499919192,0.0,319.103252525,82.2814949495,236.748545455,1570.04414141,,409,0.057703
../benchmarks/icp410,0,1,0,0,0,2,0,4,0,0,2,1,84,43,56,56,1.12993e-05,29645,603602,231,65,114.56,Y,410,icp410_timing.csv,549.958272727,0.0,680.670676768,33.6767070707,0.0,646.875232323,0.0,319.586040404,83.2300606061,236.285040404,1582.13686869,,410,0.057807
../benchmarks/icp411,0,1,0,0,0,2,0,4,1,0,2,1,84,43,56,56,2.54235e-05,29379,630679,235,65,115.15,Y,411,icp411_timing.csv,547.854676768,0.0,672.461313131,34.5763939394,0.0,637.76630303,0.0,318.539272727,82.9265959596,235.539858586,1571.71,,411,0.057721
../benchmarks/icp432,0,1,0,0,1,0,0,2,0,0,2,1,77,40,51,47,3.19268e-05,25274,590327,231,55,115.07,Y,432,icp432_timing.csv,584.719222222,0.0,681.970151515,33.7546767677,0.0,648.097494949,0.0,319.121030303,82.5514242424,236.497444444,1617.8830303,,432,0.057806
../benchmarks/icp433,0,1,0,0,1,0,0,2,1,0,2,1,77,40,50,47,3.19268e-05,25754,615676,237,55,113.63,Y,433,icp433_timing.csv,585.657929293,0.0,676.861848485,33.7285858586,0.0,643.014383838,0.0,319.526666667,81.7908383838,237.661707071,1614.52414141,,433,0.05783
../benchmarks/icp444,0,1,0,0,1,1,0,2,0,0,2,1,75,39,50,47,3.19268e-05,25504,589405,229,55,117.45,Y,444,icp444_timing.csv,536.167787879,0.0,680.929525253,33.6989393939,0.0,647.112020202,0.0,320.41140404,83.6858484848,236.653515152,1569.47090909,,444,0.057828
../benchmarks/icp445,0,1,0,0,1,1,0,2,1,0,2,1,75,38,50,47,3.19268e-05,25577,614793,235,55,112.75,Y,445,icp445_timing.csv,554.114939394,0.0,675.670222222,33.8298080808,0.0,641.722919192,0.0,319.734727273,83.3992727273,236.261818182,1580.96878788,,445,0.057831
../benchmarks/icp456,0,1,0,0,1,2,0,2,0,0,2,1,86,45,60,47,3.19268e-05,27698,609529,253,55,116.09,Y,456,icp456_timing.csv,541.442282828,0.0,679.342707071,33.924030303,0.0,645.299222222,0.0,319.676040404,83.5268484848,236.078050505,1572.30232323,,456,0.057802
