ID_x,knob_simd,knob_compute_units,knob_xyz_loop,knob_entryid_loop,knob_entryid_num_wi,knob_hardcode_size,knob_cache_voxels,knob_xyz_loop_flat,knob_xyz_unroll,knob_entryid_unroll,knob_voxel_unroll,knob_voxel_out_unroll,knob_depth_local,knob_branch_pos,knob_unused,estim_logic,estim_reg,estim_mem,estim_dsp,estim_throughput_0,time,logic,mem,ram,dsp,fmax,fit,ID_int,ID_y,Tracking1,Tracking2,Raycast,Raycast_CreateDepths,Raycast_CreatePointCloud,Raycast_CreateICPMaps,Raycast_ForwardRender,Fusion,Fusion_allocate,Fusion_integrate,Total_time,Unnamed: 12,ID,ate
../benchmarks/depth_fusion94,1,1,0,0,64,0,2,0,1,2,2,2,0,0,1,86,44,75,66,1.86693E-005,999,22780,955918,294,82,133.1,Y,94,depth_fusion94_timing.csv,522.227080808,0,776.118434343,38.5256767677,0,737.478535354,0,114.82379798,84.2745959596,30.4721919192,1442.87252525,,94,0.031038
../benchmarks/depth_fusion95,1,1,0,0,64,0,2,0,1,2,2,2,0,1,1,85,43,71,66,1.66793E-005,999,22748,918656,286,82,132.2,Y,95,depth_fusion95_timing.csv,540.586686869,0,776.417030303,38.4428282828,0,737.854454545,0,111.729525253,80.7700909091,30.8810505051,1460.82777778,,95,0.031038
../benchmarks/depth_fusion96,1,1,0,0,64,0,2,0,2,1,1,1,0,0,1,76,39,72,59,4.11631E-005,999,20193,917817,278,74,137.11,Y,96,depth_fusion96_timing.csv,542.050494949,0,777.845030303,38.5350909091,0,739.188535354,0,120.17069697,80.7563434343,39.3333737374,1472.14191919,,96,0.030847
../benchmarks/depth_fusion97,1,1,0,0,64,0,2,0,2,1,1,1,0,1,1,74,37,68,59,3.67616E-005,999,19948,878879,267,74,136.91,Y,97,depth_fusion97_timing.csv,542.062828283,0,775.929343434,38.457959596,0,737.351070707,0,120.241929293,80.7215858586,39.4406060606,1470.28909091,,97,0.030873
../benchmarks/depth_fusion98,1,1,0,0,64,0,2,0,2,1,1,2,0,0,1,74,38,69,59,4.13902E-005,999,19849,820905,258,74,136.79,Y,98,depth_fusion98_timing.csv,538.143333333,0,756.931707071,37.1865555556,0,719.637050505,0,116.72210101,83.9105050505,32.7378484848,1442.03717172,,98,0.031038
../benchmarks/depth_fusion99,1,1,0,0,64,0,2,0,2,1,1,2,0,1,1,73,37,66,59,3.69657E-005,999,19740,790340,251,74,133.13,Y,99,depth_fusion99_timing.csv,521.983262626,0,775.95610101,38.4963434343,0,737.34730303,0,117.883535354,84.2824141414,33.5239292929,1445.4259596,,99,0.031038
../benchmarks/depth_fusion100,1,1,0,0,64,0,2,0,2,1,2,1,0,0,1,74,38,67,59,4.13902E-005,999,19961,820878,257,74,130.47,Y,100,depth_fusion100_timing.csv,540.94540404,0,776.835232323,38.444989899,0,738.244070707,0,115.955535354,80.9497878788,34.928989899,1465.81949495,,100,0.030957
../benchmarks/depth_fusion101,1,1,0,0,64,0,2,0,2,1,2,1,0,1,1,73,37,65,59,3.98092E-005,999,19857,790377,249,74,133.38,Y,101,depth_fusion101_timing.csv,525.290979798,0,757.396909091,37.1540505051,0,720.131353535,0,116.32610101,81.7394242424,34.5140909091,1430.16606061,,101,0.031013
../benchmarks/depth_fusion102,1,1,0,0,64,0,2,0,2,1,2,2,0,0,1,74,38,69,59,4.43466E-005,999,19900,820777,258,74,132.99,Y,102,depth_fusion102_timing.csv,540.599626263,0,776.168474747,38.4427575758,0,737.606222222,0,108.383424242,80.7317171717,27.5732424242,1457.25131313,,102,0.031038
../benchmarks/depth_fusion103,1,1,0,0,64,0,2,0,2,1,2,2,0,1,1,73,37,66,59,3.98092E-005,999,19801,790212,250,74,133.24,Y,103,depth_fusion103_timing.csv,541.392818182,0,776.468757576,38.5100606061,0,737.839444444,0,108.429040404,80.6733232323,27.6788787879,1458.30616162,,103,0.031071
../benchmarks/depth_fusion112,1,1,0,0,64,0,2,1,1,1,1,1,0,0,1,61,32,57,33,0.000176413,999,21138,1125697,224,41,121.53,Y,112,depth_fusion112_timing.csv,538.484979798,0,754.673353535,37.2759393939,0,717.286353535,0,2444.86,86.5835656566,2358.19412121,3768.83949495,,112,0.031058
../benchmarks/depth_fusion113,1,1,0,0,64,0,2,1,1,1,1,1,0,1,1,53,27,39,33,0.000152892,999,12961,670570,161,41,133.22,Y,113,depth_fusion113_timing.csv,541.181717172,0,777.281606061,38.5508484848,0,738.610787879,0,119.557060606,81.1474444444,38.3321313131,1470.02565657,,113,0.030978
../benchmarks/depth_fusion114,1,1,0,0,64,0,2,1,1,1,1,2,0,0,1,61,32,51,33,0.000177456,999,21049,868937,192,41,120.36,Y,114,depth_fusion114_timing.csv,537.114828283,0,754.531444444,37.2043232323,0,717.218353535,0,2453.84565657,86.0764343434,2367.68789899,3775.89515152,,114,0.03102
../benchmarks/depth_fusion115,1,1,0,0,64,0,2,1,1,1,1,2,0,1,1,52,26,39,33,0.000153795,999,12910,615844,156,41,135.53,Y,115,depth_fusion115_timing.csv,542.238252525,0,776.409353535,38.4525555556,0,737.838323232,0,111.944090909,80.7174242424,31.1481111111,1462.5920202,,115,0.03089
