ID_x,knob_sdf_local,knob_hardcode_size,knob_depth_local,knob_entryid_loop,knob_xyz_loop,knob_voxel_cache,knob_entryid_unroll,knob_xyz_flat,knob_xyz_unroll,knob_voxel_unroll,knob_voxel_out_unroll,estim_logic,estim_reg,estim_mem,estim_dsp,estim_throughput_0,logic,mem,ram,dsp,fmax,fit,ID_int,ID_y,Tracking1,Tracking2,Tracking1_Kernel,Raycast,Raycast_CreateDepths,Raycast_CreatePointCloud,Raycast_CreateICPMaps,Raycast_ForwardRender,Raycast_CreateICPMaps_Kernel,Fusion,Fusion_allocate,Fusion_integrate,Fusion_integrate_Kernel,Total_time,Unnamed: 15,ID,ate
../benchmarks/combined154,0,1,0,0,1,2,1,0,1,1,1,31,14,27,21,0.211401,60086,4331977,505,54,299.49,Y,154,combined154_timing.csv,7.64516080402,0.0,0.0,1.91786934673,0.0,0.0,1.91417085427,0.0,0.0,11.4928592965,2.69703015075,8.79004522613,5.30901641414,21.2051758794,,154,0.035067
../benchmarks/combined155,0,1,0,0,1,2,2,0,1,1,1,41,20,37,42,0.162129,79223,5816001,644,108,264.62,Y,155,combined155_timing.csv,7.60395477387,0.0,0.0,1.90286934673,0.0,0.0,1.89952261307,0.0,0.0,11.0488090452,2.72170854271,8.32110050251,4.81292537688,20.703919598,,155,0.03486
../benchmarks/combined156,0,1,1,0,0,0,1,0,1,1,1,32,16,37,21,5.2022e-05,71297,7773944,738,54,257.26,Y,156,combined156_timing.csv,13.5089547739,0.0,0.0,1.85873869347,0.0,0.0,1.85311557789,0.0,0.0,1843.10386935,3.41806532663,1839.67733166,1835.19951759,1858.6938191,,156,0.032369
../benchmarks/combined157,0,1,1,0,0,0,1,0,2,1,1,40,20,43,38,4.25938e-05,91681,8298016,811,98,251.0,Y,157,combined157_timing.csv,12.3300765306,0.0,0.0,1.8888040201,0.0,0.0,1.88355778894,0.0,0.0,1622.27972864,3.27695477387,1618.99488945,1614.59477889,1636.77341709,,157,0.032278
../benchmarks/combined158,0,1,1,0,0,0,1,1,1,1,1,30,14,36,21,0.000208088,60673,7766698,723,54,286.94,Y,158,combined158_timing.csv,10.7884205128,0.0,0.0,1.57296482412,0.0,0.0,1.56894472362,0.0,0.0,306.518331658,2.89988442211,303.592924623,299.597904523,319.033467337,,158,0.03246
../benchmarks/combined159,0,1,1,0,0,0,1,1,2,1,1,36,17,41,42,0.000170251,75884,8228635,773,108,274.87,Y,159,combined159_timing.csv,10.943071066,0.0,0.0,1.63583417085,0.0,0.0,1.63169849246,0.0,0.0,310.897984925,3.04385929648,307.840909548,303.894085427,323.652110553,,159,0.032424
../benchmarks/combined160,0,1,1,0,0,0,2,0,1,1,1,45,23,48,42,5.11251e-05,98642,9564832,885,108,241.42,Y,160,combined160_timing.csv,12.1799497487,0.0,0.0,1.8303919598,0.0,0.0,1.82506532663,0.0,0.0,1968.46916583,3.24185929648,1965.20841206,1960.74809045,1982.69,,160,0.032471
../benchmarks/combined161,0,1,1,0,0,0,2,0,2,1,1,60,30,64,77,2.34878e-05,124120,11228171,1065,196,213.99,Y,161,combined161_timing.csv,13.1797386935,0.0,0.0,1.97850753769,0.0,0.0,1.9734120603,0.0,0.0,1998.00583417,3.3798241206,1994.61769347,1990.2330603,2013.38135678,,161,0.032297
../benchmarks/combined162,0,1,1,0,0,0,2,1,1,1,1,41,19,45,42,0.000170251,78946,9577171,856,108,260.41,Y,162,combined162_timing.csv,12.6203919598,0.0,0.0,1.63035175879,0.0,0.0,1.62535678392,0.0,0.0,906.264130653,3.02473366834,903.23158794,898.946180905,920.71839196,,162,0.032424
../benchmarks/combined163,0,1,1,0,0,0,2,1,2,1,1,55,26,55,84,8.21785e-05,107637,10295780,944,216,265.52,Y,163,combined163_timing.csv,13.7000753769,0.0,0.0,1.95998492462,0.0,0.0,1.95481909548,0.0,0.0,1538.53426633,3.41894472362,1535.10725126,1530.62630653,1554.41291457,,163,0.032437
../benchmarks/combined164,0,1,1,0,0,1,1,0,1,1,1,33,16,40,21,5.20179e-05,64486,8001786,743,54,282.24,Y,164,combined164_timing.csv,11.7268520408,0.0,0.0,2.14409045226,0.0,0.0,2.1389798995,0.0,0.0,1490.88877889,3.02596446701,1487.8581407,1483.74440704,1504.92477387,,164,0.032481
../benchmarks/combined165,0,1,1,0,0,1,1,0,1,1,2,33,16,40,21,4.85462e-05,64606,8001786,745,54,264.69,Y,165,combined165_timing.csv,12.5030206186,0.0,0.0,1.81261306533,0.0,0.0,1.80697487437,0.0,0.0,1587.54355276,3.21964321608,1584.30752261,1579.86027638,1602.00628141,,165,0.032481
../benchmarks/combined166,0,1,1,0,0,1,1,0,1,2,1,33,16,40,21,4.85462e-05,64642,8001274,745,54,277.46,Y,166,combined166_timing.csv,13.4005126904,0.0,0.0,1.89130653266,0.0,0.0,1.88566331658,0.0,0.0,1503.97780905,3.28120603015,1500.68835678,1496.25261307,1519.47547739,,166,0.032362
../benchmarks/combined167,0,1,1,0,0,1,1,0,1,2,2,33,16,40,21,4.85462e-05,64523,8001274,745,54,252.52,Y,167,combined167_timing.csv,11.581030303,0.0,0.0,1.85614572864,0.0,0.0,1.85092462312,0.0,0.0,1650.47573367,2.98448743719,1647.48356784,1643.17123618,1664.21708543,,167,0.032437
../benchmarks/combined168,0,1,1,0,0,1,1,0,2,1,1,41,20,48,38,4.02128e-05,78351,9033172,837,98,269.54,Y,168,combined168_timing.csv,12.4907424242,0.0,0.0,2.02220603015,0.0,0.0,2.01635678392,0.0,0.0,1552.0628191,3.19405527638,1548.86057286,1544.37127136,1566.78110553,,168,0.032401
../benchmarks/combined169,0,1,1,0,0,1,1,0,2,1,2,41,20,49,38,4.02128e-05,78330,9033172,837,98,273.67,Y,169,combined169_timing.csv,12.2952373737,0.0,0.0,1.76536683417,0.0,0.0,1.76012060302,0.0,0.0,1531.65677387,3.11167839196,1528.53697487,1524.1859196,1545.92748744,,169,0.032493
../benchmarks/combined170,0,1,1,0,0,1,1,0,2,2,1,41,20,48,38,4.02128e-05,78368,9032660,837,98,272.1,Y,170,combined170_timing.csv,11.8504070352,0.0,0.0,2.05563316583,0.0,0.0,2.05050251256,0.0,0.0,1538.04608543,3.16804522613,1534.86966834,1530.5951608,1552.16025126,,170,0.032478
../benchmarks/combined171,0,1,1,0,0,1,1,0,2,2,2,41,20,49,38,4.30852e-05,78380,9032916,838,98,273.37,Y,171,combined171_timing.csv,13.1452361809,0.0,0.0,1.6957638191,0.0,0.0,1.69000502513,0.0,0.0,1537.26755779,3.33333165829,1533.92563317,1529.3738794,1552.32603015,,171,0.032481
../benchmarks/combined172,0,1,1,0,0,1,1,1,1,1,1,31,15,38,21,0.000207957,61587,8165744,749,54,265.6,Y,172,combined172_timing.csv,12.8703654822,0.0,0.0,1.92386934673,0.0,0.0,1.91832160804,0.0,0.0,1557.18883417,3.20684422111,1553.97351256,1549.45276884,1572.19592965,,172,0.032445
../benchmarks/combined173,0,1,1,0,0,1,1,1,1,1,2,32,15,38,21,0.000194185,61390,7892648,731,54,281.45,Y,173,combined173_timing.csv,11.9987055838,0.0,0.0,1.95113567839,0.0,0.0,1.94571859296,0.0,0.0,1463.85977889,3.26431155779,1460.58771859,1456.35486935,1477.98914573,,173,0.032424
../benchmarks/combined174,0,1,1,0,0,1,1,1,1,2,1,32,15,38,21,0.000194185,61685,7892136,732,54,275.7,Y,174,combined174_timing.csv,12.5558307692,0.0,0.0,1.90373869347,0.0,0.0,1.89838693467,0.0,0.0,1501.45782915,3.22963819095,1498.22005025,1493.69742211,1516.15628141,,174,0.032473
../benchmarks/combined175,0,1,1,0,0,1,1,1,1,2,2,32,15,38,21,0.000194185,61477,7892136,732,54,278.86,Y,175,combined175_timing.csv,12.5016030151,0.0,0.0,1.75708040201,0.0,0.0,1.75181407035,0.0,0.0,1485.08582915,3.10821212121,1481.97228141,1477.64946231,1499.54979899,,175,0.032409
../benchmarks/combined176,0,1,1,0,0,1,1,1,2,1,1,40,19,44,42,0.000160734,76932,8725802,802,108,269.9,Y,176,combined176_timing.csv,11.7529540816,0.0,0.0,2.0552361809,0.0,0.0,2.04975376884,0.0,0.0,1519.08972864,3.17592424242,1515.91045729,1511.66060302,1533.12577889,,176,0.032424
../benchmarks/combined177,0,1,1,0,0,1,1,1,2,1,2,40,19,45,42,0.000160734,76733,8725802,802,108,276.54,Y,177,combined177_timing.csv,12.5978375635,0.0,0.0,2.14218090452,0.0,0.0,2.13690954774,0.0,0.0,1487.58265829,3.37149748744,1484.20282915,1479.75079397,1502.50165829,,177,0.032653
../benchmarks/combined178,0,1,1,0,0,1,1,1,2,2,1,40,19,44,42,0.000160734,76909,8725290,802,108,277.0,Y,178,combined178_timing.csv,12.6258341709,0.0,0.0,1.9510201005,0.0,0.0,1.94558291457,0.0,0.0,1485.0258392,3.25293969849,1481.76463819,1477.41537186,1499.81979899,,178,0.032397
../benchmarks/combined179,0,1,1,0,0,1,1,1,2,2,2,39,19,45,42,0.000172215,76800,8725448,801,108,284.41,Y,179,combined179_timing.csv,11.8381116751,0.0,0.0,1.53767839196,0.0,0.0,1.53294974874,0.0,0.0,1450.03490955,3.03944949495,1446.97945226,1442.60471357,1463.64170854,,179,0.032425
../benchmarks/combined180,0,1,1,0,0,1,2,0,1,1,1,44,21,51,42,2.32724e-05,83040,9857044,883,108,281.37,Y,180,combined180_timing.csv,12.5235454545,0.0,0.0,1.83938190955,0.0,0.0,1.83401507538,0.0,0.0,1495.85480905,3.26185929648,1492.58485427,1488.09756281,1510.44643216,,180,0.032456
../benchmarks/combined181,0,1,1,0,0,1,2,0,1,1,2,44,21,51,42,2.28454e-05,82947,9857044,883,108,286.36,Y,181,combined181_timing.csv,13.3985510204,0.0,0.0,2.05192462312,0.0,0.0,2.04635678392,0.0,0.0,1463.59464322,3.41539698492,1460.17050754,1455.70555276,1479.24738693,,181,0.032427
../benchmarks/combined182,0,1,1,0,0,1,2,0,1,2,1,44,21,51,42,2.28454e-05,83248,9860628,885,108,276.7,Y,182,combined182_timing.csv,12.7941616162,0.0,0.0,1.87395477387,0.0,0.0,1.86814572864,0.0,0.0,1524.84592965,3.21288944724,1521.61279397,1517.16444221,1539.72321608,,182,0.032418
../benchmarks/combined183,0,1,1,0,0,1,2,0,1,2,2,44,21,51,42,2.24183e-05,83158,9860628,885,108,289.43,Y,183,combined183_timing.csv,12.9924540816,0.0,0.0,1.81961809045,0.0,0.0,1.81312562814,0.0,0.0,1450.07940704,3.17781909548,1446.89145729,1442.2769397,1465.10502513,,183,0.032447
../benchmarks/combined184,0,1,1,0,0,1,2,0,2,1,1,59,29,66,77,2.13207e-05,110037,11731225,1044,196,257.33,Y,184,combined184_timing.csv,13.2513179487,0.0,0.0,1.93145728643,0.0,0.0,1.92584924623,0.0,0.0,1626.86280402,3.41314572864,1623.42634673,1618.8338794,1642.20427136,,184,0.032479
../benchmarks/combined185,0,1,1,0,0,1,2,0,2,1,2,59,29,66,77,2.13207e-05,110062,11731225,1044,196,277.7,Y,185,combined185_timing.csv,13.090255102,0.0,0.0,2.00328140704,0.0,0.0,1.9975879397,0.0,0.0,1507.24187437,3.28953768844,1503.9378593,1499.48723618,1522.56150754,,185,0.03241
../benchmarks/combined186,0,1,1,0,0,1,2,0,2,2,1,59,29,66,77,2.13207e-05,110147,11730201,1044,196,282.64,Y,186,combined186_timing.csv,13.7536633166,0.0,0.0,2.08293467337,0.0,0.0,2.07655276382,0.0,0.0,1479.22146734,3.27714646465,1475.88727638,1471.26355276,1495.29261307,,186,0.032437
../benchmarks/combined187,0,1,1,0,0,1,2,0,2,2,2,59,29,66,77,2.28436e-05,110067,11730201,1044,196,270.92,Y,187,combined187_timing.csv,12.702374359,0.0,0.0,1.77247236181,0.0,0.0,1.76735678392,0.0,0.0,1548.05355276,3.12522110553,1544.92043216,1540.57694975,1562.64577889,,187,0.032483
../benchmarks/combined188,0,1,1,0,0,1,2,1,1,1,1,41,19,46,42,4.07324e-05,79347,9582287,856,108,275.33,Y,188,combined188_timing.csv,14.5041589744,0.0,0.0,2.02793969849,0.0,0.0,2.02245226131,0.0,0.0,1505.55912563,3.5502160804,1501.9950402,1497.35962312,1522.29974874,,188,0.032473
../benchmarks/combined189,0,1,1,0,0,1,2,1,1,1,2,41,19,46,42,3.1988e-05,79234,9582287,856,108,285.63,Y,189,combined189_timing.csv,12.6809646465,0.0,0.0,2.0897638191,0.0,0.0,2.08413567839,0.0,0.0,1447.0628191,3.33175376884,1443.71731658,1439.40688442,1462.02296482,,189,0.032653
../benchmarks/combined190,0,1,1,0,0,1,2,1,1,2,1,41,19,46,42,3.1988e-05,79529,9585871,858,108,286.61,Y,190,combined190_timing.csv,14.1066130653,0.0,0.0,2.06891959799,0.0,0.0,2.06313065327,0.0,0.0,1440.17467337,3.54008542714,1436.62093467,1432.07805528,1456.58221106,,190,0.032357
../benchmarks/combined191,0,1,1,0,0,1,2,1,1,2,2,41,19,46,42,2.61584e-05,79488,9585871,858,108,289.93,Y,191,combined191_timing.csv,12.4409081633,0.0,0.0,1.72994974874,0.0,0.0,1.72457286432,0.0,0.0,1423.26034171,3.23036683417,1420.02130151,1415.5849598,1437.64115578,,191,0.032389
../benchmarks/combined192,0,1,1,0,0,1,2,1,2,1,1,55,26,55,84,3.73164e-05,108283,10268516,944,216,268.52,Y,192,combined192_timing.csv,12.8437727273,0.0,0.0,1.52071859296,0.0,0.0,1.51500502513,0.0,0.0,1529.42922111,3.13651758794,1526.27828141,1521.82313065,1544.03547739,,192,0.032505
../benchmarks/combined193,0,1,1,0,0,1,2,1,2,1,2,55,26,55,84,3.73164e-05,108138,10268516,944,216,249.75,Y,193,combined193_timing.csv,13.7599846154,0.0,0.0,1.72708040201,0.0,0.0,1.72105025126,0.0,0.0,1644.31840201,3.2758040201,1641.02655779,1636.38699497,1659.97226131,,193,0.032388
../benchmarks/combined194,0,1,1,0,0,1,2,1,2,2,1,56,26,56,84,3.73164e-05,108288,10267492,944,216,271.95,Y,194,combined194_timing.csv,13.3500351759,0.0,0.0,2.04129145729,0.0,0.0,2.03468341709,0.0,0.0,1510.97722613,3.29014070352,1507.67243216,1503.11147739,1526.59135678,,194,0.032363
../benchmarks/combined195,0,1,1,0,0,1,2,1,2,2,2,56,26,56,84,3.99818e-05,108089,10267492,944,216,277.0,Y,195,combined195_timing.csv,13.0042222222,0.0,0.0,1.73262311558,0.0,0.0,1.72732160804,0.0,0.0,1485.36174372,3.24031658291,1482.11370854,1477.65720101,1500.30487437,,195,0.032458
../benchmarks/combined196,0,1,1,0,0,2,1,0,1,1,1,34,16,42,21,5.19563e-05,65013,8482868,775,54,269.83,Y,196,combined196_timing.csv,12.2983350254,0.0,0.0,1.64078894472,0.0,0.0,1.63561809045,0.0,0.0,1555.50421106,3.09555276382,1552.39401508,1548.14333668,1569.63557789,,196,0.032422
../benchmarks/combined197,0,1,1,0,0,2,1,0,1,1,2,33,16,41,21,5.1985e-05,64860,8210305,755,54,283.68,Y,197,combined197_timing.csv,13.0410703518,0.0,0.0,1.93183417085,0.0,0.0,1.92622613065,0.0,0.0,1475.38851256,3.36334673367,1472.01686935,1467.55245729,1490.59758794,,197,0.032481
../benchmarks/combined198,0,1,1,0,0,2,1,0,1,2,1,34,16,41,21,4.85194e-05,64972,8212097,753,54,276.85,Y,198,combined198_timing.csv,12.4949438776,0.0,0.0,1.86059798995,0.0,0.0,1.8552361809,0.0,0.0,1515.11878392,3.15322222222,1511.95393467,1507.59817085,1529.61090452,,198,0.03238
../benchmarks/combined199,0,1,1,0,0,2,1,0,1,2,2,34,16,41,21,4.85155e-05,64846,8209793,755,54,269.75,Y,199,combined199_timing.csv,12.3197010309,0.0,0.0,1.71565326633,0.0,0.0,1.7102160804,0.0,0.0,1557.98433166,3.08777889447,1554.8871206,1550.50779899,1572.17683417,,199,0.032481
../benchmarks/combined200,0,1,1,0,0,2,1,0,2,1,1,42,21,50,38,4.02264e-05,78964,9538116,855,98,272.33,Y,200,combined200_timing.csv,12.3895927835,0.0,0.0,1.6428040201,0.0,0.0,1.63766331658,0.0,0.0,1539.23480402,3.10167839196,1536.11356784,1531.76137688,1553.45482412,,200,0.032477
../benchmarks/combined201,0,1,1,0,0,2,1,0,2,1,2,41,20,49,38,4.02206e-05,78555,9241979,838,98,270.48,Y,201,combined201_timing.csv,12.6488535354,0.0,0.0,1.79882914573,0.0,0.0,1.79352261307,0.0,0.0,1554.84347236,3.16124623116,1551.67047236,1547.33448241,1569.49457286,,201,0.032378
../benchmarks/combined202,0,1,1,0,0,2,1,0,2,2,1,41,20,49,38,4.02206e-05,78745,9241467,838,98,269.1,Y,202,combined202_timing.csv,13.4474307692,0.0,0.0,1.73899497487,0.0,0.0,1.73367336683,0.0,0.0,1572.83265327,3.34398492462,1569.47561307,1564.97449749,1588.1678392,,202,0.032427
../benchmarks/combined203,0,1,1,0,0,2,1,0,2,2,2,41,20,49,38,4.30935e-05,78584,9241723,839,98,279.17,Y,203,combined203_timing.csv,13.4151809045,0.0,0.0,1.75361306533,0.0,0.0,1.74802512563,0.0,0.0,1495.17824121,3.28382914573,1491.88600503,1487.50206533,1510.57040201,,203,0.032401
../benchmarks/combined204,0,1,1,0,0,2,1,1,1,1,1,31,15,39,21,0.000207825,61702,8373992,764,54,273.74,Y,204,combined204_timing.csv,13.0260558376,0.0,0.0,1.97975879397,0.0,0.0,1.97426633166,0.0,0.0,1510.33496482,3.41902512563,1506.90735176,1502.49758291,1525.54643216,,204,0.032403
../benchmarks/combined205,0,1,1,0,0,2,1,1,1,1,2,31,15,38,21,0.00020794,61576,8103340,746,54,295.07,Y,205,combined205_timing.csv,13.2747040816,0.0,0.0,1.6790201005,0.0,0.0,1.67396984925,0.0,0.0,1401.32998995,3.21090954774,1398.11133668,1393.59139196,1416.47854271,,205,0.032355
../benchmarks/combined206,0,1,1,0,0,2,1,1,1,2,1,31,15,38,21,0.000194077,61800,8105132,744,54,284.65,Y,206,combined206_timing.csv,13.3393350254,0.0,0.0,2.11827135678,0.0,0.0,2.11265326633,0.0,0.0,1448.03819095,3.42707035176,1444.59441206,1440.2600603,1463.73015075,,206,0.032424
../benchmarks/combined207,0,1,1,0,0,2,1,1,1,2,2,31,15,38,21,0.000194062,61653,8102828,746,54,282.0,Y,207,combined207_timing.csv,13.0031212121,0.0,0.0,2.15904522613,0.0,0.0,2.15330150754,0.0,0.0,1469.39555276,3.34172864322,1466.03973367,1461.59068844,1484.77407035,,207,0.032439
../benchmarks/combined208,0,1,1,0,0,2,1,1,2,1,1,38,18,45,42,0.000160788,76912,9198230,822,108,269.54,Y,208,combined208_timing.csv,12.3165858586,0.0,0.0,1.99252261307,0.0,0.0,1.98648241206,0.0,0.0,1528.4878191,3.20007035176,1525.27419598,1520.93285427,1543.05748744,,208,0.032491
../benchmarks/combined209,0,1,1,0,0,2,1,1,2,1,2,38,18,44,42,0.000160765,76628,8903141,808,108,282.96,Y,209,combined209_timing.csv,13.9197121212,0.0,0.0,2.27558291457,0.0,0.0,2.26942713568,0.0,0.0,1456.96051256,3.61381407035,1453.33845226,1448.84635176,1473.39326633,,209,0.032305
../benchmarks/combined210,0,1,1,0,0,2,1,1,2,2,1,38,18,43,42,0.000160765,76727,8902629,808,108,282.88,Y,210,combined210_timing.csv,12.9844494949,0.0,0.0,1.66122110553,0.0,0.0,1.65457286432,0.0,0.0,1454.19477889,3.14128282828,1451.04738191,1446.4171206,1469.02949749,,210,0.032431
../benchmarks/combined211,0,1,1,0,0,2,1,1,2,2,2,38,18,44,42,0.000172248,76630,8902962,810,108,278.55,Y,211,combined211_timing.csv,11.9353383838,0.0,0.0,1.92060301508,0.0,0.0,1.91540703518,0.0,0.0,1474.84368844,3.20675376884,1471.62835176,1467.30877387,1488.90226131,,211,0.032462
../benchmarks/combined212,0,1,1,0,0,2,2,0,1,1,1,44,21,50,42,2.3773e-05,83162,9869562,883,108,275.1,Y,212,combined212_timing.csv,12.8908666667,0.0,0.0,2.07228643216,0.0,0.0,2.06638190955,0.0,0.0,1534.07446231,3.31464321608,1530.75246231,1526.36809045,1549.22844221,,212,0.032481
../benchmarks/combined213,0,1,1,0,0,2,2,0,1,1,2,44,21,50,42,2.34883e-05,83123,9869562,883,108,280.19,Y,213,combined213_timing.csv,12.0780757576,0.0,0.0,2.04845226131,0.0,0.0,2.04271859296,0.0,0.0,1497.27354271,3.17378787879,1494.0951005,1489.79294975,1511.6340201,,213,0.032418
../benchmarks/combined214,0,1,1,0,0,2,2,0,1,2,1,44,21,50,42,2.19184e-05,83191,9873146,884,108,277.93,Y,214,combined214_timing.csv,11.9390050505,0.0,0.0,1.8309798995,0.0,0.0,1.8257839196,0.0,0.0,1508.34359296,3.03264141414,1505.30659296,1501.02290955,1522.29753769,,214,0.032408
../benchmarks/combined215,0,1,1,0,0,2,2,0,1,2,2,44,21,50,42,2.16558e-05,83198,9873146,884,108,277.23,Y,215,combined215_timing.csv,12.8312373737,0.0,0.0,1.9217638191,0.0,0.0,1.91610050251,0.0,0.0,1506.18871859,3.27743434343,1502.90176884,1498.4229397,1521.12417085,,215,0.032429
../benchmarks/combined216,0,1,1,0,0,2,2,0,2,1,1,59,30,66,77,2.16528e-05,110752,11742712,1047,196,264.27,Y,216,combined216_timing.csv,12.6967939698,0.0,0.0,1.5718040201,0.0,0.0,1.56680904523,0.0,0.0,1584.89457286,3.21015577889,1581.66501005,1577.22267337,1599.37296482,,216,0.032419
../benchmarks/combined217,0,1,1,0,0,2,2,0,2,1,2,59,30,66,77,2.13871e-05,110598,11742712,1047,196,267.8,Y,217,combined217_timing.csv,12.9734242424,0.0,0.0,1.74491959799,0.0,0.0,1.73936683417,0.0,0.0,1563.62690452,3.32302512563,1560.28982412,1555.78160302,1578.5958794,,217,0.03243
../benchmarks/combined218,0,1,1,0,0,2,2,0,2,2,1,60,30,66,77,2.29147e-05,110811,11746296,1047,196,278.24,Y,218,combined218_timing.csv,13.4492806122,0.0,0.0,2.08315577889,0.0,0.0,2.07730150754,0.0,0.0,1505.37707538,3.2852361809,1502.08303518,1497.48515075,1521.09251256,,218,0.032403
../benchmarks/combined219,0,1,1,0,0,2,2,0,2,2,2,60,30,66,77,2.34822e-05,110650,11738590,1048,196,276.08,Y,219,combined219_timing.csv,14.9208131313,0.0,0.0,1.91179396985,0.0,0.0,1.90587939698,0.0,0.0,1512.0751608,3.59510552764,1508.46602513,1503.77653266,1529.13140704,,219,0.032471
../benchmarks/combined220,0,1,1,0,0,2,2,1,1,1,1,41,19,46,42,5.54703e-05,79354,9594575,857,108,277.93,Y,220,combined220_timing.csv,11.8900918367,0.0,0.0,1.91205025126,0.0,0.0,1.90729648241,0.0,0.0,1487.95847739,3.07573366834,1484.87133668,1480.56022111,1501.92512563,,220,0.032425
../benchmarks/combined221,0,1,1,0,0,2,2,1,1,1,2,41,19,46,42,4.11045e-05,79257,9594575,857,108,276.54,Y,221,combined221_timing.csv,13.0116548223,0.0,0.0,1.81466834171,0.0,0.0,1.80934673367,0.0,0.0,1493.70024623,3.27401515152,1490.42106533,1485.9949598,1508.7259799,,221,0.032389
../benchmarks/combined222,0,1,1,0,0,2,2,1,1,2,1,41,19,46,42,3.83626e-05,79439,9598159,858,108,272.33,Y,222,combined222_timing.csv,12.3956515152,0.0,0.0,1.99955778894,0.0,0.0,1.99387939698,0.0,0.0,1523.19156281,3.17414070352,1520.00299497,1515.55723618,1537.78773869,,222,0.032473
../benchmarks/combined223,0,1,1,0,0,2,2,1,1,2,2,41,19,46,42,3.03181e-05,79390,9598159,858,108,285.14,Y,223,combined223_timing.csv,13.5163520408,0.0,0.0,1.86572361809,0.0,0.0,1.85982914573,0.0,0.0,1447.45362312,3.19636180905,1444.24872362,1439.70746734,1463.05432161,,223,0.032439
../benchmarks/combined224,0,1,1,0,0,2,2,1,2,1,1,56,26,56,84,3.78976e-05,108344,10282852,944,216,261.7,Y,224,combined224_timing.csv,13.8340050505,0.0,0.0,1.85674874372,0.0,0.0,1.85124120603,0.0,0.0,1568.91083417,3.49466834171,1565.39592965,1560.85119598,1584.84120603,,224,0.032485
../benchmarks/combined225,0,1,1,0,0,2,2,1,2,1,2,56,26,56,84,2.99461e-05,108322,10282852,944,216,257.2,Y,225,combined225_timing.csv,14.5180609137,0.0,0.0,2.5011959799,0.0,0.0,2.49386934673,0.0,0.0,1596.18820101,3.5317839196,1592.64639698,1587.85775377,1613.44432161,,225,0.032435
../benchmarks/combined226,0,1,1,0,0,2,2,1,2,2,1,56,27,56,84,3.20851e-05,108318,10286436,944,216,269.61,Y,226,combined226_timing.csv,14.1615816327,0.0,0.0,1.9117638191,0.0,0.0,1.90590452261,0.0,0.0,1526.85465829,3.45201507538,1523.39449246,1518.94092965,1543.1139196,,226,0.032462
../benchmarks/combined227,0,1,1,0,0,2,2,1,2,2,2,56,26,56,84,5.47995e-05,108291,10279780,946,216,273.89,Y,227,combined227_timing.csv,13.2018894472,0.0,0.0,2.03503517588,0.0,0.0,2.02834170854,0.0,0.0,1495.78880402,3.31319095477,1492.46067337,1487.84960804,1511.25150754,,227,0.032339
../benchmarks/combined228,0,1,1,0,1,0,1,0,1,1,1,32,15,48,21,0.213082,59968,13211050,1033,54,269.46,Y,228,combined228_timing.csv,8.35038888889,0.0,0.0,1.87005025126,0.0,0.0,1.86647738693,0.0,0.0,12.1575879397,2.71413065327,9.43638693467,5.70478030151,22.5465326633,,228,0.034721
../benchmarks/combined229,0,1,1,0,1,0,2,0,1,1,1,41,19,56,42,0.194753,77652,14381116,1152,108,163.93,Y,229,combined229_timing.csv,8.43417085427,0.0,0.0,1.85359798995,0.0,0.0,1.84970707071,0.0,0.0,12.4806683417,2.67259296482,9.79818090452,6.1647739196,22.9277889447,,229,0.034906
../benchmarks/combined230,0,1,1,0,1,1,1,0,1,1,1,32,15,48,21,0.198861,60212,13265226,1038,54,284.89,Y,230,combined230_timing.csv,8.02028282828,0.0,0.0,1.89294974874,0.0,0.0,1.88942211055,0.0,0.0,11.8846984925,2.70259798995,9.17549246231,5.49943874372,21.9683417085,,230,0.035001
../benchmarks/combined231,0,1,1,0,1,1,2,0,1,1,1,42,20,58,42,0.152751,80251,14558849,1171,108,161.755,Y,231,combined231_timing.csv,7.87573366834,0.0,0.0,1.87949748744,0.0,0.0,1.87618592965,0.0,0.0,13.4182562814,2.70325628141,10.7086834171,7.1310360804,23.328241206,,231,0.034888
../benchmarks/combined232,0,1,1,0,1,2,1,0,1,1,1,32,15,48,21,0.198861,60232,13265226,1038,54,271.22,Y,232,combined232_timing.csv,7.85230612245,0.0,0.0,1.89937688442,0.0,0.0,1.88909045226,0.0,0.0,11.9116130653,2.71765829146,9.1872160804,5.67603959596,21.8228140704,,232,0.035148
../benchmarks/combined233,0,1,1,0,1,2,2,0,1,1,1,42,20,58,42,0.152751,80251,14558849,1171,108,161.755,Y,233,combined233_timing.csv,8.5274040404,0.0,0.0,1.83011557789,0.0,0.0,1.82646733668,0.0,0.0,13.6901407035,2.71640703518,10.9662361809,7.1133919598,24.2338190955,,233,0.034894
../benchmarks/combined234,1,1,0,0,0,0,1,0,1,1,1,31,15,31,21,4.39355e-05,68884,5690808,599,54,241.42,Y,234,combined234_timing.csv,13.0371262626,0.0,0.0,2.35625125628,0.0,0.0,2.34912060302,0.0,0.0,1959.70486432,3.35793969849,1956.33638191,1951.67326131,1975.32964824,,234,0.032349
../benchmarks/combined235,1,1,0,0,0,0,1,0,2,1,1,38,19,35,38,4.43209e-05,86533,5936928,655,98,190.475,Y,235,combined235_timing.csv,12.6186313131,0.0,0.0,1.77938190955,0.0,0.0,1.77330653266,0.0,0.0,1185.15929648,3.23154271357,1181.91819095,1177.3588794,1199.75361809,,235,0.032564
