ID_x,knob_interpolate,knob_refine,knob_index_cache,knob_hash_clcache,knob_voxel_clcache,knob_hardcode_size,knob_use_wi,knob_minmax,estim_logic,estim_reg,estim_mem,estim_dsp,estim_throughput_0,logic,mem,ram,dsp,fmax,fit,ID_int,ID_y,Tracking1,Tracking2,Tracking1_Kernel,Raycast,Raycast_CreateDepths,Raycast_CreatePointCloud,Raycast_CreateICPMaps,Raycast_ForwardRender,Raycast_CreateICPMaps_Kernel,Fusion,Fusion_allocate,Fusion_integrate,Fusion_integrate_Kernel,Total_time,Unnamed: 15,ID,ate
../benchmarks/raycasting89,0,0,1,1,1,0,1,2,37,17,28,29,0.234375,68748,5111650,574,74,260.14,Y,89,raycasting89_timing.csv,9.3479040404,0.0,0.0,40.0261708543,2.14596984925,0.0,37.8714371859,0.0,5.06266190955,10.2937839196,2.83872361809,7.44484422111,0.0,59.8442713568,,89,0.031775
../benchmarks/raycasting93,0,0,1,1,1,1,1,0,35,16,26,18,0.234375,66301,4893306,544,47,297.35,Y,93,raycasting93_timing.csv,10.1831969697,0.0,0.0,43.7067638191,2.24244221106,0.0,41.4546080402,0.0,8.66449386935,10.4965829146,2.9523030303,7.52780904523,0.0,64.5607537688,,93,0.031634
../benchmarks/raycasting94,0,0,1,1,1,1,1,1,35,16,27,21,0.234375,65475,4984698,555,53,278.47,Y,94,raycasting94_timing.csv,9.78297474747,0.0,0.0,43.5150301508,2.30772864322,0.0,41.1988241206,0.0,8.49281351759,10.5247638191,2.93651256281,7.57821105528,0.0,64.0002512563,,94,0.031669
../benchmarks/raycasting95,0,0,1,1,1,1,1,2,37,17,28,27,0.234375,68448,5111650,574,70,274.42,Y,95,raycasting95_timing.csv,9.99254271357,0.0,0.0,39.8332562814,2.22403517588,0.0,37.6005979899,0.0,4.82453276382,10.3983316583,2.88624120603,7.50246733668,0.0,60.4016080402,,95,0.031709
../benchmarks/raycasting96,0,1,0,0,0,0,0,0,41,19,30,21,5.72205e-05,72984,4338384,584,53,243.84,Y,96,raycasting96_timing.csv,11.0685454545,0.0,0.0,156.335120603,2.18343718593,0.0,154.141899497,0.0,121.083819598,10.5491507538,3.04107035176,7.49645226131,0.0,178.118592965,,96,0.033023
../benchmarks/raycasting97,0,1,0,0,0,0,0,1,41,20,32,24,5.72205e-05,72384,4744016,609,61,244.08,Y,97,raycasting97_timing.csv,10.5617537688,0.0,0.0,137.25518593,2.21176884422,0.0,135.033763819,0.0,102.108544724,10.5253165829,2.99796984925,7.50402512563,0.0,158.518492462,,97,0.032877
../benchmarks/raycasting98,0,1,0,0,0,0,0,2,43,20,33,30,5.72205e-05,75499,5107352,637,78,260.07,Y,98,raycasting98_timing.csv,11.2883015075,0.0,0.0,82.0853366834,2.27944723618,0.0,79.7969045226,0.0,47.0464582915,11.1245025126,3.15427272727,7.95498994975,0.0,104.680954774,,98,0.033055
../benchmarks/raycasting99,0,1,0,0,0,0,1,0,36,17,24,23,0.234375,71693,3742514,516,59,304.41,Y,99,raycasting99_timing.csv,10.174361809,0.0,0.0,55.1065577889,2.20942211055,0.0,52.8883567839,0.0,20.1192150754,10.7037336683,2.99977386935,7.6922361809,0.0,76.1588944724,,99,0.033063
../benchmarks/raycasting100,0,1,0,0,0,0,1,1,36,17,25,26,0.234375,70977,3860018,527,67,281.45,Y,100,raycasting100_timing.csv,10.2734673367,0.0,0.0,54.4989547739,2.24732663317,0.0,52.2427085427,0.0,19.4417462312,10.8976080402,3.02150753769,7.86453768844,0.0,75.8534673367,,100,0.032958
../benchmarks/raycasting101,0,1,0,0,0,0,1,2,37,18,26,33,0.234375,74133,3986970,546,84,292.05,Y,101,raycasting101_timing.csv,9.51505555556,0.0,0.0,47.8877336683,2.145,0.0,45.7340904523,0.0,12.9546027136,10.4790653266,2.86612562814,7.59558291457,0.0,68.0513567839,,101,0.032986
../benchmarks/raycasting102,0,1,0,0,0,1,0,0,40,19,30,20,5.72205e-05,72677,4337552,582,51,236.96,Y,102,raycasting102_timing.csv,10.9808643216,0.0,0.0,160.91019598,2.19463819095,0.0,158.706658291,0.0,125.695771357,10.6884020101,3.10179899497,7.56875879397,0.0,182.757085427,,102,0.032943
../benchmarks/raycasting103,0,1,0,0,0,1,0,1,41,19,32,22,5.72205e-05,72030,4743184,607,57,256.6,Y,103,raycasting103_timing.csv,10.9201356784,0.0,0.0,130.916542714,2.19946231156,0.0,128.707633166,0.0,95.8256834171,10.5441155779,3.06848743719,7.4531758794,0.0,152.55638191,,103,0.033099
../benchmarks/raycasting104,0,1,0,0,0,1,0,2,42,20,32,29,5.72205e-05,75112,5107708,636,74,262.53,Y,104,raycasting104_timing.csv,11.3690100503,0.0,0.0,81.5410552764,2.33133165829,0.0,79.1994773869,0.0,46.3647407035,10.7461055276,3.05772361809,7.67591959799,0.0,103.850603015,,104,0.033044
../benchmarks/raycasting105,0,1,0,0,0,1,1,0,36,17,24,22,0.234375,71660,3737394,515,57,298.59,Y,105,raycasting105_timing.csv,10.2913434343,0.0,0.0,55.3378743719,2.29105025126,0.0,53.0381356784,0.0,20.1717467337,10.7818090452,3.02454271357,7.74650251256,0.0,76.5785929648,,105,0.033052
../benchmarks/raycasting106,0,1,0,0,0,1,1,1,35,17,25,25,0.234375,70395,3854898,526,63,292.99,Y,106,raycasting106_timing.csv,10.6565909091,0.0,0.0,54.3500502513,2.3614321608,0.0,51.9791407035,0.0,19.1984427136,10.8071859296,3.00476884422,7.79048241206,0.0,75.9999497487,,106,0.032931
../benchmarks/raycasting107,0,1,0,0,0,1,1,2,37,17,25,31,0.234375,73803,3981850,545,80,284.33,Y,107,raycasting107_timing.csv,9.62435175879,0.0,0.0,47.9999045226,2.22392964824,0.0,45.7661457286,0.0,12.9848209045,10.4243165829,2.91623115578,7.49665326633,0.0,68.2203015075,,107,0.033086
../benchmarks/raycasting108,0,1,0,0,1,0,0,0,41,19,31,21,5.72205e-05,72952,4619920,596,53,256.41,Y,108,raycasting108_timing.csv,10.404,0.0,0.0,149.016472362,2.15479899497,0.0,146.852211055,0.0,113.90748794,10.4351658291,2.95926130653,7.46425628141,0.0,170.032160804,,108,0.0332
../benchmarks/raycasting109,0,1,0,0,1,0,0,1,41,20,32,24,5.72205e-05,72462,5025552,621,61,242.65,Y,109,raycasting109_timing.csv,10.8994924623,0.0,0.0,135.966296482,2.14888944724,0.0,133.808462312,0.0,100.938037688,10.5213517588,2.95418592965,7.55578894472,0.0,157.566683417,,109,0.032979
../benchmarks/raycasting110,0,1,0,0,1,0,0,2,43,20,33,30,5.72205e-05,75591,5388888,649,78,262.26,Y,110,raycasting110_timing.csv,10.3836984925,0.0,0.0,81.9599447236,2.16008040201,0.0,79.7907889447,0.0,46.9059025126,10.5273768844,3.02143718593,7.49515075377,0.0,103.051306533,,110,0.033226
../benchmarks/raycasting111,0,1,0,0,1,0,1,0,36,17,24,23,0.234375,71768,4024861,530,59,302.02,Y,111,raycasting111_timing.csv,10.6387688442,0.0,0.0,52.1849095477,2.29861306533,0.0,49.8770100503,0.0,17.0644177387,10.7664824121,3.02305527638,7.73117085427,0.0,73.7787437186,,111,0.033073
../benchmarks/raycasting112,0,1,0,0,1,0,1,1,36,17,25,26,0.234375,70997,4142365,541,67,277.93,Y,112,raycasting112_timing.csv,10.5453080808,0.0,0.0,51.6232512563,2.30712060302,0.0,49.3076582915,0.0,16.5464194975,10.6679798995,3.01642211055,7.64115577889,0.0,73.0031658291,,112,0.032668
../benchmarks/raycasting113,0,1,0,0,1,0,1,2,38,18,26,33,0.234375,74210,4269317,560,84,282.16,Y,113,raycasting113_timing.csv,10.0854646465,0.0,0.0,45.2809346734,2.25668844221,0.0,43.0157889447,0.0,10.197718794,10.6937839196,2.96122613065,7.72244221106,0.0,66.2438190955,,113,0.033011
../benchmarks/raycasting114,0,1,0,0,1,1,0,0,41,19,30,20,5.72205e-05,72806,4619920,596,51,250.31,Y,114,raycasting114_timing.csv,10.7284263959,0.0,0.0,153.554341709,2.12586934673,0.0,151.419065327,0.0,118.60998995,10.2941005025,2.9901959799,7.29277386935,0.0,174.745477387,,114,0.032821
../benchmarks/raycasting115,0,1,0,0,1,1,0,1,41,19,32,22,5.72205e-05,72153,5025552,621,57,256.08,Y,115,raycasting115_timing.csv,10.6840301508,0.0,0.0,131.29560804,2.12615577889,0.0,129.160643216,0.0,96.2241266332,10.3585175879,3.01563819095,7.33205025126,0.0,152.516532663,,115,0.032919
../benchmarks/raycasting116,0,1,0,0,1,1,0,2,43,20,32,29,5.72205e-05,75248,5390076,650,74,248.57,Y,116,raycasting116_timing.csv,10.4662272727,0.0,0.0,84.2777889447,2.16877386935,0.0,82.1002462312,0.0,49.3447592965,10.5768643216,3.07798484848,7.47734673367,0.0,105.482160804,,116,0.032857
../benchmarks/raycasting117,0,1,0,0,1,1,1,0,36,17,24,22,0.234375,71698,4019762,529,57,297.61,Y,117,raycasting117_timing.csv,10.4439748744,0.0,0.0,52.0440753769,2.19292964824,0.0,49.8425577889,0.0,17.156570201,10.5085477387,2.95958291457,7.53869849246,0.0,73.1736180905,,117,0.033169
../benchmarks/raycasting118,0,1,0,0,1,1,1,1,36,17,25,25,0.234375,70529,4137266,540,63,297.35,Y,118,raycasting118_timing.csv,10.4782424242,0.0,0.0,51.2078844221,2.24924120603,0.0,48.9483266332,0.0,16.1901856784,10.6263567839,2.97191919192,7.6372361809,0.0,72.4912562814,,118,0.03297
../benchmarks/raycasting119,0,1,0,0,1,1,1,2,37,17,26,31,0.234375,73852,4264218,559,80,271.81,Y,119,raycasting119_timing.csv,10.3164619289,0.0,0.0,45.4251758794,2.31042211055,0.0,43.105798995,0.0,10.2985928643,10.7094271357,2.98375376884,7.71555778894,0.0,66.6247738693,,119,0.032905
../benchmarks/raycasting123,0,1,0,1,0,0,1,0,39,18,29,23,0.234375,73291,5607218,624,59,290.27,Y,123,raycasting123_timing.csv,10.3202864322,0.0,0.0,46.1174572864,2.25352763819,0.0,43.8554522613,0.0,11.0757843216,10.6896030151,2.97085929648,7.70222613065,0.0,67.3044723618,,123,0.032745
../benchmarks/raycasting124,0,1,0,1,0,0,1,1,39,18,30,26,0.234375,72355,5698098,635,67,285.14,Y,124,raycasting124_timing.csv,9.85283756345,0.0,0.0,45.4889447236,2.21193969849,0.0,43.2678190955,0.0,10.5675330151,10.5410904523,2.90449246231,7.61922110553,0.0,66.0540201005,,124,0.032931
../benchmarks/raycasting125,0,1,0,1,0,0,1,2,41,19,31,33,0.234375,75499,5825050,654,84,289.43,Y,125,raycasting125_timing.csv,10.2333718593,0.0,0.0,43.6356984925,2.34952763819,0.0,41.2765979899,0.0,8.46476090452,10.5443366834,2.99350753769,7.53935175879,0.0,64.5987437186,,125,0.033106
../benchmarks/raycasting129,0,1,0,1,0,1,1,0,39,18,29,22,0.234375,72863,5596978,623,57,289.43,Y,129,raycasting129_timing.csv,9.83562121212,0.0,0.0,46.1964974874,2.21457286432,0.0,43.9734020101,0.0,11.136891005,10.7191658291,2.96693969849,7.73492964824,0.0,66.9198994975,,129,0.033135
../benchmarks/raycasting130,0,1,0,1,0,1,1,1,39,18,30,25,0.234375,71895,5687858,634,63,277.7,Y,130,raycasting130_timing.csv,10.1276683417,0.0,0.0,46.0936733668,2.26077889447,0.0,43.8237286432,0.0,10.9625003015,10.6195075377,2.93220603015,7.67687437186,0.0,67.026281407,,130,0.032931
../benchmarks/raycasting131,0,1,0,1,0,1,1,2,40,19,31,31,0.234375,75156,5814810,653,80,278.62,Y,131,raycasting131_timing.csv,9.55595979899,0.0,0.0,43.5343819095,2.16887437186,0.0,41.3565326633,0.0,8.56785788945,10.446040201,2.88525252525,7.5507638191,0.0,63.7061809045,,131,0.032998
../benchmarks/raycasting135,0,1,0,1,1,0,1,0,39,18,30,23,0.234375,73410,5889586,638,59,272.62,Y,135,raycasting135_timing.csv,9.98923737374,0.0,0.0,44.5737085427,2.2338241206,0.0,42.3310653266,0.0,9.59418422111,10.545959799,2.89735175879,7.63762311558,0.0,65.2879899497,,135,0.03304
../benchmarks/raycasting136,0,1,0,1,1,0,1,1,40,18,31,26,0.234375,72473,5980466,649,67,275.33,Y,136,raycasting136_timing.csv,9.85323115578,0.0,0.0,43.7328743719,2.20071356784,0.0,41.5235326633,0.0,8.77076271357,10.4472462312,2.90637688442,7.53063819095,0.0,64.2188944724,,136,0.03273
../benchmarks/raycasting137,0,1,0,1,1,0,1,2,41,19,31,33,0.234375,75577,6107418,668,84,261.09,Y,137,raycasting137_timing.csv,9.86528643216,0.0,0.0,40.3865628141,2.30125125628,0.0,38.0765175879,0.0,5.35167407035,10.2749648241,2.804,7.46104020101,0.0,60.7043718593,,137,0.033107
../benchmarks/raycasting141,0,1,0,1,1,1,1,0,39,18,30,22,0.234375,72947,5879346,637,57,283.52,Y,141,raycasting141_timing.csv,10.0756482412,0.0,0.0,44.3378190955,2.2614120603,0.0,42.0673919598,0.0,9.26345879397,10.5729648241,2.92167336683,7.64081909548,0.0,65.1649246231,,141,0.033122
../benchmarks/raycasting142,0,1,0,1,1,1,1,1,39,18,30,25,0.234375,72026,5970226,648,63,275.55,Y,142,raycasting142_timing.csv,10.0343165829,0.0,0.0,43.7306934673,2.20303015075,0.0,41.5181407035,0.0,8.77088201005,10.4310351759,2.91155778894,7.50812060302,0.0,64.3835175879,,142,0.032978
../benchmarks/raycasting143,0,1,0,1,1,1,1,2,41,19,31,31,0.234375,75156,6097178,667,80,294.2,Y,143,raycasting143_timing.csv,9.82913567839,0.0,0.0,40.0818844221,2.29679899497,0.0,37.7764321608,0.0,4.9125479397,10.6579346734,2.94783919598,7.70020603015,0.0,60.743718593,,143,0.0331
../benchmarks/raycasting144,0,1,1,0,0,0,0,0,43,20,34,21,5.72205e-05,75540,4847660,647,53,226.24,Y,144,raycasting144_timing.csv,11.0313819095,0.0,0.0,180.442236181,2.19534170854,0.0,178.237165829,0.0,145.167283417,10.368040201,3.0113919598,7.33855778894,0.0,202.032914573,,144,0.032685
../benchmarks/raycasting145,0,1,1,0,0,0,0,1,44,21,36,24,5.72205e-05,74915,5253292,672,61,247.27,Y,145,raycasting145_timing.csv,10.6912160804,0.0,0.0,143.067809045,2.09510050251,0.0,140.963663317,0.0,108.012754271,10.3182160804,2.96736683417,7.34031155779,0.0,164.262562814,,145,0.032946
../benchmarks/raycasting146,0,1,1,0,0,0,0,2,46,22,36,30,5.72205e-05,78060,5616628,700,78,240.9,Y,146,raycasting146_timing.csv,10.6334974619,0.0,0.0,89.9200703518,2.2211959799,0.0,87.6895829146,0.0,54.802998995,10.7083266332,3.1113919598,7.58540201005,0.0,111.42638191,,146,0.033082
../benchmarks/raycasting147,0,1,1,0,0,0,1,0,39,18,27,23,0.234375,74806,4320026,575,59,278.16,Y,147,raycasting147_timing.csv,10.0717828283,0.0,0.0,50.0607286432,2.29004522613,0.0,47.7620703518,0.0,14.9167226131,10.6461256281,2.99838190955,7.63688442211,0.0,70.9420100503,,147,0.032823
../benchmarks/raycasting148,0,1,1,0,0,0,1,1,39,19,28,26,0.234375,74029,4437530,586,67,273.67,Y,148,raycasting148_timing.csv,10.1295427136,0.0,0.0,48.9798693467,2.20461306533,0.0,46.7666984925,0.0,13.9671384925,10.4958442211,2.91738693467,7.5683919598,0.0,69.780201005,,148,0.033019
../benchmarks/raycasting149,0,1,1,0,0,0,1,2,41,19,29,33,0.234375,77123,4564482,605,84,286.2,Y,149,raycasting149_timing.csv,9.3974321608,0.0,0.0,42.8787939698,2.32514070352,0.0,40.5446030151,0.0,7.75427959799,10.5741105528,2.89298492462,7.67119095477,0.0,63.0242713568,,149,0.033149
../benchmarks/raycasting150,0,1,1,0,0,1,0,0,43,20,34,20,5.72205e-05,75324,4847660,646,51,241.54,Y,150,raycasting150_timing.csv,10.7575707071,0.0,0.0,166.349718593,2.1377839196,0.0,164.202934673,0.0,131.332005025,10.3753065327,2.98236180905,7.38193467337,0.0,187.672713568,,150,0.03284
../benchmarks/raycasting151,0,1,1,0,0,1,0,1,44,21,36,22,5.72205e-05,74670,5253292,671,57,245.7,Y,151,raycasting151_timing.csv,10.242798995,0.0,0.0,144.496512563,2.11324623116,0.0,142.374095477,0.0,109.474733668,10.3946130653,3.05577386935,7.32777889447,0.0,165.311306533,,151,0.033027
../benchmarks/raycasting152,0,1,1,0,0,1,0,2,45,22,36,29,5.72205e-05,77725,5617816,700,74,259.39,Y,152,raycasting152_timing.csv,10.7245929648,0.0,0.0,85.9934874372,2.2164120603,0.0,83.7681407035,0.0,50.8954713568,10.7618643216,3.04693467337,7.70420100503,0.0,107.65678392,,152,0.033167
../benchmarks/raycasting153,0,1,1,0,0,1,1,0,39,18,27,22,0.234375,74577,4314906,574,57,269.46,Y,153,raycasting153_timing.csv,10.265120603,0.0,0.0,49.9510100503,2.2074321608,0.0,47.7347738693,0.0,15.0016549749,10.5183467337,2.92131155779,7.58647236181,0.0,70.9128140704,,153,0.033009
../benchmarks/raycasting154,0,1,1,0,0,1,1,1,39,18,28,25,0.234375,73691,4432410,585,63,276.54,Y,154,raycasting154_timing.csv,10.3126212121,0.0,0.0,49.062160804,2.24034170854,0.0,46.8117487437,0.0,13.941758794,10.5518994975,2.94731155779,7.59187939698,0.0,70.1367336683,,154,0.03295
../benchmarks/raycasting155,0,1,1,0,0,1,1,2,41,19,29,31,0.234375,76709,4559362,604,80,288.43,Y,155,raycasting155_timing.csv,10.2734723618,0.0,0.0,42.8559346734,2.29687939698,0.0,40.5494371859,0.0,7.73823984925,10.502361809,2.93971356784,7.55126633166,0.0,63.8133165829,,155,0.033173
../benchmarks/raycasting156,0,1,1,0,1,0,0,0,42,20,33,21,5.72205e-05,75174,4700012,634,53,237.3,Y,156,raycasting156_timing.csv,10.4043383838,0.0,0.0,174.470050251,2.17107537688,0.0,172.290120603,0.0,139.319650754,10.336,3.01496984925,7.31036180905,0.0,195.374120603,,156,0.032915
../benchmarks/raycasting157,0,1,1,0,1,0,0,1,43,20,34,24,5.72205e-05,74569,5105644,659,61,254.84,Y,157,raycasting157_timing.csv,10.3398291457,0.0,0.0,140.427542714,2.20973869347,0.0,138.208648241,0.0,105.275315578,10.5161708543,3.02066331658,7.47041708543,0.0,161.457437186,,157,0.033123
../benchmarks/raycasting158,0,1,1,0,1,0,0,2,44,21,35,30,5.72205e-05,77769,5468980,687,78,241.25,Y,158,raycasting158_timing.csv,10.8265025126,0.0,0.0,90.3400150754,2.20448241206,0.0,88.1262713568,0.0,55.2243427136,10.7215175879,3.07627638191,7.63322110553,0.0,112.068040201,,158,0.033006
../benchmarks/raycasting159,0,1,1,0,1,0,1,0,38,18,26,23,0.234375,74418,4170245,558,59,282.88,Y,159,raycasting159_timing.csv,10.1695757576,0.0,0.0,48.0101356784,2.24963316583,0.0,45.7502110553,0.0,12.9281380402,10.4565125628,2.96644221106,7.47820100503,0.0,68.8305527638,,159,0.033131
../benchmarks/raycasting160,0,1,1,0,1,0,1,1,38,18,26,26,0.234375,73632,4287749,569,67,281.37,Y,160,raycasting160_timing.csv,10.004,0.0,0.0,46.9849798995,2.22081407035,0.0,44.7558140704,0.0,12.0394986432,10.4054623116,2.90065829146,7.49450753769,0.0,67.5720100503,,160,0.032918
../benchmarks/raycasting161,0,1,1,0,1,0,1,2,40,19,27,33,0.234375,76596,4414701,588,84,266.24,Y,161,raycasting161_timing.csv,10.1223718593,0.0,0.0,41.2836884422,2.22504020101,0.0,39.0500351759,0.0,6.23279221106,10.4511356784,2.95569346734,7.4854120603,0.0,62.0344723618,,161,0.033083
../benchmarks/raycasting162,0,1,1,0,1,1,0,0,42,20,32,20,5.72205e-05,74761,4697644,628,51,244.97,Y,162,raycasting162_timing.csv,10.3295252525,0.0,0.0,166.596326633,2.11441708543,0.0,164.472839196,0.0,131.584088945,10.4978542714,2.99671356784,7.48363316583,0.0,187.588643216,,162,0.032769
../benchmarks/raycasting163,0,1,1,0,1,1,0,1,42,20,34,22,5.72205e-05,74096,5103276,653,57,264.55,Y,163,raycasting163_timing.csv,10.6646331658,0.0,0.0,134.284422111,2.22101005025,0.0,132.054738693,0.0,99.1414763819,10.5805678392,3.10009090909,7.44781407035,0.0,155.705326633,,163,0.033061
../benchmarks/raycasting164,0,1,1,0,1,1,0,2,44,21,34,29,5.72205e-05,77192,5467800,682,74,259.94,Y,164,raycasting164_timing.csv,10.3753484848,0.0,0.0,85.7960603015,2.18398994975,0.0,83.6031909548,0.0,50.7335376884,10.6098894472,3.04484422111,7.55402512563,0.0,106.941909548,,164,0.033066
../benchmarks/raycasting165,0,1,1,0,1,1,1,0,38,17,25,22,0.234375,74237,4165146,557,57,292.99,Y,165,raycasting165_timing.csv,10.0870050251,0.0,0.0,47.8052311558,2.21275879397,0.0,45.5838994975,0.0,12.8156592462,10.6950653266,2.93417085427,7.75030150754,0.0,68.7629648241,,165,0.033096
../benchmarks/raycasting166,0,1,1,0,1,1,1,1,38,18,26,25,0.234375,73164,4282650,568,63,292.82,Y,166,raycasting166_timing.csv,10.1164393939,0.0,0.0,46.9983768844,2.25058291457,0.0,44.7388894472,0.0,11.9164881407,10.5539447236,2.94201507538,7.60119095477,0.0,67.8454271357,,166,0.032961
../benchmarks/raycasting167,0,1,1,0,1,1,1,2,39,18,27,31,0.234375,76289,4409602,587,80,268.81,Y,167,raycasting167_timing.csv,9.86136868687,0.0,0.0,41.3585678392,2.22784924623,0.0,39.1218894472,0.0,6.2723659799,10.6041507538,2.97645728643,7.6176281407,0.0,62.0116582915,,167,0.03281
../benchmarks/raycasting171,0,1,1,1,0,0,1,0,41,19,31,23,0.234375,75874,5840410,668,59,266.66,Y,171,raycasting171_timing.csv,10.0802944162,0.0,0.0,44.8578693467,2.29330150754,0.0,42.5557537688,0.0,9.76192979899,10.5645577889,2.92284422111,7.62460301508,0.0,65.6708040201,,171,0.032879
../benchmarks/raycasting172,0,1,1,1,0,0,1,1,41,19,32,26,0.234375,75129,5931290,679,67,281.84,Y,172,raycasting172_timing.csv,9.71035175879,0.0,0.0,43.7527135678,2.27801005025,0.0,41.4659095477,0.0,8.7065061809,10.4734924623,2.92865829146,7.53372864322,0.0,64.1068341709,,172,0.03308
../benchmarks/raycasting173,0,1,1,1,0,0,1,2,43,20,33,33,0.234375,78251,6058242,698,84,283.44,Y,173,raycasting173_timing.csv,9.67930808081,0.0,0.0,40.4832311558,2.16467839196,0.0,38.3093316583,0.0,5.52057291457,10.4922763819,2.93588944724,7.54358291457,0.0,60.8185929648,,173,0.033151
../benchmarks/raycasting177,0,1,1,1,0,1,1,0,41,19,31,22,0.234375,75617,5830170,667,57,273.89,Y,177,raycasting177_timing.csv,10.2681457286,0.0,0.0,44.5940452261,2.23564321608,0.0,42.3493718593,0.0,9.55844683417,10.7802361809,2.97165326633,7.79770854271,0.0,65.8249246231,,177,0.033191
../benchmarks/raycasting178,0,1,1,1,0,1,1,1,41,19,32,25,0.234375,74766,5921050,678,63,290.19,Y,178,raycasting178_timing.csv,9.90584422111,0.0,0.0,43.5443266332,2.19984422111,0.0,41.3356432161,0.0,8.53901562814,10.5138743719,2.94108542714,7.56227135678,0.0,64.138040201,,178,0.033045
../benchmarks/raycasting179,0,1,1,1,0,1,1,2,42,20,33,31,0.234375,77890,6048002,697,80,283.52,Y,179,raycasting179_timing.csv,9.31883333333,0.0,0.0,40.3261155779,1.80837688442,0.0,38.5091507538,0.0,5.70918839196,10.4029698492,2.85482323232,7.53845226131,0.0,60.2170854271,,179,0.033121
../benchmarks/raycasting183,0,1,1,1,1,0,1,0,40,18,29,23,0.234375,75666,5689626,647,59,274.64,Y,183,raycasting183_timing.csv,9.77696984925,0.0,0.0,44.4101909548,2.17049246231,0.0,42.2306582915,0.0,9.33335758794,10.4332613065,2.89637688442,7.52594472362,0.0,64.7935175879,,183,0.032961
../benchmarks/raycasting184,0,1,1,1,1,0,1,1,41,19,30,26,0.234375,74851,5780506,658,67,284.33,Y,184,raycasting184_timing.csv,10.0661809045,0.0,0.0,43.2670703518,2.17684924623,0.0,41.0816733668,0.0,8.28331356784,10.5854271357,2.93407537688,7.64127135678,0.0,64.0946231156,,184,0.032869
../benchmarks/raycasting185,0,1,1,1,1,0,1,2,42,20,31,33,0.234375,77988,5907458,677,84,266.66,Y,185,raycasting185_timing.csv,10.0382690355,0.0,0.0,39.9885577889,2.23112562814,0.0,37.7487688442,0.0,4.9409558794,10.5934673367,2.88706532663,7.69607035176,0.0,60.8072361809,,185,0.032905
../benchmarks/raycasting189,0,1,1,1,1,1,1,0,40,18,29,22,0.234375,75395,5679386,646,57,288.18,Y,189,raycasting189_timing.csv,10.0021658291,0.0,0.0,43.920959799,2.21554773869,0.0,41.6966030151,0.0,8.89101974874,10.4991457286,2.93074874372,7.55804020101,0.0,64.598040201,,189,0.033105
../benchmarks/raycasting190,0,1,1,1,1,1,1,1,40,19,30,25,0.234375,74502,5770266,657,63,289.1,Y,190,raycasting190_timing.csv,9.936,0.0,0.0,43.2096532663,2.21950251256,0.0,40.9809246231,0.0,8.15789236181,10.7141155779,3.03351256281,7.66932663317,0.0,64.0489949749,,190,0.033242
../benchmarks/raycasting195,1,0,0,0,0,0,1,0,62,33,35,27,0.000147466,116763,8667150,1128,69,256.27,Y,195,raycasting195_timing.csv,10.2732070707,0.0,0.0,62.4372663317,2.25331658291,0.0,60.1752663317,0.0,27.3141266332,10.6280351759,2.96019095477,7.6562160804,0.0,83.5071356784,,195,0.032011
../benchmarks/raycasting196,1,0,0,0,0,0,1,1,62,33,35,30,0.000147466,116433,8774030,1145,77,248.07,Y,196,raycasting196_timing.csv,10.4330454545,0.0,0.0,61.2926984925,2.23410050251,0.0,59.0500603015,0.0,26.1507633166,10.9388542714,3.06052763819,7.86803015075,0.0,82.9103517588,,196,0.032172
../benchmarks/raycasting197,1,0,0,0,0,0,1,2,64,34,36,37,0.000147466,120398,9016086,1168,94,259.13,Y,197,raycasting197_timing.csv,10.3447846154,0.0,0.0,53.924201005,2.29366331658,0.0,51.6222964824,0.0,18.7570955779,10.7230904523,3.02806532663,7.68457788945,0.0,75.1794472362,,197,0.032047
../benchmarks/raycasting201,1,0,0,0,0,1,1,0,62,32,35,26,0.000147466,116590,8667150,1128,67,263.29,Y,201,raycasting201_timing.csv,10.2066666667,0.0,0.0,61.9165778894,2.19826633166,0.0,59.7094371859,0.0,26.8497668342,10.6991105528,2.98096482412,7.70730150754,0.0,83.0184924623,,201,0.032111
../benchmarks/raycasting202,1,0,0,0,0,1,1,1,62,33,35,29,0.000147466,115607,8725390,1142,73,252.97,Y,202,raycasting202_timing.csv,10.0389292929,0.0,0.0,61.4723517588,2.27872361809,0.0,59.1848643216,0.0,26.2943256281,10.7925376884,3.01840703518,7.76313567839,0.0,82.4666331658,,202,0.032004
../benchmarks/raycasting203,1,0,0,0,0,1,1,2,63,34,36,35,0.000147466,119614,8970006,1168,90,249.19,Y,203,raycasting203_timing.csv,10.3161155779,0.0,0.0,53.8979949749,2.24031658291,0.0,51.649040201,0.0,18.866600402,10.6322361809,2.98842713568,7.63318090452,0.0,75.0252763819,,203,0.03218
../benchmarks/raycasting207,1,0,0,0,1,0,1,0,66,33,38,27,0.000147484,117760,11209074,1254,69,247.52,Y,207,raycasting207_timing.csv,10.4993969849,0.0,0.0,58.0280603015,2.22008040201,0.0,55.7989145729,0.0,22.8932723618,10.663758794,3.06415075377,7.5883718593,0.0,79.3647738693,,207,0.032168
../benchmarks/raycasting208,1,0,0,0,1,0,1,1,66,34,39,30,0.000147484,117392,11315954,1271,77,259.06,Y,208,raycasting208_timing.csv,10.3940653266,0.0,0.0,55.8320753769,2.29003015075,0.0,53.5333517588,0.0,20.5839477387,10.727040201,3.02245226131,7.69390452261,0.0,77.1294974874,,208,0.032176
