ID_x,knob_point_interpolation,knob_normal_interpolation,knob_nabla_unroll,knob_hessian_unroll,knob_branch,knob_nabla_sumtype,knob_hessian_sumtype,knob_shift_register,knob_flatten_loop,knob_use_wi,knob_pipe_depth,knob_compute_units,estim_logic,estim_reg,estim_mem,estim_dsp,estim_throughput_0,logic,mem,ram,dsp,fmax,fit,ID_int,ID_y,Tracking1,Tracking2,Raycast,Raycast_CreateDepths,Raycast_CreatePointCloud,Raycast_CreateICPMaps,Raycast_ForwardRender,Fusion,Fusion_allocate,Fusion_integrate,Total_time,Unnamed: 12,ID,ate
../benchmarks/icp217,0,0,1,0,0,2,0,2,1,0,2,1,75,38,51,56,2.54235e-05,25569,621889,231,65,115.94,Y,217,icp217_timing.csv,570.982858586,0.0,713.276666667,48.6281212121,0.0,664.526959596,0.0,715.833383838,88.8602727273,626.89520202,2031.65252525,,217,0.060076
../benchmarks/icp218,0,0,1,0,0,2,0,4,0,0,2,1,80,41,52,56,1.12993e-05,29441,603306,229,65,108.38,Y,218,icp218_timing.csv,597.207656566,0.0,720.767424242,48.3996262626,0.0,672.246232323,0.0,720.16369697,89.8815252525,630.203464646,2069.97222222,,218,0.059263
../benchmarks/icp219,0,0,1,0,0,2,0,4,1,0,2,1,79,40,52,56,2.54235e-05,28748,629829,231,65,114.01,Y,219,icp219_timing.csv,573.433545455,0.0,718.950909091,48.3907676768,0.0,670.440525253,0.0,713.376787879,87.803040404,625.496313131,2037.40969697,,219,0.059319
../benchmarks/icp240,0,0,1,0,1,0,0,2,0,0,2,1,73,38,51,52,3.19268e-05,23844,586593,220,60,116.83,Y,240,icp240_timing.csv,621.744515152,0.0,718.226979798,48.0888181818,0.0,670.018171717,0.0,709.516818182,86.9474242424,622.494111111,2080.6459596,,240,0.059684
../benchmarks/icp241,0,0,1,0,1,0,0,2,1,0,2,1,73,38,50,52,3.19268e-05,24168,612469,229,60,117.3,Y,241,icp241_timing.csv,623.499252525,0.0,721.782373737,48.1712020202,0.0,673.490111111,0.0,710.250707071,87.0954545455,623.077656566,2088.10040404,,241,0.059062
../benchmarks/icp252,0,0,1,0,1,1,0,2,0,0,2,1,71,36,52,52,3.19268e-05,24158,586127,219,60,117.75,Y,252,icp252_timing.csv,578.822090909,0.0,716.285949495,48.4291212121,0.0,667.736646465,0.0,712.788919192,87.4593939394,625.251040404,2039.76414141,,252,0.058945
../benchmarks/icp253,0,0,1,0,1,1,0,2,1,0,2,1,70,36,51,52,3.19268e-05,24206,611395,226,60,118.52,Y,253,icp253_timing.csv,570.277555556,0.0,711.311232323,49.34,0.0,661.856191919,0.0,716.249939394,86.7672222222,629.382505051,2028.42979798,,253,0.059459
../benchmarks/icp264,0,0,1,0,1,2,0,2,0,0,2,1,80,41,58,52,3.19268e-05,26257,606251,243,60,116.21,Y,264,icp264_timing.csv,579.784484848,0.0,718.497606061,48.5116464646,0.0,669.863878788,0.0,715.078787879,87.7281212121,627.273030303,2044.65787879,,264,0.058954
../benchmarks/icp265,0,0,1,0,1,2,0,2,1,0,2,1,79,40,57,52,3.19268e-05,26226,631519,250,60,114.82,Y,265,icp265_timing.csv,578.650989899,0.0,715.384585859,48.1913131313,0.0,667.071878788,0.0,716.37320202,87.7913535354,628.506474747,2041.58515152,,265,0.059325
../benchmarks/icp266,0,0,1,0,1,2,0,4,0,0,2,1,85,44,59,52,3.19268e-05,30161,613167,243,60,117.34,Y,266,icp266_timing.csv,575.520161616,0.0,715.465666667,48.2616262626,0.0,667.084232323,0.0,718.008020202,87.9506060606,629.980292929,2040.49636364,,266,0.058883
