ID_x,knob_simd,knob_compute_units,knob_xyz_loop,knob_entryid_loop,knob_entryid_num_wi,knob_hardcode_size,knob_cache_voxels,knob_xyz_loop_flat,knob_xyz_unroll,knob_entryid_unroll,knob_voxel_unroll,knob_voxel_out_unroll,knob_depth_local,knob_branch_pos,knob_unused,estim_logic,estim_reg,estim_mem,estim_dsp,estim_throughput_0,time,logic,mem,ram,dsp,fmax,fit,ID_int,ID_y,Tracking1,Tracking2,Raycast,Raycast_CreateDepths,Raycast_CreatePointCloud,Raycast_CreateICPMaps,Raycast_ForwardRender,Fusion,Fusion_allocate,Fusion_integrate,Total_time,Unnamed: 12,ID,ate
../benchmarks/depth_fusion509,1,1,0,1,64,1,0,0,2,1,1,1,0,1,1,70,34,58,55,0.195312,999,19370,1493298,300,70,133.04,Y,509,depth_fusion509_timing.csv,519.457535354,0,715.94069697,48.0856868687,0,667.740141414,0,177.664989899,85.6313535354,91.9565050505,1444.30878788,,509,0.059658
../benchmarks/depth_fusion512,1,1,0,1,64,1,0,1,1,1,1,1,0,0,1,55,26,46,31,0.195312,999,13140,880469,191,39,132.99,Y,512,depth_fusion512_timing.csv,514.301828283,0,716.180969697,49.6037272727,0,666.46379798,0,184.506545455,90.1247878788,94.3034242424,1445.16141414,,512,0.059571
../benchmarks/depth_fusion513,1,1,0,1,64,1,0,1,1,1,1,1,0,1,1,51,25,40,31,0.195312,999,12587,920941,184,39,126.8,Y,513,depth_fusion513_timing.csv,519.202585859,0,712.780757576,48.044969697,0,664.622121212,0,180.415777778,85.7568787879,94.5814646465,1443.51414141,,513,0.061125
../benchmarks/depth_fusion516,1,1,0,1,64,1,0,1,2,1,1,1,0,0,1,75,36,66,63,0.181628,999,21979,1457143,356,78,128.04,Y,516,depth_fusion516_timing.csv,517.206141414,0,711.893181818,48.6206565657,0,663.159717172,0,153.308525253,86.3836060606,66.8478383838,1413.06323232,,516,0.061211
../benchmarks/depth_fusion517,1,1,0,1,64,1,0,1,2,1,1,1,0,1,1,66,32,48,63,0.169829,999,18715,1014807,239,78,136.93,Y,517,depth_fusion517_timing.csv,515.491767677,0,716.799323232,49.6021414141,0,667.084878788,0,154.17510101,89.0298383838,65.0691313131,1416.4210101,,517,0.059497
../benchmarks/depth_fusion648,1,1,0,1,128,0,0,0,1,1,1,1,0,0,1,51,25,39,33,0.195312,999,13214,853624,170,41,137.21,Y,648,depth_fusion648_timing.csv,517.959868687,0,717.118141414,49.5036464646,0,667.499252525,0,186.991606061,90.8882828283,96.0246565657,1453.27090909,,648,0.059571
../benchmarks/depth_fusion649,1,1,0,1,128,0,0,0,1,1,1,1,0,1,1,52,25,40,33,0.195312,999,13292,950332,183,41,132.5,Y,649,depth_fusion649_timing.csv,519.408464646,0,715.948484848,48.0274444444,0,667.80779798,0,180.343636364,85.6236464646,94.6427474747,1446.84979798,,649,0.059658
../benchmarks/depth_fusion650,1,1,0,1,128,0,0,0,2,1,1,1,0,0,1,69,34,59,59,0.195312,999,19693,1420098,296,74,132.97,Y,650,depth_fusion650_timing.csv,516.912171717,0,716.618383838,49.5441717172,0,666.959020202,0,183.561353535,88.7133939394,94.7698484848,1447.48545455,,650,0.059571
../benchmarks/depth_fusion651,1,1,0,1,128,0,0,0,2,1,1,1,0,1,1,71,35,59,59,0.195312,999,20137,1508882,308,74,128.76,Y,651,depth_fusion651_timing.csv,519.202,0,715.486151515,47.957040404,0,667.415656566,0,177.776343434,85.7385050505,91.9607070707,1443.62737374,,651,0.059658
../benchmarks/depth_fusion652,1,1,0,1,128,0,0,1,1,1,1,1,0,0,1,55,26,46,33,0.195312,999,13575,881176,191,41,134.19,Y,652,depth_fusion652_timing.csv,518.987121212,0,715.333161616,48.0057777778,0,667.21369697,0,180.003686869,85.5904747475,94.3353939394,1445.53090909,,652,0.059658
